URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,C340,GCK UA /OV GCK 360045/TM 1548/FL100/TP C340/TB SEV/RM FM ZKC,SEV,,10000.0,38.677590750060745,-100.72442,2009-06-07 15:48:00+00:00,5.0,0,L
F,C172,HNL UA /OV CKH /TM 1715 /FL030 /TP C172 /SK BKN015 /TB NEG /RM BKN015-020,NEG,,3000.0,21.27,-157.7,2009-06-20 17:15:00+00:00,0.0,0,L
F,PA31,SUA UA /OV FPR090057 /TM 1915 /FL085 /TP PA31 /SK SKC /TB NEG /RM SMOOTH CAN SEE THE COAST,NEG,,8500.0,27.49806,-79.30558927669153,2009-06-05 19:15:00+00:00,0.0,0,L
F,LJ60,MOB UA /OV GCV /TM 2105 /FL410 /TP LJ60 /TA M60 /WV 30518KT /TB LGT CHOP,LGT CHOP,,41000.0,31.1,-88.49,2009-06-11 21:05:00+00:00,1.0,0,M
F,LGEZ,BKS UA /OV MFE350055 /TM 0105 /FL055 /TP LGEZ /SK SKC /WX FV06SM HZ /TA 23 /TB OCNL LGT CHOP,OCNL LGT CHOP,,5500.0,27.07864356230997,-98.41599186925222,2009-06-30 01:05:00+00:00,1.0,0,L
F,B737,COS UA /OV COS045015 /TM 2141 /FL120 /TP B737 /TB MOD 130-120,MOD 130-120,,12000.0,38.98260101422328,-104.47391381595284,2009-06-09 21:41:00+00:00,3.0,0,M
F,CRJ7,MOD UA /OV MOD /TM 1358 /FL280 /TP CRJ7 /TB MOD CHOP 300-280,MOD CHOP 300-280,,28000.0,37.62582,-120.95442,2009-06-17 13:58:00+00:00,3.0,0,M
F,C180,HOM UA /OV ENA260040-ENA222020-HOM /TM 0130 /FL020 /TP C180 /SK OVC030 /WX OCNL -RA /TB OCNL LGT /RM VIS LWR N OF NIN AND TOWARDS TUSTUMENA LK AREA,OCNL LGT,200906240150-KWBC-UBAK90-PIREP,2000.0,60.49422517121108,-152.537930554693,2009-06-24 01:30:00+00:00,1.0,0,L
T,C172,OVO UUA /OV GEZ180040 /TM 1830 /FL060 /TP C172 /TB SEV,SEV,,6000.0,38.916419333279336,-85.80481,2009-06-03 18:30:00+00:00,5.0,0,L
F,PA18,IYS UA /OV BGQ /TM 1709 /FL025 /TP PA18 /SK SCT150 /WX FV20SM /TA13 /WV 180015KT /TB NEG,NEG,,2500.0,61.53,-149.81,2009-06-08 17:09:00+00:00,0.0,0,L
T,C441,SLC UUA /OV SLC 180010/TM 0035/FL080/TP C441/TB OCNL SEV 080-160/RMZLC,OCNL SEV 080-160,,8000.0,40.61331983331984,-111.97,2009-06-06 00:35:00+00:00,5.0,0,L
F,C180,ANC UA /OV SXQ-ANC /TM 2304 /FL020 /TP C180 /SK BKN050 /WX FV99SM-RA /TB LGT /RM LGT TB OVER POTTERS MARSH,LGT,,2000.0,60.82,-150.51,2009-06-20 23:04:00+00:00,1.0,0,L
T,F900,PUB UUA /OV PUB 257060/TM 1636/FL430/TP F900/TB SEV MTN WAVE/RM +/-20 KT ZDV,SEV MTN WAVE,,43000.0,38.06503072460251,-105.7398489127363,2009-06-18 16:36:00+00:00,5.0,0,M
F,CRJ2,HSI UA /OV HSI/TM 0305/FL370/TP CRJ2/TB CONT MOD CHOP,CONT MOD CHOP,200906060315-KWBC-UBNE90-PIREP,37000.0,40.6,-98.43,2009-06-06 03:05:00+00:00,3.0,1,M
F,B732,EWR UA /OV EWR /TM 2112 /FL020 /TP B732 /TB MOD,MOD,,2000.0,40.68272,-74.16932,2009-06-24 21:12:00+00:00,3.0,0,M
F,B737,FCS UA /OV COS180020 /TM 1814 /FL140 /TP B737 /TB MOD 140-BLO,MOD 140-BLO,200906181830-KWBC-UBCO90-PIREP,14000.0,38.48663966663967,-104.72,2009-06-18 18:14:00+00:00,3.0,0,M
F,B737,NPA UA /OV GPT147137/TM 2121/FL340/TP B737/TB LGT CHOP/RM AWC-WEB:KZHU,LGT CHOP,200906132130-KWBC-UBFL90-PIREP,34000.0,28.494880424247963,-87.63791203978741,2009-06-13 21:21:00+00:00,1.0,0,M
T,C208,BAZ UUA /OV SAT045020 /TM 0553 /FL110 /TP C208 /TB SEV-EXTRM,SEV-EXTRM,,11000.0,29.7694113522977,-98.198856469638,2009-06-03 05:53:00+00:00,6.0,0,L
F,E145,LAF UA /OV BVT/TM 2225/FL360/TP E145/TB MOD CHOP,MOD CHOP,200906192200-KMSC-UBUS01-PIREP,36000.0,40.56,-87.07,2009-06-19 22:25:00+00:00,3.0,1,M
T,C425,CSQ UUA /OV GFZ /TM 2214 /FL030 /TP C425 /TB SEV,SEV,,3000.0,41.32,-94.44,2009-06-23 22:14:00+00:00,5.0,1,L
T,P28A,ELP UUA /OV ELP270020 /TM 2224 /FL070 /TP P28A /TB SEV,SEV,200906252230-KWBC-UBTX90-PIREP,7000.0,31.82,-106.67232307939942,2009-06-25 22:24:00+00:00,5.0,0,L
T,B772,BVY UUA /OV BOS360010 /TM 0155 /FL360 /TP B772 /TB SEV,SEV,200906280210-KWBC-UBMA91-PIREP,36000.0,42.526680166680165,-70.99,2009-06-28 01:55:00+00:00,5.0,0,H
T,GLAS,PAQ UUA /OV PAQ125020 /TM 2335 /FL016 /TP GLAS /TB SEV /RM HIT HEAD/OVR KNIK GLACIER,SEV,200906042350-KWBC-UBAK91-PIREP,1600.0,61.39879236797039,-148.5160496411535,2009-06-04 23:35:00+00:00,5.0,0,L
F,B763,MOP UA /OV MOP/TM 2118/FL300/TP B763/TB CONT LGT CHOP,CONT LGT CHOP,,30000.0,43.62167,-84.73722,2009-06-16 21:18:00+00:00,1.0,0,H
F,B737,LCH UA /OV LCH/TM 1142/FL400/TP B737/TB LGT CHOP 400/RM LT CHOP FL315 AND ABOVE AWC-WEB:SWA,LGT CHOP 400,200906091100-KMSC-UBUS01-PIREP,40000.0,30.14,-93.11,2009-06-09 11:42:00+00:00,1.0,0,M
T,BL17,SJT UUA /OV SJT315035 /TM 2128 /FL055 /TP BL17 /TB SEV,SEV,,5500.0,31.764182366520973,-100.9780412287035,2009-06-10 21:28:00+00:00,5.0,0,L
T,SR22,BLM UUA /OV RBV090010 /TM 1400 /FL050 /TP SR22 /TB SEV /RM SEV TURB BRIEFLY  THEN DOWN TO LGT,SEV,,5000.0,40.2,-74.2817739809696,2009-06-18 14:00:00+00:00,5.0,0,L
T,B737,LBE UUA /OV IHD /TM 2014 /FL160 /TP B737 /TB SEV,SEV,200906102000-KMSC-UBUS01-PIREP,16000.0,39.97,-79.36,2009-06-10 20:14:00+00:00,5.0,0,M
F,CRJ2,PEO UA /OV ITH270020 /TM 1615 /FL250 /TP CRJ2 /TB MOD,MOD,,25000.0,42.4910278,-76.91053005760487,2009-06-19 16:15:00+00:00,3.0,0,M
T,C180,VDZ UUA /OV IEM010027 /TM 2056 /FL060 /TP C180 /TB SEV /RM CORUUA. ENROUTE IYS-VDZ. SEV TB OVR LAKE GEORGE. SMTH 090,SEV,,6000.0,61.21319938513399,-148.54996448016962,2009-06-04 20:56:00+00:00,5.0,0,L
F,B738,HNL UA /OV BEKME/TM 1934/FL380/TP B738/SK BKN/TA M55/WV 063007KT/TB NEG/RM SEA-KOA AWC-WEB:ASA,NEG,,38000.0,21.31,-157.92,2009-06-07 19:34:00+00:00,0.0,0,M
F,MD8,LAA UA /OV LAA065025/TM 1659/FL340/TP MD8/TB MOD/RM FROM ZDV,MOD,,34000.0,38.24610520577256,-102.20834580753808,2009-06-09 16:59:00+00:00,3.0,0,U
F,B738,HNL UA /OV HELOP/TM 1815/FL360/TP B738/SK CLR/TA M52/WV 300078KT/TB NEG/RM SEA-OGG AWC-WEB:ASA,NEG,200906101850-KWBC-UBHI90-PIREP,36000.0,21.31,-157.93,2009-06-10 18:15:00+00:00,0.0,0,M
T,A333,JFK UUA /OV 4038N 06316W/TM 2107/FL390/TP A333/TB SEV/RM ZNY CWSU,SEV,,39000.0,40.6333,-63.2666,2009-06-08 21:07:00+00:00,5.0,0,H
F,C172,RND UA /OV SAT130020 /TM 1852 /FL035 /TP C172 /SK SCT040 /WV 18015KT /TB LGT-MOD CHOP,LGT-MOD CHOP,,3500.0,29.319410108155004,-98.17627487394854,2009-06-20 18:52:00+00:00,2.0,0,L
T,BE30,FOD UUA /OV FOD/TM 1900/FL070/TP BE30/TB CONT SEV,CONT SEV,200906231915-KWBC-UBIA90-PIREP,7000.0,42.61,-94.29,2009-06-23 19:00:00+00:00,5.0,1,L
F,BE9L,CXP UA /OV RNO-CXP /TM 1715 /FL080 /TP BE9L /TB CONT LGT-MOD,CONT LGT-MOD,,8000.0,39.338095,-119.751855,2009-06-19 17:15:00+00:00,2.0,0,L
T,C172,RSW UUA /OV LBV090020/TM 1603/FL080/TP C172/TB SEV,SEV,,8000.0,26.83,-81.0164240753378,2009-06-04 16:03:00+00:00,5.0,0,L
T,AEST,HIF UUA /OV OGD180005 /TM 2216 /FL110 /TP AEST /TB SEV,SEV,,11000.0,41.11232991665992,-112.01294,2009-06-25 22:16:00+00:00,5.0,0,L
T,MO20,EKN UUA /OV EKN145018/TM 1621/FL060/TP MO20/TB SEV BLO 7/RM SEV TURB060-070,SEV BLO 7,,6000.0,38.639514481298725,-79.63170358161786,2009-06-21 16:21:00+00:00,5.0,0,U
F,B737,BYI UA /OV BYI/TM 2142/FL270/TP B737/TB SEV/ZLC,SEV,,27000.0,42.5426,-113.77154,2009-06-20 21:42:00+00:00,5.0,0,M
F,C172,TMK UA /OV PFC /TM 2250 /FL002 /TP C172 /WV 33030KT /TB MOD /RM ON FAP UNABLE TO LAND,MOD,,200.0,45.19,-123.96,2009-06-30 22:50:00+00:00,3.0,0,L
T,C441,SLC UUA /OV SLC 180010/TM 0035/FL080/TP C441/TB OCNL SEV 080-160/RM ZLC,OCNL SEV 080-160,200906060110-KWBC-UBUT91-PIREP,8000.0,40.68331983331984,-111.98,2009-06-06 00:35:00+00:00,5.0,0,L
F,RV9,CMA UA /OV FIM /TM 2254 /FL065 /TP RV9 /TB NEG /RM SMOOTH AS GLASS,NEG,,6500.0,34.36,-118.88,2009-06-19 22:54:00+00:00,0.0,0,L
T,GLAS,PAQ UUA /OV PAQ125020 /TM 2335 /FL016 /TP GLAS /TB SEV /RM HITHEAD/OVR KNIK GLACIER,SEV,,1600.0,61.39879236797039,-148.5060496411535,2009-06-04 23:35:00+00:00,5.0,0,L
F,CRJ2,TVC UA /OV TVC /TM 1500 /FL060 /TP CRJ2 /SK OVC022-TOPUNKN /TB LGT /RM STILL IMC DURC,LGT,200906291510-KWBC-UBMI90-PIREP,6000.0,44.67,-85.55,2009-06-29 15:00:00+00:00,1.0,0,M
F,UNKN,PNM UA /OV STC121025 /TM 1626 /FL036 /TP UNKN /WX FV20SM /TB NEG /RM AIRCRAFT TYPE AT4,NEG,200906231635-KWBC-UBMN90-PIREP,3600.0,45.3253834195684,-93.55003957035116,2009-06-23 16:26:00+00:00,0.0,0,U
T,B752,ORF UUA /OV 10S ORF/TM 1408/FL360/TP B752/TB SEV,SEV,200906161415-KWBC-UBVA90-PIREP,36000.0,36.72331983331984,-76.2,2009-06-16 14:08:00+00:00,5.0,0,M
T,A333,HNL UUA /OV HNL270017 /TM 1804 /FL036 /TP A333 /TB SEV /RM TURBC ENCOUNTERED DURD,SEV,200906211800-KMSC-UBUS01-PIREP,3600.0,21.31,-158.23415180726585,2009-06-21 18:04:00+00:00,5.0,0,H
F,B737,JOT UA /OV JOT090005 /TM 1445 /FL050 /TP B737 /SK OVC040 /TB OCNL MOD,OCNL MOD,,5000.0,41.51769,-88.06430454332829,2009-06-07 14:45:00+00:00,3.0,0,M
T,C560,ACY UUA /OV SIE190025/TM 1558/FL150/TP C560/TB SEV,SEV,,15000.0,38.68963019895001,-74.89324090329417,2009-06-20 15:58:00+00:00,5.0,1,M
F,C414,VRB UA /OV ZFP040032/TM 2047/FL110/TP C414/TB MOD,MOD,200906302105-KWBC-UBFL90-PIREP,11000.0,26.90859012948316,-78.39690170624552,2009-06-30 20:47:00+00:00,3.0,0,L
T,C56X,ASE UUA /OV DBL 145030/TM 1850/FL190/TP C56X/TB SEV/RM ZDV,SEV,,19000.0,39.03039080216453,-106.52862221239894,2009-06-13 18:50:00+00:00,5.0,0,M
F,CRJ2,PSP UA /OV PSP /TM 0000 /FL023 /TP CRJ2 /TB MOD /RM SFC-023 DURC,MOD,200906110000-KMSC-UBUS01-PIREP,2300.0,33.87,-116.43,2009-06-11 00:00:00+00:00,3.0,0,M
F,C180,VDZ UA /OV IEM010027 /TM 2056 /FL060 /TP C180 /TB SEV /RM ENROUTEIYS-VDZ. SEV TB OVR LAKE GEORGE. CLIMBED TO 090 SMTH,SEV,,6000.0,61.21319938513399,-148.54996448016962,2009-06-04 20:56:00+00:00,5.0,0,L
T,B757,CNU UUA /OV CNU/TM 1748/FL390/TP B757/TB SEV/RM LOST 2500FT ALT...FMZKC,SEV,,39000.0,37.67028,-95.48417,2009-06-12 17:48:00+00:00,5.0,1,M
T,DH8,EWR UUA /OV PTW/TM 1650/FL120/TP DH8/TB SEV,SEV,,12000.0,40.23833,-75.55722,2009-06-30 16:50:00+00:00,5.0,0,M
T,E170,LPR UUA /OV DJB225010 /TM 2145 /FL360 /TP E170 /TA M50 /TB SEV /IC MOD RIME /RM WAVE ACTION +/-500FT,SEV,,36000.0,41.24213932385115,-82.3170276891626,2009-06-17 21:45:00+00:00,5.0,1,U
F,C182,1B1 UA /OV PSF250021 /TM 2033 /FL026 /TP C182 /SK SCT030 /TB NEG /RM SMOOTH,NEG,,2600.0,42.30750325355525,-73.73477832015936,2009-06-22 20:33:00+00:00,0.0,0,L
T,BE30,ABI UUA /OV ABI /TM 1913 /FL014 /TP BE30 /TB EXTRM /RM 1/2SM S,EXTRM,200906181920-KWBC-UBTX91-PIREP,1400.0,32.48,-99.86,2009-06-18 19:13:00+00:00,7.0,0,L
F,SR22,AQO UA /OV LLO090005 /TM 1609 /FL080 /TP SR22 /SK SCT-TOP075 /TB NEG,NEG,,8000.0,30.8,-98.69297558286728,2009-06-17 16:09:00+00:00,0.0,0,L
T,E145,CMH UUA /OV ZZV180015/TM 2331/FL300/TP E145/TB SEV,SEV,,30000.0,39.69442974997976,-81.89209,2009-06-09 23:31:00+00:00,5.0,0,M
T,C182,FTW UUA /OV TXO/TM 1824/FL100/TP C182/TB SEV,SEV,200906151835-KWBC-UBTX91-PIREP,10000.0,34.5,-102.84,2009-06-15 18:24:00+00:00,5.0,0,L
F,B737,RBG UA /OV RBG/TM 2020/FL390/TP B737/TA M52/WV 30011KT/TB NEG/RM AWC-WEB:ASA,NEG,,39000.0,43.23878,-123.35586,2009-06-11 20:20:00+00:00,0.0,0,M
T,B757,HLC UUA /OV HLC/TM 0023/FL370/TP B757/TB SEV/RM ZDV,SEV,,37000.0,39.37556,-99.82972,2009-06-16 00:23:00+00:00,5.0,0,M
