URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,BE30,RDM UUA /OV DSD/TM 0017/FL090/TP BE30/TB SEV/RM ..ZSE,SEV,,9000.0,44.25,-121.3,2009-01-01 00:17:00,5.0,L
T,BE30,RDM UUA /OV DSD/TM 0017/FL090/TP BE30/TB SEV/RM ..ZSE,SEV,,9000.0,44.25,-121.3,2009-01-01 00:17:00,5.0,L
T,MD83,APA UUA /OV DEN220025 /TM 0354 /FL130 /TP MD83 /TB SEV,SEV,200901010400-KWBC-UBCO90-PIREP,13000.0,39.49078896134129,-105.00868484850568,2009-01-01 03:54:00,5.0,M
T,MD83,APA UUA /OV DEN220025 /TM 0354 /FL130 /TP MD83 /TB SEV,SEV,,13000.0,39.51358896134128,-105.00630056094656,2009-01-01 03:54:00,5.0,M
T,MD83,APA UUA /OV DEN220025 /TM 0354 /FL130 /TP MD83 /TB SEV,SEV,,13000.0,39.51358896134128,-105.00630056094656,2009-01-01 03:54:00,5.0,M
T,B190,GXY UUA /OV GLL335010 /TM 1338 /FL110 /TP B190 /TB SEV 110,SEV 110,200901011345-KWBC-UBCO90-PIREP,11000.0,40.6510635330068,-104.64263746668983,2009-01-01 13:38:00,5.0,M
T,DH8B,DEN UUA /OV DEN270005 /TM 1351 /FL110 /TP DH8B /TB SEV,SEV,200901011405-KWBC-UBCO90-PIREP,11000.0,39.81,-104.7684914653771,2009-01-01 13:51:00,5.0,M
T,DH8B,APA UUA /OV APA180006 /TM 1400 /FL130 /TP DH8B /TB SEV,SEV,200901011405-KWBC-UBCO90-PIREP,13000.0,39.4699918999919,-104.88,2009-01-01 14:00:00,5.0,M
T,A320,APA UUA /OV DEN225025 /TM 1550 /FL140 /TP A320 /TB SEV,SEV,200901011600-KWBC-UBCO90-PIREP,14000.0,39.51534830962788,-105.04357525434509,2009-01-01 15:50:00,5.0,M
T,DH8D,APA UUA /OV APA225010 /TM 1606 /FL160 /TP DH8D /TB SEV,SEV,,16000.0,39.45213932385115,-105.00289764730088,2009-01-01 16:06:00,5.0,M
