URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,B752,ALS UA /OV ALS/TM 2000/FL350/TP B752/TB CONT MOD CHOP/RM ZDV,CONT MOD CHOP,200902212010-KWBC-UBCO90-PIREP,35000.0,37.35,-105.82,2009-02-21 20:00:00+00:00,3.0,0,M
F,GALX,NQI UA /OV CRP230040/TM 1507/FL270/TP GALX/TB LGT CHOP/RM AWC-WEB:KZHU,LGT CHOP,,27000.0,27.344500216310006,-98.09001504131936,2009-02-21 15:07:00+00:00,1.0,0,M
F,NUMEROUS,SUX UA /OV ONL-SUX/TM 2250/FL340/TP NUMEROUS/TB CONT LGT OCNL MOD CHOP,CONT LGT OCNL MOD CHOP,200902152300-KWBC-UBIA90-PIREP,34000.0,42.405,-97.505,2009-02-15 22:50:00+00:00,2.0,0,U
T,E145,SJT UUA /OV SJT/TM 0120/FL250/TP E145/TB SEV 250/RM NO INJURIES...FM ZHU AWC-WEB:KZHU,SEV 250,,25000.0,31.35167,-100.495,2009-02-11 01:20:00+00:00,5.0,0,M
T,C560,FNL UUA /OV DEN335030 /TM 0224 /FL150 /TP C560 /TB SEV,SEV,200902100230-KWBC-UBCO91-PIREP,15000.0,40.263190599020405,-104.93510284706822,2009-02-10 02:24:00+00:00,5.0,0,M
F,B738,SIT UA /OV BKA 270050/TM 0316/FL370/TP B738/TB CONT LGT OCNL MOD FL390-370/RM ZAN,CONT LGT OCNL MOD FL390-370,200902240300-KMSC-UBUS01-PIREP,37000.0,56.86,-137.07445794898427,2009-02-24 03:16:00+00:00,2.0,0,M
T,PAY2,TRI UUA /OV HMV180015 /TM 2303 /FL080 /TP PAY2 /TB SEV,SEV,,8000.0,36.18997974997975,-82.13,2009-02-11 23:03:00+00:00,5.0,1,L
F,A319,RDM UA /OV DSD090010/TM 1654/FL380/TP A319/TB MOD CHOP/RM ..ZSE,MOD CHOP,,38000.0,44.25,-121.0673046007899,2009-02-28 16:54:00+00:00,3.0,0,M
F,M20P,TOR UA /OV TOR /TM 1620 /FL085 /TP M20P /SK OVC110 /WX FV99SM HZ /TA 03 /TB NEG,NEG,200902081600-KMSC-UBUS01-PIREP,8500.0,42.07,-104.15,2009-02-08 16:20:00+00:00,0.0,0,L
T,GLF4,MDW UUA /OV ORD135020 /TM 2027 /FL150 /TP GLF4 /TB SEV /RM DURC/ TB 150/ABV,SEV,,15000.0,41.7518186477023,-87.61479772316392,2009-02-26 20:27:00+00:00,5.0,1,M
F,PA24,MQY UA /OV BNA150023 /TM 1953 /FL030 /TP PA24 /SK SKC /TB MOD,MOD,,3000.0,35.78688670510029,-86.45187953327276,2009-02-14 19:53:00+00:00,3.0,0,L
F,GA8,DRT UA /OV DRT /TM 1415 /FL050 /TP GA8 /TB NEG,NEG,,5000.0,29.37421,-100.92716,2009-02-23 14:15:00+00:00,0.0,0,U
T,C172,COS UUA /OV COS /TM 1855 /FL013 /TP C172 /TB OCNL SEV /RM 1300 AGL FA RY30,OCNL SEV,200902201910-KWBC-UBCO90-PIREP,1300.0,38.82,-104.72,2009-02-20 18:55:00+00:00,5.0,0,L
F,B732,PWM UA /OV PWM270010 /TM 0539 /FL260 /TP B732 /TB LGT /IC NEG /RM /TA UNKN BASES 080 TOPS 210,LGT,200902030500-KMSC-UBUS01-PIREP,26000.0,43.65,-70.55035810985238,2009-02-03 05:39:00+00:00,1.0,0,M
T,LJ55,ZZV UUA /OV ZZV220160/TM 2148/FL270/TP LJ55/TB SEV,SEV,,27000.0,37.90149935258422,-84.12805228513669,2009-02-18 21:48:00+00:00,5.0,1,M
F,MD88,LSV UA /OV LAS020040/TM 2000/FL135/TP MD88/TB MOD/RM MOD DURGD. AWC-WEB:KZLA,MOD,,13500.0,36.69841249064287,-114.8812796327523,2009-02-06 20:00:00+00:00,3.0,0,M
F,B430,NTD UA /OV NTD-SMO /TM 0049 /FL020 /TP B430 /SK SCT020 /TB NEG /RM SMOOTH,NEG,,2000.0,34.0705,-118.78354,2009-02-18 00:49:00+00:00,0.0,0,L
T,B752,LPR UUA /OV DJB /TM 2316 /FL360 /TP B752 /TB SEV,SEV,,36000.0,41.36,-82.16,2009-02-11 23:16:00+00:00,5.0,0,M
F,M20P,SEZ UA /OV LAS-FLG180010 /TM 2116 /FL095 /TP M20P /WX FV99SM /TA 01 /TB CONT LGT-MOD OCNL CHOP /RM BASES AT LAS 013 FLG 120,CONT LGT-MOD OCNL CHOP,,9500.0,34.8485833,-111.7884444,2009-02-06 21:16:00+00:00,2.0,0,L
T,B747,MDY UUA /OV 3200N 17200E/TM 0025/FL370/TP B747/TB CONT SEV/RM ZOACWSU,CONT SEV,,37000.0,32.0,172.0,2009-02-14 00:25:00+00:00,5.0,0,H
T,C182,BFL UUA /OV EHF340004 /TM 1619 /FL035 /TP C182 /TB SEV,SEV,,3500.0,35.542651249064285,-119.12800280108438,2009-02-05 16:19:00+00:00,5.0,0,L
F,B732,VPZ UA /OV OXI230010 /TM 2003 /FL100 /TP B732 /TA 06 /TB CONT MOD /IC LGT RIME,CONT MOD,,10000.0,41.22305445407751,-86.83484376553274,2009-02-11 20:03:00+00:00,3.0,0,M
F,B737,BLH UA /OV PKE120015/TM 1533/FL320/TP B737/TB MOD/RM ZLA CWSU,MOD,,32000.0,33.97498987498987,-114.41851677356726,2009-02-10 15:33:00+00:00,3.0,0,M
T,PA24,BJC UUA /OV DEN270030 /TM 0921 /FL150 /TP PA24 /TB SEV,SEV,200902020930-KWBC-UBCO91-PIREP,15000.0,39.81,-105.3109487922626,2009-02-02 09:21:00+00:00,5.0,0,L
T,PA31,HKY UUA /OV BZM200010/TM 2250/FL070/TP PA31/TB SEV/RM IMPRVD 20 SWBZM; CWSU ZTL,SEV,,7000.0,35.71337187733928,-81.31034994295909,2009-02-12 22:50:00+00:00,5.0,0,L
F,LJ60,NXP UA /OV TRM347035/TM 1652/FL400/TP LJ60/SK SKC/TA M64/WV26284KT/TB NEG/RM SMTH. COR SA-ID. ZLA CWSU,NEG,,40000.0,34.195098576822986,-116.3172751648088,2009-02-11 16:52:00+00:00,0.0,0,M
T,BE33,GYR UUA /OV GYR /TM 1501 /FL025 /TP BE33 /TB SEV /RM HIGH WIND VELOCITY ENCOUNTERED,SEV,,2500.0,33.42235,-112.37358,2009-02-09 15:01:00+00:00,5.0,0,L
F,C185,UUA /OV YDF 360020 /TM 1338 /FL020 /TP C185 /TB SEV,SEV,,2000.0,49.54421033336033,-57.39752,2009-02-11 13:38:00+00:00,5.0,0,L
T,C560,WJF UUA /OV PMD300035/TM 1915/FL160/TP C560/TB SEV/RM COR LOCTN. ZLACWSU,SEV,,16000.0,34.921080291690295,-118.69854463495729,2009-02-04 19:15:00+00:00,5.0,0,M
