URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,C172,MYL UA /OV DNJ /TM 1803 /FL075 /TP C172 /SK SKC /WX FV99SM /TB NEG /RM LGT WINDS ALOFT,NEG,,7500.0,44.77,-116.21,2009-05-30 18:03:00+00:00,0.0,0,L
T,C550,FSI UUA /OV IRW245045/TM 1422/FL410/TP C550/TB SEV/RM AWC-WEB:KZFW,SEV,,41000.0,35.0430106296094,-98.44354900709968,2009-05-05 14:22:00+00:00,5.0,1,L
T,TBM7,TRK UUA /OV SWR220015/TM 1748/FL200/TP TBM7/TB OCNL SEV/RM ZOA CWSU,OCNL SEV,200905031815-KWBC-UBCA90-PIREP,20000.0,38.98847337680477,-120.4773234810239,2009-05-03 17:48:00+00:00,5.0,0,L
F,C340,GTF UA /OV HLN045015-HLN045040 /TM 0300 /FL120 /TP C340 /TB MOD 080-120 /RM HLNT,MOD 080-120,200905060315-KWBC-UBMT90-PIREP,12000.0,46.78679101422328,-111.6926475531733,2009-05-06 03:00:00+00:00,3.0,0,L
T,C172,TOA UUA /OV TOA /TM 2250 /FL003 /TP C172 /TB SEV,SEV,200905062255-KWBC-UBCA90-PIREP,300.0,33.83,-118.25,2009-05-06 22:50:00+00:00,5.0,0,L
F,C172,COE UA /OV COE180025 /TM 1939 /FL090 /TP C172 /SK SCT095 /TB OCNL LGT /RM MOD CUS TB UNDER THE CUS,OCNL LGT,,9000.0,47.35760958329959,-116.81958,2009-05-09 19:39:00+00:00,1.0,0,L
T,MD83,FWS UUA /OV DFW220030 /TM 0014 /FL070 /TP MD83 /TB SEV 090-070,SEV 090-070,,7000.0,32.51377675360954,-97.4208022034679,2009-05-09 00:14:00+00:00,5.0,0,M
T,E145,ESF UUA /OV SWB270010/TM 2213/FL350/TP E145/TB SEV/RM NO DMG OR INJ AWC-WEB:KZHU,SEV,200905162225-KWBC-UBLA90-PIREP,35000.0,31.97,-92.87648139480888,2009-05-16 22:13:00+00:00,5.0,1,M
T,SR22,BKV UUA /OV TPA360022 /TM 1853 /FL100 /TP SR22 /TB SEV,SEV,,10000.0,28.328596366696367,-82.5403,2009-05-22 18:53:00+00:00,5.0,0,L
T,C172,SDB UUA /OV LHS290005/TM 1650/FL100/TP C172/TB SEV/RM ZLA CWSU,SEV,200905181710-KWBC-UBCA91-PIREP,10000.0,34.70850398724875,-118.67523287634906,2009-05-18 16:50:00+00:00,5.0,0,L
F,C206,ABQ UA /OV ABQ TO ZUN/TM 2048/FL120/TP C206/TB MOD/RM FL100B140 - ZAB,MOD,,12000.0,35.0419,-106.6155,2009-05-14 20:48:00+00:00,3.0,0,L
T,BE36,TOA UUA /OV TOA /TM 2203 /FL002 /TP BE36 /TB SEV /RM 1 1/2 SM FAP RWY29L,SEV,200905052215-KWBC-UBCA90-PIREP,200.0,33.83,-118.25,2009-05-05 22:03:00+00:00,5.0,0,L
F,C550,MRY UA /OV MRY /TM 0123 /FL020 /TP C550 /TB LGT-MOD 020/BLO /RM FAP RY 28L MRY,LGT-MOD 020,,2000.0,36.59037195,-121.84879526,2009-05-14 01:23:00+00:00,2.0,0,L
T,PA34,RHP UUA /OV HRS360025/TM 2121/FL090/TP PA34/TB SEV/RM LOSS OF 400FT;CWSU ZTL,SEV,,9000.0,35.35670041670041,-83.92,2009-05-06 21:21:00+00:00,5.0,0,L
T,C182,BIH UUA /OV BIH159025/TM 2028/FL075/TP C182/TB SEV/RM MICROBURSTS ANDSEV DOWNDRAFTS. OV 2O7 315010. COR LOCTN. ZLA CWSU,SEV,,7500.0,36.98408664725526,-118.17569990601804,2009-05-19 20:28:00+00:00,5.0,0,L
F,PA31,CRS UA /OV CQY160017 /TM 0422 /FL080 /TP PA31 /TB NEG,NEG,,8000.0,31.923732191476777,-96.10548370339671,2009-05-12 04:22:00+00:00,0.0,0,L
F,GLF2,JAC UA /OV BOY 300020/TM 0015/FL230/TP GLF2/TB SEV 230-240/ZLC,SEV 230-240,,23000.0,43.62668016668017,-108.69773593102012,2009-05-01 00:15:00+00:00,5.0,0,M
F,MD80,BNA UA /OV BNA/TM 1425/FL110/TP MD80/TB OCNL MOD TURB 150-110/RM ZME,OCNL MOD TURB 150-110,,11000.0,36.11889,-86.68917,2009-05-09 14:25:00+00:00,3.0,1,M
F,AC50,TVC UA /OV TVC /TM 1254 /FL030 /TP AC50 /SK OVC014-OVCUNKN /TB LGT-OCNL MOD 030-BLO /RM DURD RWY 28,LGT-OCNL MOD 030-BLO,,3000.0,44.74164,-85.58236,2009-05-07 12:54:00+00:00,2.0,0,L
T,PA32,WJF UUA /OV LHS315010/TM 0235/FL100/TP PA32/TB SEV/RM ZLA CWSU,SEV,200905150200-KMSC-UBUS01-PIREP,10000.0,34.79786067614885,-118.72332306366737,2009-05-15 02:35:00+00:00,5.0,0,L
T,A333,MDY UUA /OV 2849N 16920E/TM 1518/FL390/TP A333/TB SEV/RM ZOA CWSU,SEV,,39000.0,28.8166,169.3333,2009-05-02 15:18:00+00:00,5.0,0,H
T,DHC2,SIT UUA /OV PASI060001 /TM 1647 /FL030 /TP DHC2 /TB SEV /RM LOCALIZED OVER INDIAN RIVER AREA/MOD-SEV BLO 040,SEV,200905251700-KWBC-UBAK90-PIREP,3000.0,57.05547400833401,-135.33507271393816,2009-05-25 16:47:00+00:00,5.0,0,L
T,GLF3,ISO UUA /OV ISO/TM 1525/FL410/TP GLF3/TB SEV,SEV,,41000.0,35.33,-77.61,2009-05-08 15:25:00+00:00,5.0,0,M
F,B737,ITH UA /OV SYR225035 /TM 0211 /FL390 /TP B737 /TB MOD,MOD,200905020220-KWBC-UBNY90-PIREP,39000.0,42.74748763347903,-76.76551433068033,2009-05-02 02:11:00+00:00,3.0,0,M
F,M20P,CVG UA /OV FLM221005 /TM 2003 /FL090 /TP M20P /SK OVC-TOP080/OVC120 /WX FV99SM HZ /TA 08 /TB NEG /RM BTWN LYRS,NEG,,9000.0,38.58710244068667,-84.38000987552375,2009-05-13 20:03:00+00:00,0.0,0,L
F,SF34,BGM UA /OV HNK210010 /TM 1800 /FL080 /TP SF34 /SK TOP095 /TA M04 /TB MOD /IC LGT RIME,MOD,,8000.0,41.91565074134795,-75.43225104697407,2009-05-10 18:00:00+00:00,3.0,0,M
F,C182,GJT UA /OV RIL230023 /TM 1657 /FL115 /TP C182 /WX FV20SM HZ /WV 00000KT /TB NEG,NEG,200905171705-KWBC-UBCO90-PIREP,11500.0,39.28357812437825,-108.10075641056132,2009-05-17 16:57:00+00:00,0.0,0,L
F,M20P,BCE UA /OV PGA360035 /TM 2207 /FL130 /TP M20P /SK OVC135 /WX FV10SM /TA M02 /TB LGT-MOD /IC NEG /RM VIRGA,LGT-MOD,,13000.0,37.50946058338058,-111.44836,2009-05-03 22:07:00+00:00,2.0,0,L
F,B757,MLC UA /OV MLC270030/TM 2238/FL340/TP B757/TB MOD/RM AWC-WEB:KZFW,MOD,,34000.0,34.88222,-96.39262063446428,2009-05-04 22:38:00+00:00,3.0,1,M
F,C172,BEA UA /OV THX220012 /TM 0003 /FL070 /TP C172 /TB CONT LGT,CONT LGT,200905200000-KMSC-UBUS01-PIREP,7000.0,28.35677870144382,-98.29631044381586,2009-05-20 00:03:00+00:00,1.0,0,L
T,C550,AFJ UUA /OV HLG135015 /TM 1232 /FL080 /TP C550 /TB SEV,SEV,,8000.0,39.99820898577672,-80.41490164713964,2009-05-04 12:32:00+00:00,5.0,0,L
F,BE10,MKC UA /OV MKC135010/TM 2050/FL030/TP BE10/TB SEV/RM FM ZKC,SEV,,3000.0,39.00513932385115,-94.44107719384606,2009-05-15 20:50:00+00:00,5.0,0,L
T,CRJ2,LZU UUA /OV LZU /TM 1247 /FL110 /TP CRJ2 /TB EXTRM,EXTRM,,11000.0,33.97808,-83.96238,2009-05-06 12:47:00+00:00,7.0,0,M
F,B737,ACY UA /OV SIE120030/TM 2229/FL380/TP B737/TB MOD,MOD,200905102240-KWBC-UBNJ90-PIREP,38000.0,38.84997974997975,-74.24198211342403,2009-05-10 22:29:00+00:00,3.0,0,M
F,M20P,YKN UA /OV LNK-VMR360010 /TM 1730 /FL035 /TP M20P /TB LGT-MOD CHOP,LGT-MOD CHOP,,3500.0,42.91669,-97.38594,2009-05-25 17:30:00+00:00,2.0,0,L
T,CRJ2,LAF UUA /OV BVT360020 /TM 0022 /FL290 /TP CRJ2 /TB SEV /RM COR,SEV,200905160045-KWBC-UBIN91-PIREP,29000.0,40.893360333360334,-87.07,2009-05-16 00:22:00+00:00,5.0,1,M
T,SR22,TOP UUA /OV LWC330012 /TM 1345 /FL060 /TP SR22 /TB SEV,SEV,200905071355-KWBC-UBKS90-PIREP,6000.0,39.12321911038247,-95.34859555372472,2009-05-07 13:45:00+00:00,5.0,0,L
T,BE9L,HBG UUA /OV GPT360035/TM 1203/FL200/TP BE9L/TB SEV/RM AWC-WEB:KZHU,SEV,,20000.0,30.990650583380585,-89.0701,2009-05-04 12:03:00+00:00,5.0,1,L
F,M20P,AEL UA /OV AEL /TM 1514 /FL035 /TP M20P /WX FV99SM /TB NEG,NEG,,3500.0,43.68153,-93.36725,2009-05-22 15:14:00+00:00,0.0,0,L
F,CRJ2,PNM UA /OV GEP/TM 1129/FL350/TP CRJ2/TB CONT MOD,CONT MOD,200905011225-KWBC-UBMN90-PIREP,35000.0,45.15,-93.37,2009-05-01 11:29:00+00:00,3.0,0,M
F,C208,TIF UA /OV TIF140020 /TM 0718 /FL060 /TP C208 /SK SKC /TB NEG,NEG,,6000.0,41.706801169073024,-100.28083921865996,2009-05-09 07:18:00+00:00,0.0,0,L
F,SR22,FAY UA /OV FAY /TM 2125 /FL095 /TP SR22 /SK FEW090 /WX FV06SM HZ /TB NEG /IC NEG /RM /TA UNKN,NEG,,9500.0,34.99122,-78.88028,2009-05-22 21:25:00+00:00,0.0,0,L
T,B737,RNO UUA /OV RNO180001 /TM 0343 /FL065 /TP B737 /TB SEV 065-100,SEV 065-100,,6500.0,39.46722198333199,-119.77111,2009-05-05 03:43:00+00:00,5.0,0,M
F,SR22,SNS UA /OV PXN /TM 2129 /FL095 /TP SR22 /SK SKC /WX FV10SM /TA 13 /WV 30713KT /TB NEG,NEG,,9500.0,36.72,-120.78,2009-05-25 21:29:00+00:00,0.0,0,L
T,UNKN,MTH UUA /OV MTH180035 /TM 2057 /FL150 /TP UNKN /TA M02 /WV 21004KT /TB SEV /RM SMOOTH RIDE,SEV,,15000.0,24.14280941661941,-81.05136,2009-05-15 20:57:00+00:00,5.0,0,U
F,MD83,EPH UA /OV EPH/TM 1929/FL310/TP MD83/TB CONT LGT OCNL MOD/RM ..ZSE,CONT LGT OCNL MOD,200905191935-KWBC-UBWA90-PIREP,31000.0,47.38,-119.42,2009-05-19 19:29:00+00:00,2.0,0,M
T,AA5,MHV UUA /OV WJF345007-MHV/TM 1535/FL075/TP AA5/WV 26015KT/TB SEV/RM2000 FPM UDDFS. OV L00-MHV. COR SA-ID AND LOCTN. ZLA CWSU,SEV,,7500.0,34.853760474408574,-118.25538903622524,2009-05-13 15:35:00+00:00,5.0,0,L
T,BE36,DNN UUA /OV GQO160015 /TM 2203 /FL090 /TP BE36 /TB SEV,SEV,,9000.0,34.72505781600893,-85.04566014982156,2009-05-06 22:03:00+00:00,5.0,0,L
T,C25A,MEM UUA /OV MEM 310115/TM 2041/FL450/TP C25A/TB SEV FL430-450/RM FMZKC.,SEV FL430-450,,45000.0,36.29321937810873,-91.7788904673421,2009-05-01 20:41:00+00:00,5.0,0,L
T,C182,WJF UUA /OV WJF270013/TM 1425/FL095/TP C182/TB SEV/RM TB VC TEHACHAPI-ANTELOPE VALLEY AREA. ZLA CWSU,SEV,200905061440-KWBC-UBCA90-PIREP,9500.0,34.72,-118.18362365390934,2009-05-06 14:25:00+00:00,5.0,0,L
F,CRJ2,MBL UA /OV MBL250020/TM 1856/FL210/TP CRJ2/TB LGT,LGT,,21000.0,44.158454051005,-86.68438147213135,2009-05-08 18:56:00+00:00,1.0,0,M
F,PA24,GCN UA /OV TBC-LAS070070 /TM 1948 /FL105 /TP PA24 /SK BKN130 /WX FV99SM /WV 06010KT /TB LGT CHOP /RM SCT VIRGA SHRA-,LGT CHOP,,10500.0,35.94611,-112.15472,2009-05-28 19:48:00+00:00,1.0,0,L
F,C208,4MY UA /OV ABQ135030 /TM 1658 /FL105 /TP C208 /TB MOD,MOD,,10500.0,34.688317971553445,-106.18363478963568,2009-05-05 16:58:00+00:00,3.0,0,L
F,C177,DRA UA /OV P08-BTY360005 /TM 1630 /FL085 /TP C177 /TB NEG,NEG,,8500.0,36.6206,-116.0278,2009-05-11 16:30:00+00:00,0.0,0,L
F,C206,UA /OV CZPC /TM 1919 /FL090 /TP C206 /TB SEV,SEV,,9000.0,49.52056,-113.99722,2009-05-30 19:19:00+00:00,5.0,0,L
F,C182,11R UA /OV CLL129020 /TM 2012 /FL085 /TP C182 /SK SCT050-TOP070 /WX FV10SM /TB NEG ABV 060,NEG ABV 060,,8500.0,30.378269544649168,-96.0629430150414,2009-05-31 20:12:00+00:00,0.0,0,L
T,C337,UCA UUA /OV UCA /TM 1830 /FL080 /TP C337 /TB SEV /RM POCKET OF SEVERE TURB,SEV,200905131900-KMSC-UBUS01-PIREP,8000.0,43.03,-75.16,2009-05-13 18:30:00+00:00,5.0,0,L
T,DC9,CGI UUA /OV CGI/TM 1405/FL330/TP DC9/TB SEV/RM ZME,SEV,,33000.0,37.22532,-89.57075,2009-05-01 14:05:00+00:00,5.0,0,M
F,A320,JVL UA /OV BAE225030 /TM 1822 /FL340 /TP A320 /TB CONT LGT,CONT LGT,,34000.0,42.76641797155344,-88.76440955750545,2009-05-16 18:22:00+00:00,1.0,0,M
T,SW4,FNL UUA /OV DEN335030 /TM 0202 /FL110 /TP SW4 /TB SEV,SEV,,11000.0,40.2859905990204,-104.932694141032,2009-05-09 02:02:00+00:00,5.0,0,M
F,SR22,GTU UA /OV AUS360015 /TM 1252 /FL070 /TP SR22 /SK OVC022-TOP035/ SKC /TA 19 /TB NEG,NEG,,7000.0,30.44454805002025,-97.6698889,2009-05-07 12:52:00+00:00,0.0,0,L
F,P28B,JAS UA /OV LCH320040 /TM 1847 /FL095 /TP P28B /SK SCT-TOP075/ SKC /TB NEG,NEG,,9500.0,30.63623851185395,-93.72318970745546,2009-05-04 18:47:00+00:00,0.0,0,L
T,BE35,BNA UUA /OV BNA /TM 1243 /FL070 /TP BE35 /SK OVC043/TOP070 /TB SEV /RM DURD 070 SMOOTH 050,SEV,,7000.0,36.11889,-86.68917,2009-05-09 12:43:00+00:00,5.0,1,L
T,P28A,SDB UUA /OV PMD283030 /TM 1520 /FL085 /TP P28A /SK SCT070 /TB SEV /RM CB / STRONG MTN WAVE UDDF 2000 FPM,SEV,,8500.0,34.74187463769874,-118.67667185062616,2009-05-06 15:20:00+00:00,5.0,0,L
F,R44,INR UA /OV HRR-INR /TM 1620 /FL022 /TP R44 /WV 18030G45KT /TBLGT-OCNL MOD /RM WINDY PASS,LGT-OCNL MOD,,2200.0,63.795,-148.935,2009-05-31 16:20:00+00:00,2.0,0,L
T,BE35,ROW UUA /OV ROW140035/TM 1950/FL110/TP BE35/TB SEV/RM /ZAB,SEV,,11000.0,32.85310454587779,-104.08134421152398,2009-05-08 19:50:00+00:00,5.0,0,L
F,B737,MCI UA /OV MCI/TM 0024/FL390/TP B737/TB LGT CHOP/RM 410 SMOOTH 303/51 AWC-WEB:SWA,LGT CHOP,,39000.0,39.29761,-94.71391,2009-05-07 00:24:00+00:00,1.0,0,M
T,M20P,PMD UUA /OV PMD /TM 1525 /FL075 /TP M20P /TB SEV,SEV,200905181530-KWBC-UBCA91-PIREP,7500.0,34.63,-118.06,2009-05-18 15:25:00+00:00,5.0,0,L
F,UNKN,EKX UA /OV EWO180007 /TM 2102 /FL027 /TP UNKN /SK BKN050 /WV 22020KT /TB NEG,NEG,,2700.0,37.513323883323885,-85.68,2009-05-30 21:02:00+00:00,0.0,0,U
T,SW4,BOI UUA /OV LWS280005/TM 1441/FL040/TP SW4/TB SEV/RM DURD 040-030..ZSE,SEV,,4000.0,46.38897185359861,-117.13434780663152,2009-05-12 14:41:00+00:00,5.0,0,M
T,E170,AID UUA /OV VHP060030 /TM 2240 /FL050 /TP E170 /TB SEV 050-070,SEV 050-070,,5000.0,40.06002025002025,-85.80626180933778,2009-05-13 22:40:00+00:00,5.0,0,U
F,C182,GPZ UA /OV GPZ /TM 1606 /FL070 /TP C182 /SK OVC090 /TA 06 /TB OCNL LGT CHOP,OCNL LGT CHOP,,7000.0,47.21111,-93.50972,2009-05-25 16:06:00+00:00,1.0,0,L
F,C25B,SYR UA /OV SYR270010 /TM 2104 /FL370 /TP C25B /TB CONT MOD,CONT MOD,,37000.0,43.11119,-76.33462998221535,2009-05-08 21:04:00+00:00,3.0,0,U
F,B738,TKA UA /OV TKA005030/TM 1813/FL330/TP B738/TB CONT LGT CHOP/RM (ZAN),CONT LGT CHOP,,33000.0,62.81813769497149,-149.9961823266717,2009-05-29 18:13:00+00:00,1.0,0,M
F,P210,MHE UA /OV MHE090020 /TM 1658 /FL045 /TP P210 /TB LGT,LGT,200905051705-KWBC-UBSD90-PIREP,4500.0,43.78,-97.578283229966,2009-05-05 16:58:00+00:00,1.0,0,L
F,MD83,RBG UA /OV EUG135050 /TM 0210 /FL340 /TP MD83 /TA M31 /WV 27065KT /TB NEG,NEG,,34000.0,43.53527661925576,-122.3910161776838,2009-05-14 02:10:00+00:00,0.0,0,M
T,TBM7,FTK UUA /OV LOU225015 /TM 2119 /FL050 /TP TBM7 /TB SEV,SEV,,5000.0,38.051208985776725,-85.88877248766293,2009-05-08 21:19:00+00:00,5.0,1,L
T,AC90,OFK UUA /OV OFK/TM 1845/FL270/TP AC90/TA M30/WV 208047KT/TB SEV/ICSEV RIME,SEV,,27000.0,41.98546,-97.43511,2009-05-12 18:45:00+00:00,5.0,0,L
F,C172,VTI UA /OV CID301020 /TM 2132 /FL045 /TP C172 /TB MOD,MOD,,4500.0,42.05459226434528,-92.1083911116116,2009-05-04 21:32:00+00:00,3.0,0,L
T,C750,ESF UUA /OV SWB225025/TM 1809/FL380/TP C750/TB SEV/RM AWC-WEB:KZHU,SEV,200905031820-KWBC-UBLA90-PIREP,38000.0,31.675348309627875,-93.02733331661588,2009-05-03 18:09:00+00:00,5.0,1,M
T,COL4,SBA UUA /OV SBA270010/TM 1948/FL030/TP COL4/TB SEV 030-040/RM CORTURB ALT. ZLA CWSU,SEV 030-040,,3000.0,34.42611,-120.04568184764776,2009-05-07 19:48:00+00:00,5.0,0,U
F,CRJ7,MLC UA /OV MLC210030/TM 1125/FL280/TP CRJ7/TB MOD/RM AWC-WEB:KZFW,MOD,200905061140-KWBC-UBOK90-PIREP,28000.0,34.416952224043854,-96.08466092675307,2009-05-06 11:25:00+00:00,3.0,1,M
F,M7,UA /OV CYKY /TM 2058 /FL045 /TP M7 /TB SEV /RM TB A045 AND BLOENROUTE FRM ABEAM YYN,SEV,,4500.0,51.5175,-109.18083,2009-05-01 20:58:00+00:00,5.0,0,L
T,CRJ2,PSM UUA /OV BVY360020 /TM 0022 /FL290 /TP CRJ2 /TB SEV,SEV,,29000.0,42.91750033336033,-70.91614,2009-05-16 00:22:00+00:00,5.0,0,M
