URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,B777,ORF UUA /OV 3304N06745W/TM 0300/FL330/TP B777/TB SEV,SEV,,33000.0,33.666,-67.75,2017-05-07 03:00:00+00:00,5.0,0,H,"('KOKX', 'KBOX', 'KDIX', 'KMHX', 'KDOX')","['s3://unidata-nexrad-level2/2017/05/07/KOKX/KOKX20170507_025714_V06', 's3://unidata-nexrad-level2/2017/05/07/KBOX/KBOX20170507_025603_V06', 's3://unidata-nexrad-level2/2017/05/07/KDIX/KDIX20170507_025648_V06', 's3://unidata-nexrad-level2/2017/05/07/KMHX/KMHX20170507_025746_V06', 's3://unidata-nexrad-level2/2017/05/07/KDOX/KDOX20170507_025221_V06']"
F,PC12,LBB UA /OV LBB090080 /TM 1103 /FL140 /TP PC12 /TB LGT CHOP/RM AWC-WEB:,LGT CHOP,,14000.0,33.66364,-100.22067544035671,2017-05-25 11:03:00+00:00,1.0,0,L,"('KLBB', 'KDYX', 'KFDR', 'KAMA', 'KSJT')","['s3://unidata-nexrad-level2/2017/05/25/KLBB/KLBB20170525_105316_V06', 's3://unidata-nexrad-level2/2017/05/25/KDYX/KDYX20170525_110232_V06', 's3://unidata-nexrad-level2/2017/05/25/KAMA/KAMA20170525_105457_V06', 's3://unidata-nexrad-level2/2017/05/25/KSJT/KSJT20170525_105900_V06']"
F,E145,AMA UA /OV AMA090050/TM 1532/FL360/TP E145/TB MOD/RM ZAB,MOD,,36000.0,35.21936,-100.68578320561588,2017-05-19 15:32:00+00:00,3.0,0,M,"('KAMA', 'KFDR', 'KLBB', 'KFDX', 'KVNX')","['s3://unidata-nexrad-level2/2017/05/19/KAMA/KAMA20170519_153147_V06', 's3://unidata-nexrad-level2/2017/05/19/KFDR/KFDR20170519_152801_V06', 's3://unidata-nexrad-level2/2017/05/19/KLBB/KLBB20170519_153125_V06', 's3://unidata-nexrad-level2/2017/05/19/KFDX/KFDX20170519_152605_V06', 's3://unidata-nexrad-level2/2017/05/19/KVNX/KVNX20170519_153008_V06']"
F,B737,LBB UA /OV PVW270015 /TM 1844 /FL300 /TP B737 /TB LGT-MOD CHOP/RM AWC-WEB:,LGT-MOD CHOP,,30000.0,34.16815,-102.01951838412836,2017-05-31 18:44:00+00:00,2.0,0,M,"('KLBB', 'KAMA', 'KFDX', 'KMAF', 'KFDR')","['s3://unidata-nexrad-level2/2017/05/31/KLBB/KLBB20170531_184247_V06', 's3://unidata-nexrad-level2/2017/05/31/KAMA/KAMA20170531_184330_V06', 's3://unidata-nexrad-level2/2017/05/31/KFDX/KFDX20170531_183942_V06', 's3://unidata-nexrad-level2/2017/05/31/KMAF/KMAF20170531_184334_V06', 's3://unidata-nexrad-level2/2017/05/31/KFDR/KFDR20170531_184158_V06']"
F,GLF4,CKB UA /OV CKB190010/TM 1950/FL300/TP GLF4/TB MOD,MOD,,30000.0,39.13249207958,-80.26548089709343,2017-05-05 19:50:00+00:00,3.0,0,M,"('KPBZ', 'KRLX', 'KFCX', 'KCCX', 'KCLE')","['s3://unidata-nexrad-level2/2017/05/05/KPBZ/KPBZ20170505_194757_V06', 's3://unidata-nexrad-level2/2017/05/05/KRLX/KRLX20170505_194708_V06', 's3://unidata-nexrad-level2/2017/05/05/KFCX/KFCX20170505_194940_V06', 's3://unidata-nexrad-level2/2017/05/05/KCCX/KCCX20170505_194141_V06', 's3://unidata-nexrad-level2/2017/05/05/KCLE/KCLE20170505_194831_V06']"
F,GLF4,PSK UA /OV PSK270015/TM 2129/FL220/TP GLF4/TB SEV/RM NO DAMAGE OR INJURIES  IN DESCENT FL220 TO FL190 ZTLFD,SEV,,22000.0,37.13735,-80.99210671471083,2017-05-24 21:29:00+00:00,5.0,0,M,"('KFCX', 'KRLX', 'KJKL', 'KMRX', 'KGSP')","['s3://unidata-nexrad-level2/2017/05/24/KFCX/KFCX20170524_212830_V06', 's3://unidata-nexrad-level2/2017/05/24/KRLX/KRLX20170524_212837_V06', 's3://unidata-nexrad-level2/2017/05/24/KJKL/KJKL20170524_212641_V06', 's3://unidata-nexrad-level2/2017/05/24/KMRX/KMRX20170524_212706_V06', 's3://unidata-nexrad-level2/2017/05/24/KGSP/KGSP20170524_212823_V06']"
F,A321,FTW UA /OV 10 NW CQY/TM 2155/FL140/TP A321/TB MOD TURB,MOD TURB,,14000.0,32.285603816014806,-96.38133597133448,2017-05-23 21:55:00+00:00,3.0,1,M,"('KFWS', 'KGRK', 'KSHV', 'KDYX', 'KEWX')","['s3://unidata-nexrad-level2/2017/05/23/KFWS/KFWS20170523_214957_V06', 's3://unidata-nexrad-level2/2017/05/23/KGRK/KGRK20170523_215104_V06', 's3://unidata-nexrad-level2/2017/05/23/KSHV/KSHV20170523_215246_V06', 's3://unidata-nexrad-level2/2017/05/23/KDYX/KDYX20170523_215421_V06', 's3://unidata-nexrad-level2/2017/05/23/KEWX/KEWX20170523_215159_V06']"
F,C560,AHN UA /OV AHN180030/TM 2146/FL280/TP C560/TB LGT CHOP/RM ZTLFD,LGT CHOP,,28000.0,33.4485594999595,-83.32635,2017-05-05 21:46:00+00:00,1.0,0,M,"('KFFC', 'KJGX', 'KCAE', 'KMXX', 'KGSP')","['s3://unidata-nexrad-level2/2017/05/05/KJGX/KJGX20170505_214232_V06', 's3://unidata-nexrad-level2/2017/05/05/KCAE/KCAE20170505_214233_V06', 's3://unidata-nexrad-level2/2017/05/05/KMXX/KMXX20170505_214330_V06', 's3://unidata-nexrad-level2/2017/05/05/KGSP/KGSP20170505_214134_V06']"
F,B737,UUA /OV CYGW 090045 /TM 1940 /FL360 /TP B737 /TB MDT-SEV /RM TURB MDT FL330 TO FL380  BUT SEV AT FL360,MDT-SEV,,36000.0,55.28194,-76.44831799419718,2017-05-08 19:40:00+00:00,5.0,0,M,"('KCXX', 'KTYX', 'KBUF', 'KCBW', 'KENX')","['s3://unidata-nexrad-level2/2017/05/08/KCXX/KCXX20170508_193349_V06', 's3://unidata-nexrad-level2/2017/05/08/KTYX/KTYX20170508_193610_V06', 's3://unidata-nexrad-level2/2017/05/08/KBUF/KBUF20170508_193754_V06', 's3://unidata-nexrad-level2/2017/05/08/KCBW/KCBW20170508_193612_V06', 's3://unidata-nexrad-level2/2017/05/08/KENX/KENX20170508_193632_V06']"
F,C441,BIE UA /OV PWE360020/TM 1239/FL190/TP C441/TB CONT LGT OCNL MOD CHOP FL190-110,CONT LGT OCNL MOD CHOP FL190-110,,19000.0,40.533360333360335,-96.21,2017-05-17 12:39:00+00:00,2.0,0,L,"('KOAX', 'KUEX', 'KTWX', 'KDMX', 'KEAX')","['s3://unidata-nexrad-level2/2017/05/17/KOAX/KOAX20170517_123858_V06', 's3://unidata-nexrad-level2/2017/05/17/KUEX/KUEX20170517_123635_V06', 's3://unidata-nexrad-level2/2017/05/17/KTWX/KTWX20170517_123725_V06', 's3://unidata-nexrad-level2/2017/05/17/KDMX/KDMX20170517_123522_V06', 's3://unidata-nexrad-level2/2017/05/17/KEAX/KEAX20170517_123402_V06']"
F,B767,UUA /OV YXR /TM 0110 /FL280 /TP B767 /TB SEV,SEV,,28000.0,47.68,-79.78,2017-05-02 01:10:00+00:00,5.0,0,H,"('KBUF', 'KAPX', 'KTYX', 'KDTX', 'KCLE')","['s3://unidata-nexrad-level2/2017/05/02/KBUF/KBUF20170502_010516_V06', 's3://unidata-nexrad-level2/2017/05/02/KAPX/KAPX20170502_010501_V06', 's3://unidata-nexrad-level2/2017/05/02/KTYX/KTYX20170502_010438_V06', 's3://unidata-nexrad-level2/2017/05/02/KDTX/KDTX20170502_010830_V06', 's3://unidata-nexrad-level2/2017/05/02/KCLE/KCLE20170502_010505_V06']"
F,GLF4,BLM UA /OV COL/TM 2025/FL140/TP GLF4/TB MOD 140-170,MOD 140-170,,14000.0,40.31,-74.16,2017-05-11 20:25:00+00:00,3.0,0,M,"('KDIX', 'KOKX', 'KDOX', 'KENX', 'KBGM')","['s3://unidata-nexrad-level2/2017/05/11/KDIX/KDIX20170511_202218_V06', 's3://unidata-nexrad-level2/2017/05/11/KOKX/KOKX20170511_202201_V06', 's3://unidata-nexrad-level2/2017/05/11/KDOX/KDOX20170511_202039_V06', 's3://unidata-nexrad-level2/2017/05/11/KENX/KENX20170511_202426_V06', 's3://unidata-nexrad-level2/2017/05/11/KBGM/KBGM20170511_202339_V06']"
F,B752,ACT UA /OV GNL154004 /TM 2119 /FL280 /TP B752 /TB MOD CHOP/RM AWC-WEB,MOD CHOP,,28000.0,31.520075543420685,-96.51569224729757,2017-05-16 21:19:00+00:00,3.0,0,M,"('KGRK', 'KFWS', 'KEWX', 'KDYX', 'KHGX')","['s3://unidata-nexrad-level2/2017/05/16/KGRK/KGRK20170516_211323_V06', 's3://unidata-nexrad-level2/2017/05/16/KFWS/KFWS20170516_211025_V06', 's3://unidata-nexrad-level2/2017/05/16/KEWX/KEWX20170516_211539_V06', 's3://unidata-nexrad-level2/2017/05/16/KDYX/KDYX20170516_210940_V06', 's3://unidata-nexrad-level2/2017/05/16/KHGX/KHGX20170516_211439_V06']"
F,B737,GSO UA /OV GSO/TM 1617/FL260/TP B737/TB MOD/RM FL260 THRU FL340 ZTLFD,MOD,,26000.0,36.0975,-79.94361,2017-05-24 16:17:00+00:00,3.0,0,M,"('KFCX', 'KRAX', 'KCAE', 'KLTX', 'KAKQ')","['s3://unidata-nexrad-level2/2017/05/24/KFCX/KFCX20170524_161532_V06', 's3://unidata-nexrad-level2/2017/05/24/KRAX/KRAX20170524_161437_V06', 's3://unidata-nexrad-level2/2017/05/24/KCAE/KCAE20170524_161408_V06', 's3://unidata-nexrad-level2/2017/05/24/KLTX/KLTX20170524_161511_V06', 's3://unidata-nexrad-level2/2017/05/24/KAKQ/KAKQ20170524_161441_V06']"
F,M20,KAPF UA /OV 23 MILES EAST OF APF/TM 2344/FL024/TP M20/TB EXTRM,EXTRM,,2400.0,26.1525,-81.77528,2017-05-03 23:44:00+00:00,7.0,0,L,"('KAMX', 'KAMX', 'KBYX', 'KTBW', 'KMLB')","['s3://unidata-nexrad-level2/2017/05/03/KAMX/KAMX20170503_234027_V06', 's3://unidata-nexrad-level2/2017/05/03/KAMX/KAMX20170503_234027_V06', 's3://unidata-nexrad-level2/2017/05/03/KTBW/KTBW20170503_233844_V06', 's3://unidata-nexrad-level2/2017/05/03/KMLB/KMLB20170503_233925_V06']"
F,B36T,KALO UA /OV ALO110035/TM 1915/FL060/TP B36T/TB MDT-SEV,MDT-SEV,,6000.0,42.35483708925876,-91.65710122844818,2017-05-12 19:15:00+00:00,5.0,0,L,"('KDVN', 'KARX', 'KDMX', 'KMKX', 'KMPX')","['s3://unidata-nexrad-level2/2017/05/12/KDVN/KDVN20170512_190919_V06', 's3://unidata-nexrad-level2/2017/05/12/KARX/KARX20170512_190752_V06', 's3://unidata-nexrad-level2/2017/05/12/KDMX/KDMX20170512_190559_V06', 's3://unidata-nexrad-level2/2017/05/12/KMKX/KMKX20170512_191117_V06', 's3://unidata-nexrad-level2/2017/05/12/KMPX/KMPX20170512_191245_V06']"
F,C172,"CPS UA /OV 1 W CPS/TM 1654/FL014/TP C172/TB SEV AT 014/RM ""SEVERE TURB FOR A SMALL AIRCRAFT",SEV AT 014,,1400.0,38.57073,-90.1775389862265,2017-05-05 16:54:00+00:00,5.0,0,L,"('KLSX', 'KILX', 'KPAH', 'KVWX', 'KDVN')","['s3://unidata-nexrad-level2/2017/05/05/KLSX/KLSX20170505_164920_V06', 's3://unidata-nexrad-level2/2017/05/05/KILX/KILX20170505_165306_V06', 's3://unidata-nexrad-level2/2017/05/05/KPAH/KPAH20170505_165309_V06', 's3://unidata-nexrad-level2/2017/05/05/KVWX/KVWX20170505_165019_V06', 's3://unidata-nexrad-level2/2017/05/05/KDVN/KDVN20170505_165251_V06']"
F,B712,GRB UA /OV GRB/TM 2325/FL260/TP B712/TB NEG,NEG,,26000.0,44.47944,-88.13667,2017-05-24 23:25:00+00:00,0.0,0,M,"('KGRB', 'KMKX', 'KMQT', 'KARX', 'KGRR')","['s3://unidata-nexrad-level2/2017/05/24/KGRB/KGRB20170524_232222_V06', 's3://unidata-nexrad-level2/2017/05/24/KMKX/KMKX20170524_232005_V06', 's3://unidata-nexrad-level2/2017/05/24/KMQT/KMQT20170524_231753_V06', 's3://unidata-nexrad-level2/2017/05/24/KARX/KARX20170524_232214_V06', 's3://unidata-nexrad-level2/2017/05/24/KGRR/KGRR20170524_231944_V06']"
T,E75S,MEM UUA /OV MEM 045040/TM 0010/FL140/TP E75S/TB SEV/RM ZME,SEV,,14000.0,35.5325527045954,-89.40904426290652,2017-05-04 00:10:00+00:00,5.0,0,U,"('KNQA', 'KPAH', 'KGWX', 'KHPX', 'KOHX')","['s3://unidata-nexrad-level2/2017/05/04/KNQA/KNQA20170504_000950_V06', 's3://unidata-nexrad-level2/2017/05/04/KPAH/KPAH20170504_000847_V06', 's3://unidata-nexrad-level2/2017/05/04/KGWX/KGWX20170504_000846_V06', 's3://unidata-nexrad-level2/2017/05/04/KHPX/KHPX20170504_000847_V06', 's3://unidata-nexrad-level2/2017/05/04/KOHX/KOHX20170504_000900_V06']"
T,C680,BUF UUA /OV 15N RKA/TM 0238/FL290/TP C680/TB SEV,SEV,,29000.0,42.72002025002025,-75.24,2017-05-26 02:38:00+00:00,5.0,0,U,"('KBGM', 'KENX', 'KTYX', 'KCXX', 'KOKX')","['s3://unidata-nexrad-level2/2017/05/26/KBGM/KBGM20170526_023723_V06', 's3://unidata-nexrad-level2/2017/05/26/KENX/KENX20170526_023511_V06', 's3://unidata-nexrad-level2/2017/05/26/KTYX/KTYX20170526_023431_V06', 's3://unidata-nexrad-level2/2017/05/26/KCXX/KCXX20170526_023402_V06', 's3://unidata-nexrad-level2/2017/05/26/KOKX/KOKX20170526_023442_V06']"
T,LJ60,MIV UUA /OV SBJ240020/TM 1324/FL190/TP LJ60/TB SEV CAT,SEV CAT,,19000.0,40.41331983331983,-75.12011733551049,2017-05-25 13:24:00+00:00,5.0,0,M,"('KDIX', 'KDOX', 'KOKX', 'KBGM', 'KCCX')","['s3://unidata-nexrad-level2/2017/05/25/KDIX/KDIX20170525_132212_V06', 's3://unidata-nexrad-level2/2017/05/25/KDOX/KDOX20170525_132144_V06', 's3://unidata-nexrad-level2/2017/05/25/KOKX/KOKX20170525_132133_V06', 's3://unidata-nexrad-level2/2017/05/25/KBGM/KBGM20170525_132318_V06', 's3://unidata-nexrad-level2/2017/05/25/KCCX/KCCX20170525_132110_V06']"
F,B737,CRP UA /OV CRP045040 /TM 1925 /FL200 /TP B737 /TB CONT LGT OCNL MOD CHOP 160-200 /RM FM ZHU AWC-WEB:,CONT LGT OCNL MOD CHOP 160-200,,20000.0,28.2445027045954,-96.97995606827936,2017-05-29 19:25:00+00:00,2.0,0,M,"('KCRP', 'KEWX', 'KHGX', 'KBRO', 'KGRK')","['s3://unidata-nexrad-level2/2017/05/29/KCRP/KCRP20170529_192214_V06', 's3://unidata-nexrad-level2/2017/05/29/KEWX/KEWX20170529_192206_V06', 's3://unidata-nexrad-level2/2017/05/29/KBRO/KBRO20170529_192029_V06', 's3://unidata-nexrad-level2/2017/05/29/KGRK/KGRK20170529_192352_V06']"
F,PC12,UUA /OV CYQB 045015 /TM 0050 /FL070 /TP PC12 /TB MDT-SEV,MDT-SEV,,7000.0,46.96790101422328,-71.13511283896928,2017-05-07 00:50:00+00:00,5.0,0,L,"('KCBW', 'KCXX', 'KGYX', 'KBOX', 'KENX')","['s3://unidata-nexrad-level2/2017/05/07/KCBW/KCBW20170507_004638_V06', 's3://unidata-nexrad-level2/2017/05/07/KCXX/KCXX20170507_004527_V06', 's3://unidata-nexrad-level2/2017/05/07/KGYX/KGYX20170507_004914_V06', 's3://unidata-nexrad-level2/2017/05/07/KBOX/KBOX20170507_004818_V06', 's3://unidata-nexrad-level2/2017/05/07/KENX/KENX20170507_004724_V06']"
