label,issue,expire,fl_low,fl_high,polygon
1W,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-118.94000000000001 46.36547582294557, -116.80259944839379 46.17362534211189, -114.69891791789944 43.94237388340293, -116.06888480498819 42.46916363616025, -118.99982642204053 42.58444956703766, -118.94000000000001 46.36547582294557))"
2W,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-107.9679723792587 46.88410476042725, -106.44 43.66726208852722, -106.74859294091132 41.653767063541366, -110.90136662512687 41.989058650565, -114.08 46.35095164589114, -107.9679723792587 46.88410476042725))"
3W,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-106.54207774028315 41.5917482873729, -104.12925898880793 38.524897949888825, -107.69667469647165 35.970825943687956, -110.0512374534351 34.8030306120805, -110.61856484585235 38.573676725103354, -106.54207774028315 41.5917482873729))"
1C,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,43000.0,"POLYGON ((-102.19 31.67726208852722, -99.28533853559829 30.407906945601354, -99.82 29.934524177054435, -102.538802333545 30.02702113079422, -102.19 31.67726208852722))"
2C,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-93.46592742942194 30.266853240562227, -90.70705570818663 29.59345013510345, -91.898615777123 29.075674234898447, -93.65155372956802 29.668326172639098, -93.46592742942194 30.266853240562227))"
1E,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,31000.0,"POLYGON ((-77.04738702736385 41.20372340479846, -76.97536749676355 40.43404730152122, -78.18397187181581 36.89545188582043, -76.85015726344933 41.17055082235111, -76.97138511804273 40.449782664512725, -78.3732368782887 36.96009519425079, -77.16463250323643 40.49869060995158, -77.16861488195725 40.482955246960074, -77.04738702736385 41.20372340479846))"
2E,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-75.90200807837266 39.49502247725446, -74.63663146546216 38.79247601683188, -75.26798700973912 37.88863594415126, -75.95784009817946 37.99622458548752, -75.90200807837266 39.49502247725446))"
3E,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,43000.0,"POLYGON ((-75.47771703951783 36.59015184382269, -75.35235608622729 36.4343165737774, -76.4306936458429 35.5668529732515, -76.55605459913343 35.72268824329679, -75.47771703951783 36.59015184382269))"
4E,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-76.67065906260929 31.884832305941785, -76.97808172116771 28.908957479633735, -78.60134126328494 29.314129281741756, -77.32395241270709 31.905583005762985, -76.67065906260929 31.884832305941785))"
5E,2008-07-01 00:55:00+00:00,2008-07-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-79.20241947668596 29.286447168852742, -78.87476656062871 29.082299484726555, -81.28054378176266 25.05966952607401, -82.31945621823733 25.05966952607401, -82.11520154849487 27.908848520303266, -79.20241947668596 29.286447168852742))"
