label,issue,expire,fl_low,fl_high,polygon
KILO 1,2008-12-01 00:45:00+00:00,2008-12-01 04:45:00+00:00,0.0,45000.0,"POLYGON ((-68.45 38.3, -74.45 28.3, -78.3 27.3, -72 38.15, -68.45 38.3))"
1E,2008-12-01 00:55:00+00:00,2008-12-01 02:55:00+00:00,0.0,39000.0,"POLYGON ((-75.16936097829462 35.43224824078843, -73.35575740293993 35.27164877728828, -73.34664915708028 33.87342468343201, -76.05057862301025 32.80714986095124, -75.16936097829462 35.43224824078843))"
2E,2008-12-01 00:55:00+00:00,2008-12-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-78.29738854506381 28.54785461598075, -80.66511505655589 24.783847389622416, -82.02232550803943 24.26117951109674, -80.54973228480154 25.79396076779091, -80.60120809090053 24.871594476774586, -79.46960564302304 26.6003039907479, -80.58775888069634 25.720929312085474, -78.13557547434566 28.43031087882407, -79.45051714560874 26.620135749214743, -82.09420084440787 24.447818028080572, -80.73699039292433 24.97048590660625, -80.80089735857969 24.88273881945408, -80.7494215524807 25.805105110470404, -80.71139495658589 25.87813656617584, -79.5932417189126 26.757511244838266, -79.6123302163269 26.737679486371423, -78.29738854506381 28.54785461598075))"
3E,2008-12-01 01:55:00+00:00,2008-12-01 03:55:00+00:00,0.0,37000.0,"POLYGON ((-73.54185486530858 35.33957493982048, -73.20923797536753 33.752412249581845, -75.29134565535617 33.431553251189904, -74.66500063800791 35.74109072870559, -73.54185486530858 35.33957493982048))"
4E,2008-12-01 01:55:00+00:00,2008-12-01 03:55:00+00:00,0.0,45000.0,"POLYGON ((-78.71849113247876 28.001852657881894, -80.22972353767183 25.048081841733342, -81.9590067068677 24.042298740341163, -79.79354613950379 26.116360341028518, -80.1867172211498 25.098491925251547, -79.20218370702439 26.26373552955143, -79.85671487224644 26.05703461347449, -78.5314008165671 27.93116168468107, -79.1387525951761 26.323748022307928, -82.05955963152404 24.21518341098334, -80.33027646232817 25.22096651237552, -80.3732827788502 25.170556428857314, -79.98011169720418 26.188424844634284, -79.91694296446153 26.247750572188313, -79.26241179923947 26.454451488265253, -79.32584291108776 26.394438995508754, -78.71849113247876 28.001852657881894))"
5E,2008-12-01 02:55:00+00:00,2008-12-01 04:55:00+00:00,0.0,45000.0,"POLYGON ((-78.96677116539321 27.172199726515927, -78.79552068862209 27.068888186958823, -80.19437476161444 24.750130495803095, -80.36562523838556 24.8534420353602, -78.96677116539321 27.172199726515927))"
6E,2008-12-01 03:55:00+00:00,2008-12-01 05:55:00+00:00,0.0,44000.0,"POLYGON ((-78.67533843775884 26.73858300454796, -78.5257041181835 26.605881948014005, -80.71406167709495 24.138279934374673, -80.86369599667029 24.270980990908626, -78.67533843775884 26.73858300454796))"
KILO 2,2008-12-01 04:30:00+00:00,2008-12-01 08:30:00+00:00,0.0,40000.0,"POLYGON ((-69.3 38.3, -66.15 36, -71.45 31.45, -73.3 34.15, -69.3 38.3))"
7E,2008-12-01 04:55:00+00:00,2008-12-01 06:55:00+00:00,0.0,43000.0,"POLYGON ((-78.48972511250687 26.735893054763093, -78.33898818018889 26.60444581350119, -80.54558907313856 24.074029455879693, -80.69632600545654 24.205476697141595, -78.48972511250687 26.735893054763093))"
8E,2008-12-01 06:55:00+00:00,2008-12-01 08:55:00+00:00,0.0,40000.0,"POLYGON ((-76.9624293609499 27.791649315363067, -76.92536262025473 26.644934515787455, -78.47537047632721 24.14196710441644, -81.15613847231714 24.00043193986088, -79.05441703746935 27.05824119087265, -76.9624293609499 27.791649315363067))"
