URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,MD82,BWD UUA /OV BWD/TM 0140/FL290/TP MD82/WX HAIL/TB SEV/RM LTNG STRIKE AWC-WEB:KZFW,SEV,,29000.0,31.79361,-98.9565,2015-12-27 01:40:00,5.0,M,"('KDYX', 'KSJT', 'KFWS', 'KGRK', 'KEWX')","['s3://unidata-nexrad-level2/2015/12/27/KDYX/KDYX20151227_013909_V06.gz', 's3://unidata-nexrad-level2/2015/12/27/KSJT/KSJT20151227_013729_V06.gz', 's3://unidata-nexrad-level2/2015/12/27/KFWS/KFWS20151227_013813_V06.gz', 's3://unidata-nexrad-level2/2015/12/27/KGRK/KGRK20151227_013856_V06.gz', 's3://unidata-nexrad-level2/2015/12/27/KEWX/KEWX20151227_013724_V06.gz']"
F,E170,APA UA /OV DEN225025 /TM 0350 /FL130 /TP E170 /TB MOD 110-130,MOD 110-130,,13000.0,39.53814830962787,-105.0412025453046,2015-12-07 03:50:00,3.0,U,"('KFTG', 'KPUX', 'KCYS', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2015/12/07/KFTG/KFTG20151207_034623_V06.gz', 's3://unidata-nexrad-level2/2015/12/07/KPUX/KPUX20151207_034500_V06.gz', 's3://unidata-nexrad-level2/2015/12/07/KCYS/KCYS20151207_034150_V06.gz', 's3://unidata-nexrad-level2/2015/12/07/KGJX/KGJX20151207_034352_V06.gz', 's3://unidata-nexrad-level2/2015/12/07/KGLD/KGLD20151207_034330_V06.gz']"
T,B744,ANC UUA /OV TED232151/TM 0721/FL350/TP B744/TB SEV 350/RM ZAN 5-10 SEC OF SEV TURB,SEV 350,,35000.0,59.62045978437985,-154.1029611422077,2015-12-26 07:21:00,5.0,H,"('PAKC', 'PAHG', 'PAIH', 'PAIH', 'PABC')","['s3://unidata-nexrad-level2/2015/12/26/PAKC/PAKC20151226_071940_V06.gz', 's3://unidata-nexrad-level2/2015/12/26/PAHG/PAHG20151226_072054_V06.gz', 's3://unidata-nexrad-level2/2015/12/26/PAIH/PAIH20151226_071647_V06.gz', 's3://unidata-nexrad-level2/2015/12/26/PAIH/PAIH20151226_071647_V06.gz', 's3://unidata-nexrad-level2/2015/12/26/PABC/PABC20151226_071947_V06.gz']"
T,E190,MYR UUA /OV CHS090090 /TM 1305 /FL340 /TP E190 /TB SEV,SEV,,34000.0,32.8986,-78.25386077050933,2015-12-31 13:05:00,5.0,U,"('KLTX', 'KMHX', 'KCAE', 'KCLX', 'KRAX')","['s3://unidata-nexrad-level2/2015/12/31/KLTX/KLTX20151231_130330_V06.gz', 's3://unidata-nexrad-level2/2015/12/31/KMHX/KMHX20151231_125640_V06.gz', 's3://unidata-nexrad-level2/2015/12/31/KCAE/KCAE20151231_130044_V06.gz', 's3://unidata-nexrad-level2/2015/12/31/KCLX/KCLX20151231_130156_V06.gz', 's3://unidata-nexrad-level2/2015/12/31/KRAX/KRAX20151231_130255_V06.gz']"
T,SR22,SBA UUA /OV RZS085002/TM 0303/FL090/TP SR22/TB SEV 090/RM UDDFS +/- 500. ZLAWC AWC-WEB:FAAZLA,SEV 090,,9000.0,34.51290542674566,-119.72969893366692,2015-12-29 03:03:00,5.0,L,"('KVTX', 'KVBX', 'KHNX', 'KSOX', 'KEYX')","['s3://unidata-nexrad-level2/2015/12/29/KVTX/KVTX20151229_030034_V06.gz', 's3://unidata-nexrad-level2/2015/12/29/KVBX/KVBX20151229_025737_V06.gz', 's3://unidata-nexrad-level2/2015/12/29/KHNX/KHNX20151229_025901_V06.gz', 's3://unidata-nexrad-level2/2015/12/29/KSOX/KSOX20151229_030132_V06.gz', 's3://unidata-nexrad-level2/2015/12/29/KEYX/KEYX20151229_025813_V06.gz']"
T,B763,LBB UUA /OV LBB105040/TM 1605/FL320/TP B763/TB SEV/RM AWC-WEB:KZFW,SEV,,32000.0,33.49107999368924,-101.04902291471254,2015-12-23 16:05:00,5.0,H,"('KLBB', 'KDYX', 'KMAF', 'KAMA', 'KFDR')","['s3://unidata-nexrad-level2/2015/12/23/KLBB/KLBB20151223_155821_V06.gz', 's3://unidata-nexrad-level2/2015/12/23/KDYX/KDYX20151223_160013_V06.gz', 's3://unidata-nexrad-level2/2015/12/23/KMAF/KMAF20151223_155953_V06.gz', 's3://unidata-nexrad-level2/2015/12/23/KAMA/KAMA20151223_160028_V06.gz', 's3://unidata-nexrad-level2/2015/12/23/KFDR/KFDR20151223_155609_V06.gz']"
F,B737,BDL UA /OV BDL /TM 1425 /FL140 /TP B737 /TB LGT,LGT,,14000.0,41.9381,-72.6825,2015-12-10 14:25:00,1.0,M,"('KOKX', 'KBOX', 'KENX', 'KDIX', 'KCXX')","['s3://unidata-nexrad-level2/2015/12/10/KOKX/KOKX20151210_142417_V06.gz', 's3://unidata-nexrad-level2/2015/12/10/KBOX/KBOX20151210_142108_V06.gz', 's3://unidata-nexrad-level2/2015/12/10/KENX/KENX20151210_142021_V06.gz', 's3://unidata-nexrad-level2/2015/12/10/KDIX/KDIX20151210_142355_V06.gz', 's3://unidata-nexrad-level2/2015/12/10/KCXX/KCXX20151210_141709_V06.gz']"
F,C56X,ALS UA /OV ALS080020/TM 0133/FL430/TP C56X/TB SEV MTN WAVE/RM +3000FT. ZDV.,SEV MTN WAVE,,43000.0,37.49677741439447,-105.44792030085776,2015-12-20 01:33:00,5.0,M,"('KPUX', 'KFTG', 'KABX', 'KFDX', 'KGJX')","['s3://unidata-nexrad-level2/2015/12/20/KPUX/KPUX20151220_013001_V06.gz', 's3://unidata-nexrad-level2/2015/12/20/KFTG/KFTG20151220_012318_V06.gz', 's3://unidata-nexrad-level2/2015/12/20/KABX/KABX20151220_012615_V06.gz', 's3://unidata-nexrad-level2/2015/12/20/KFDX/KFDX20151220_012532_V06.gz', 's3://unidata-nexrad-level2/2015/12/20/KGJX/KGJX20151220_012813_V06.gz']"
F,B737,BGM UA /OV RKA /TM 1546 /FL250 /TP B737 /TB LGT-MOD CAT /RM CONS LGT OCNL MOD 250/CONS LGT 230,LGT-MOD CAT,,25000.0,42.47,-75.24,2015-12-01 15:46:00,2.0,M,"('KBGM', 'KENX', 'KTYX', 'KOKX', 'KCXX')","['s3://unidata-nexrad-level2/2015/12/01/KBGM/KBGM20151201_154518_V06.gz', 's3://unidata-nexrad-level2/2015/12/01/KENX/KENX20151201_154452_V06.gz', 's3://unidata-nexrad-level2/2015/12/01/KTYX/KTYX20151201_154123_V06.gz', 's3://unidata-nexrad-level2/2015/12/01/KOKX/KOKX20151201_154046_V06.gz', 's3://unidata-nexrad-level2/2015/12/01/KCXX/KCXX20151201_154430_V06.gz']"
T,CRJ9,HAF UUA /OV SFO180009 /TM 0023 /FL140 /TP CRJ9 /TB SEV,SEV,,14000.0,37.468957849987845,-122.37489,2015-12-26 00:23:00,5.0,U,"('KMUX', 'KDAX', 'KBBX', 'KHNX', 'KVBX')","['s3://unidata-nexrad-level2/2015/12/26/KMUX/KMUX20151226_002230_V06.gz', 's3://unidata-nexrad-level2/2015/12/26/KDAX/KDAX20151226_002230_V06.gz', 's3://unidata-nexrad-level2/2015/12/26/KBBX/KBBX20151226_001843_V06.gz', 's3://unidata-nexrad-level2/2015/12/26/KHNX/KHNX20151226_002237_V06.gz', 's3://unidata-nexrad-level2/2015/12/26/KVBX/KVBX20151226_002050_V06.gz']"
