URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,B737,GCN UA /OV GCN180030/TM 1905/FL380/TP B737/TB MOD/RM AWC-WEB:KZLA,MOD,201303231910-KWBC-UBAZ90-PIREP,38000.0,35.4599594999595,-112.15,2013-03-23 19:05:00,3.0,M
F,BE36,MCI UA /OV RBA270020/TM 1414/FL100/TP BE36/WX IMC/TA M02/WV 248022/TBNEG/IC NEG/RM ZKC FD,NEG,,10000.0,39.85,-95.85421862516814,2013-03-21 14:14:00,0.0,L
F,C130,FVX UA /OV LDN180088 /TM 2247 /FL200 /TP C130 /TB NEG,NEG,,20000.0,37.38321453321453,-78.21,2013-03-29 22:47:00,0.0,M
F,E50P,AND UA /OV 20E IRQ/TM 1056/FL270/TP E50P/TB MOD FL240-FL270/RM ZJX,MOD FL240-FL270,201303061705-KWBC-UBSC90-PIREP,27000.0,33.71,-81.75925777528606,2013-03-06 10:56:00,3.0,U
T,B767,ANC UUA /OV 15 SE ANC/TM 1424/FL100/TP B767/TB MDT TO SEV 100-060,MDT TO SEV 100-060,201303081430-KWBC-UBAK90-PIREP,10000.0,60.97320898577672,-149.84360758272496,2013-03-08 14:24:00,5.0,H
F,MD82,GRK UA /OV LZZ225035/TM 0142/FL250/TP MD82/TB OCNL MOD 250/RM FM ZHU AWC-WEB:KZHU,OCNL MOD 250,,25000.0,30.693681533479023,-98.67768117647304,2013-03-05 01:42:00,3.0,M
T,B747,CDB UUA /OV CDB174919/TM 1353/FL325/TP B747/TB SEV 320-330/RM ZOA CWSU AWC-WEB:KZOA,SEV 320-330,,32500.0,39.96600578111927,-159.91446425829054,2013-03-05 13:53:00,5.0,H
T,B752,OGG UUA /OV OGG045040 /TM 0330 /FL330 /TP B752 /TB SEV 280-330,SEV 280-330,,33000.0,21.3614427045954,-155.92538745929636,2013-03-18 03:30:00,5.0,M
F,B739,LKV UA /OV LKV/TM 1542/FL350/TP B739/TA M59/WV 31456KT/TB OCNL LGT CHOP 350/RM AWC-WEB:ASA,OCNL LGT CHOP 350,,35000.0,42.16111,-120.39908,2013-03-10 15:42:00,1.0,M
F,C162,OJC UA /OV OJC /TM 1430 /FL010 /TP C162 /WV 24032KT /TB LGT,LGT,,1000.0,38.85,-94.73917,2013-03-14 14:30:00,1.0,L
F,C25B,RDM UA /OV DSD100095/TM 2350/FL410/TP C25B/TB CONT LGT OCNL MOD/RM ..ZSE,CONT LGT OCNL MOD,,41000.0,43.97503478162631,-119.12297778429246,2013-03-31 23:50:00,2.0,U
T,C525,APA UUA /OV APA240018 /TM 2114 /FL110 /TP C525 /TB SEV,SEV,201303182120-KWBC-UBCO90-PIREP,11000.0,39.41998784998785,-105.21706909688328,2013-03-18 21:14:00,5.0,L
F,E135,MVN UA /OV 10N ENL/TM 1212/FL360/TP E135/TB LGT/RM ZKC,LGT,201303311230-KWBC-UBIL90-PIREP,36000.0,38.58668016668017,-89.16,2013-03-31 12:12:00,1.0,M
