URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,A300,MBPV UUA /OV GTK150020/TM 2049/FL360/TP A300/TB SEV/RM LOST 500 FT AND THEN GAINED 500 FT/ ZMACWSU,SEV,,36000.0,21.0413014826959,-70.97106279626163,2013-11-04 20:49:00,5.0,L
F,C340,LNL UA /OV IMT315052 /TM 1559 /FL200 /TP C340 /TA M15 /TB NEG /IC NEG /RM IMC SMOOTH,NEG,,20000.0,46.431235515974016,-88.99394648270724,2013-11-17 15:59:00,0.0,L
T,C182,SAA UUA /OV LAR270025 /TM 2013 /FL125 /TP C182 /TB SEV /RM UP DOWN DRAFT 2000,SEV,,12500.0,41.31206,-106.22976825876256,2013-11-16 20:13:00,5.0,L
F,C550,MCN UA /OV MCN /TM 1342 /FL020 /TP C550 /SK OVC010-TOP020 /TA UNKN /TB NEG /IC NEG /RM DURD FAP RWY 5,NEG,,2000.0,32.69285,-83.64921,2013-11-06 13:42:00,0.0,L
F,B772,HNL UA /OV 4420N16358E/TM 0701/FL330/TP B772/TB SEV,SEV,201311130730-KWBC-UBHI90-PIREP,33000.0,44.3333,163.9666,2013-11-13 07:01:00,5.0,H
F,E190,POU UA /OV ALB220038 /TM 1712 /FL210 /TP E190 /TB LGT MOD CHOP,LGT MOD CHOP,,21000.0,42.27236922123876,-74.35810958653776,2013-11-26 17:12:00,2.0,U
F,B744,STL UA /OV STL220040/TM 0339/FL370/TP B744/TB MOD/RM ZKC/FD,MOD,201311040400-KWBC-UBMO90-PIREP,37000.0,38.349262338146055,-91.03036604937476,2013-11-04 03:39:00,3.0,H
F,B737,HUF UA /OV TTH303022/TM 1310/FL370/TP B737/TB CONT LGT OCNL MOD/RM FL370-410 CONT LGT OCNL MOD TURB AWC-WEB:SWA,CONT LGT OCNL MOD,,37000.0,39.68971715530103,-87.64850106022358,2013-11-22 13:10:00,2.0,M
F,C310,BIV UA /OV BIV /TM 0005 /FL054 /TP C310 /SK OVC028-TOP083 /TA 00 /TB MOD 028-054 /IC LGT-MOD MX 028-054,MOD 028-054,,5400.0,42.74611,-86.09667,2013-11-24 00:05:00,3.0,L
F,B739,LWT UA /OV LWT/TM 1620/FL360/TP B739/TA M61/WV 31064KT/TB NEG/RM AWC-WEB:ASA,NEG,,36000.0,47.04925,-109.46669,2013-11-26 16:20:00,0.0,M
T,B737,GCC UUA /OV CZI 275019/TM 2233/FL380/TP B737/TB SEV MTN WAVE +-15KTS/ZLC,SEV MTN WAVE +-15KTS,,38000.0,44.0276015540838,-106.87857882834616,2013-11-16 22:33:00,5.0,M
T,B767,MIA UUA /OV 2820N 6110W/TM 1829/FL380/TP B767/TB SEV,SEV,,38000.0,28.3333,-61.1666,2013-11-02 18:29:00,5.0,H
T,DH8B,BUF UUA /OV BUF225015 /TM 2131 /FL088 /TP DH8B /SK UNKN036-TOP088 /TA UNKN /TB LGT CHOP 025-BLO /IC LGT-MOD RIME /RM LLWS +/-15KT SFC-015 TA M13 080,LGT CHOP 025-BLO,,8800.0,42.76400898577673,-78.97729865189595,2013-11-18 21:31:00,1.0,M
F,UNKN,UUA /OV CYBW 300005 /TM 1833 /FL065 /TP UNKN /TB MDT-SEV 055-065 /RM REPORTED BY MULTIPLE AIRCRAFT,MDT-SEV 055-065,,6500.0,51.14473004167005,-114.4893821227388,2013-11-24 18:33:00,5.0,U
F,PC12,FAI UA /OV FAI180115/TM 1807/FL170/TP PC12/TB LGT - MOD/RM ENA DCT FAI ZAN,LGT - MOD,,17000.0,62.893178083178086,-147.85,2013-11-30 18:07:00,2.0,L
T,C550,DNV UUA /OV DNV/TM 1420/FL250/TP C550/TB SEV 220-250/RM SEVERE TURBAND DOWNDRAFT  UNABLE TO MAINTAIN ALTITUDE 250-220,SEV 220-250,,25000.0,40.1997,-87.59552,2013-11-26 14:20:00,5.0,L
T,DC10,TRK UUA /OV SWR218016/TM 2207/FL100/TP DC10/TB SEV/RM ZOA CWSU,SEV,,10000.0,38.969846777988906,-120.4818125543983,2013-11-22 22:07:00,5.0,H
T,CL60,ILM UUA /OV ILM270015/TM 0254/FL390/TP CL60/TB SEV,SEV,201311270325-KWBC-UBNC90-PIREP,39000.0,34.35,-78.17283232703852,2013-11-27 02:54:00,5.0,M
T,B737,GCC UUA /OV CZI 275019/TM 2233/FL380/TP B737/TB SEV MTN WAVE+-15KTS/ZLC,SEV MTN WAVE+-15KTS,,38000.0,44.0276015540838,-106.87857882834616,2013-11-16 22:33:00,5.0,M
F,BE76,BXK UA /OV GBN270030 /TM 1921 /FL085 /TP BE76 /TA 18 /TB NEG,NEG,,8500.0,32.8875,-113.31547179419128,2013-11-12 19:21:00,0.0,L
F,B748,UUA /OV 6050N13730W /TM 1740 /FL300 /TP B748 /TB SEV /RM WINDSHEAR AT FL300 TURB CONTUS EXTENDING FOR AT LEAST 70 MILES. WESTBOUND ON NCA13,SEV,,30000.0,60.8333,-137.5,2013-11-22 17:40:00,5.0,U
T,G4,GRR UUA /OV GRR180020/TM 1830/FL270/TP G4/TB SEV 260-270/NEG BLO260/RM SMOOTH BELOW FL260,SEV 260-270,,27000.0,42.54663966663967,-85.52,2013-11-26 18:30:00,5.0,L
F,UNKN,SBN UA /OV SBN180012 /TM 0125 /FL110 /TP UNKN /TA M02 /TB LGT-MOD 120-100/LGT 100-085 /IC MOD RIME 120-100 /RM REPORTED BY MULTIPLE ACFT,LGT-MOD 120-100,,11000.0,41.5072037999838,-86.31639,2013-11-01 01:25:00,2.0,U
F,LEG2,TVL UA /OV HWD-TVL270005 /TM 0350 /FL155 /TP LEG2 /TB MOD /RM UP AND DOWN DRAFTS OVR SIERRAS,MOD,201311230500-KWBC-UBCA90-PIREP,15500.0,38.9,-120.0,2013-11-23 03:50:00,3.0,U
F,DH8C,UUA /OV CYMW 360020 /TM 1415 /FL210 /TP DH8C /TB MDT-SEV CAT 200-210,MDT-SEV CAT 200-210,,21000.0,46.603360333360335,-75.99,2013-11-01 14:15:00,5.0,M
T,P28A,NUQ UUA /OV SJC340008 /TM 1800 /FL030 /TP P28A /TB EXTRM /RM LOSS OF ALL FLIGHT CONTROL,EXTRM,201311221805-KWBC-UBCA91-PIREP,3000.0,37.495302498128574,-121.99738582191078,2013-11-22 18:00:00,7.0,L
F,CRJ7,DAY UA /OV RID/TM 1223/FL280/TP CRJ7/TB LGT-MOD CHOP/RM LGT OCNL MODCHOP. SMOOTH AT FL275 DESCENDING,LGT-MOD CHOP,,28000.0,39.7572,-84.8428,2013-11-17 12:23:00,2.0,M
F,P32R,IDA UA /OV 4U9180020-IDA /TM 1631 /FL095 /TP P32R /TB NEG,NEG,,9500.0,44.39663966663967,-112.71,2013-11-10 16:31:00,0.0,L
T,B777,ADK UUA /OV 4500N 16930E/TM 1745/FL330/TP B777/TB SEV/RM ZOA CWSU,SEV,201311291750-KWBC-UBAK90-PIREP,33000.0,45.0,169.5,2013-11-29 17:45:00,5.0,H
F,E170,LNK UA /OV LNK360025/TM 1431/FL360/TP E170/TB CONT MOD,CONT MOD,201311071440-KWBC-UBNE90-PIREP,36000.0,41.33670041670042,-96.74,2013-11-07 14:31:00,3.0,U
F,B739,DUG UA /OV LMM320080/TM 2000/FL370/TP B739/TB MOD CHOP 370/RM AWC-WEB:ASA,MOD CHOP 370,201311152015-KWBC-UBAZ90-PIREP,37000.0,31.47,-109.6,2013-11-15 20:00:00,3.0,M
F,GLEX,LDJ UA /OV EWR230010 /TM 1733 /FL170 /TP GLEX /TA M03 /TB LGT CHOP /IC LGT RIME,LGT CHOP,,17000.0,40.57558005407751,-74.33769557810689,2013-11-27 17:33:00,1.0,M
T,C210,PTK UUA /OV PTK /TM 1848 /FL040 /TP C210 /TB SEV,SEV,201311141855-KWBC-UBMI90-PIREP,4000.0,42.67,-83.42,2013-11-14 18:48:00,5.0,L
T,GLF5,FWN UUA /OV HUO /TM 1842 /FL050 /TP GLF5 /TB SEV 050-060,SEV 050-060,,5000.0,41.41,-74.59,2013-11-18 18:42:00,5.0,M
F,SF34,SNP UA /OV SNP/TM 0040/FL200/TP SF34/SK TOP050 BASE023/TA UNK/TB NEG/IC LGT MIXED/RM DURD FROM F200 TO THE AIRPORT ZAN,NEG,201311280100-KWBC-UBAK90-PIREP,20000.0,57.15,-170.23,2013-11-28 00:40:00,0.0,M
F,B752,HDN UA /OV CHE252044/TM 2058/FL370/TP B752/TB MOD/RM ZDV,MOD,,37000.0,40.29336918183056,-108.22754407451866,2013-11-12 20:58:00,3.0,M
F,CRJ7,BMI UA /OV BMI /TM 1724 /FL017 /TP CRJ7 /SK OVC010 /WV 20050KT /TB NEG,NEG,,1700.0,40.47711,-88.91592,2013-11-16 17:24:00,0.0,M
F,DH8,PAE UA /OV PAE080030/TM 0116/FL190/TP DH8/TB MOD CAT 240-170/RM ..ZSE,MOD CAT 240-170,,19000.0,47.993821121591694,-121.54694782217972,2013-11-08 01:16:00,3.0,M
T,PC12,FVX UUA /OV CHO220030 /TM 1743 /FL070 /TP PC12 /TB SEV,SEV,,7000.0,37.75558675360954,-78.86152139714517,2013-11-10 17:43:00,5.0,L
T,MD83,DEN UUA /OV EKR118020/TM 0803/FL340/TP MD83/TB CONT SEV,CONT SEV,201311230830-KWBC-UBCO90-PIREP,34000.0,39.9134968033265,-107.53537221548596,2013-11-23 08:03:00,5.0,M
