URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,C750,DRA UUA /OV BTY310015/TM 2018/FL270/TP C750/TB SEV 270/RM AWC-WEB:FAAZLA,SEV 270,,27000.0,37.02070991888375,-117.01937726887536,2015-04-14 20:18:00,5.0,M
F,B737,EWR UA /OV KEWR/TM 1832/FL100/TP B737/TB CONT LGT-MOD CHOP/RM REPORTED BLW FL100 INTO EWR AWC-WEB:SWA,CONT LGT-MOD CHOP,,10000.0,40.68272,-74.16932,2015-04-29 18:32:00,2.0,M
F,BE35,HLN UA /OV 8U8110020-8U8 /TM 2120 /FL085 /TP BE35 /TB LGT-MOD 085 BLO /RM DURD,LGT-MOD 085 BLO,,8500.0,46.215984051005,-111.02633666292569,2015-04-29 21:20:00,2.0,L
T,BE36,DED UUA /OV OMN250018 /TM 1936 /FL080 /TP BE36 /TB SEV,SEV,,8000.0,29.197945645904507,-81.4369010229312,2015-04-12 19:36:00,5.0,L
F,B733,JFK UA /OV JFK/TM 0535/FL350/TP B733/TB SEV/RM CREW REPORTS FEW SECONDS OF SEVERE. NO INJURIES. AWC-WEB:SWA,SEV,,35000.0,40.63861,-73.76222,2015-04-21 05:35:00,5.0,M
T,E190,MYGF UUA /OV ZFP330015/TM 1925/FL140/TP E190/TB SEV/RM ZMACWSU,SEV,,14000.0,26.716523887978077,-78.91968636178675,2015-04-28 19:25:00,5.0,U
F,C182,TBN UA /OV TBN/TM 1624/FL030/TP C182/TB EXTRM 030/RM DURD CWSU ZKC AWC-WEB:KZKC,EXTRM 030,,3000.0,37.74163,-92.14074,2015-04-02 16:24:00,7.0,L
F,B737,LEX UA /OV FLM110030/TM 1035/FL370/TP B737/TB MOD CHOP,MOD CHOP,,37000.0,38.47897607650751,-83.70833679131252,2015-04-20 10:35:00,3.0,M
T,C210,SFB UUA /OV ORL053021 /TM 1954 /FL040 /TP C210 /TB SEV 040,SEV 040,,4000.0,28.756112319576182,-81.01471037912629,2015-04-12 19:54:00,5.0,L
F,B737,OXI UA /OV OXI170010 /TM 1602 /FL340 /TP B737 /TB CONS LGT /RM POCKETS OF MOD CHOP,CONS LGT,,34000.0,41.16604647958001,-86.62626107710211,2015-04-17 16:02:00,1.0,M
T,MD82,EVV UUA /OV PXV090055/TM 2025/FL340/TP MD82/TB SEV,SEV,,34000.0,37.93,-86.59774760416616,2015-04-08 20:25:00,5.0,M
T,C172,OXR UUA /OV CMA303010/TM 1419/FL045/TP C172/TB SEV 045/RM AWC-WEB:FAAZLA,SEV 045,,4500.0,34.304530525136826,-119.2634034532694,2015-04-15 14:19:00,5.0,L
T,C172,BJC UUA /OV BJC /TM 1950 /FL078 /TP C172 /TB SEV,SEV,,7800.0,39.90881,-105.11719,2015-04-14 19:50:00,5.0,L
F,E145,MIV UA /OV ENO045015/TM 2337/FL130/TP E145/TB MOD,MOD,,13000.0,39.40679101422327,-75.2917687272253,2015-04-19 23:37:00,3.0,M
F,A320,CPR UA /OV DDY/TM 1748/FL300/TP A320/TB CONT MOD/RM ZDV,CONT MOD,,30000.0,43.09,-106.28,2015-04-15 17:48:00,3.0,M
T,C56X,ATL UUA /OV ATL145025/TM 1153/FL170/TP C56X/TB SEV 140-170/RM NO DAMAGE OR INJURIES. ZTL,SEV 140-170,,17000.0,33.288759001803776,-84.15474641817094,2015-04-25 11:53:00,5.0,M
T,M20P,NID UUA /OV NID310020 /TM 1834 /FL105 /TP M20P /TB SEV,SEV,,10500.0,35.89977989184499,-118.00640412218588,2015-04-05 18:34:00,5.0,L
T,B777,PHNL UUA /OV 3400N 16730W/TM 1330/FL300/TP B777/TB SEV/RM ZOA CWSU,SEV,,30000.0,34.0,-167.5,2015-04-23 13:30:00,5.0,H
T,BE58,IAD UUA /OV LDN190020/TM 1432/FL080/TP BE58/TB SEV,SEV,,8000.0,38.52170415916001,-78.28432985910322,2015-04-21 14:32:00,5.0,L
T,PA24,ERV UUA /OV HDO270015/TM 0121/FL110/TP PA24/TB SEV/RM AWC-WEB:KZHU,SEV,,11000.0,29.35944,-99.46103485458964,2015-04-13 01:21:00,5.0,L
T,B737,HOU UUA /OV IAH150015 /TM 1715 /FL090 /TP B737 /TB SEV /RM DURD,SEV,,9000.0,29.76790611202193,-95.19711337994814,2015-04-01 17:15:00,5.0,M
F,B737,BDU UA /OV BJC270010 /TM 1744 /FL180 /TP B737 /TB MOD 180-210,MOD 180-210,,18000.0,39.90881,-105.33448558551456,2015-04-01 17:44:00,3.0,M
F,E170,OMH UA /OV GVE/TM 1947/FL300/TP E170/TB MOD,MOD,,30000.0,38.156,-78.1658,2015-04-24 19:47:00,3.0,U
F,BE36,BXK UA /OV BXK208036 /TM 2250 /FL140 /TP BE36 /WX FV99SM /TA M01 /WV 02514KT /TB NEG,NEG,,14000.0,32.89060523298872,-113.02369376495793,2015-04-12 22:50:00,0.0,L
F,B737,KTN UA /OV ANN300025/TM 1800/FL200/TP B737/SK OVC018 TOP200/TB LGT 00-035/RM ZAN,LGT 00-035,,20000.0,55.24835020835021,-132.199791208671,2015-04-29 18:00:00,1.0,M
F,C25B,DLN UA /OV DLN/TM 1708/FL450/TP C25B/TB MOD/ZLC,MOD,,45000.0,45.25536,-112.55251,2015-04-12 17:08:00,3.0,U
T,E170,HEZ UUA /OV HEZ270015/TM 1143/FL320/TP E170/TB SEV 320/RM AWC-WEB:ZHU,SEV 320,,32000.0,31.61366,-91.5909281483368,2015-04-12 11:43:00,5.0,U
T,LJ60,CDS UUA /OV PVW081088/TM 0112/FL410/TP LJ60/TB SEV/RM LOST 500FT ALTITUDE AWC-WEB:KZFW,SEV,,41000.0,34.397605799825364,-99.96638600820371,2015-04-17 01:12:00,5.0,M
F,CRJ9,ATL UA /OV ATL /TM 2017 /FL026 /TP CRJ9 /WV 15010KT /TB NEG /RM SMOOTH DURD RY8L,NEG,,2600.0,33.6301,-84.4418,2015-04-18 20:17:00,0.0,U
F,B737,LEX UA /OV FLM200005/TM 0157/FL320/TP B737/TB LGT,LGT,,32000.0,38.57168593866964,-84.34649791650256,2015-04-20 01:57:00,1.0,M
