URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,P28A,SNC UA /OV MAD /TM 1545 /FL025 /TP P28A /TB LGT CONT CHOP,LGT CONT CHOP,,2500.0,41.31,-72.69,2011-04-15 15:45:00+00:00,1.0,0,L,"('KOKX', 'KBOX', 'KENX', 'KDIX', 'KCXX')","['s3://unidata-nexrad-level2/2011/04/15/KOKX/KOKX20110415_154055_V03.gz', 's3://unidata-nexrad-level2/2011/04/15/KBOX/KBOX20110415_153822_V03.gz', 's3://unidata-nexrad-level2/2011/04/15/KENX/KENX20110415_154221_V03.gz', 's3://unidata-nexrad-level2/2011/04/15/KDIX/KDIX20110415_153705_V03.gz', 's3://unidata-nexrad-level2/2011/04/15/KCXX/KCXX20110415_153639_V03.gz']"
F,B738,HNM UA /OV AUNTI/TM 2231/FL350/TP B738/SK SCT/TA M50/WV 23609KT/TB OCNL LGT CHOP 350/RM PHNL-KPDX AWC-WEB:ASA,OCNL LGT CHOP 350,,35000.0,38.95481,-121.08172,2011-04-13 22:31:00+00:00,1.0,0,M,"('KDAX', 'KBBX', 'KRGX', 'KMUX', 'KBHX')","['s3://unidata-nexrad-level2/2011/04/13/KDAX/KDAX20110413_223041_V03.gz', 's3://unidata-nexrad-level2/2011/04/13/KBBX/KBBX20110413_222819_V04.gz', 's3://unidata-nexrad-level2/2011/04/13/KRGX/KRGX20110413_222838_V03.gz', 's3://unidata-nexrad-level2/2011/04/13/KMUX/KMUX20110413_222919_V03.gz', 's3://unidata-nexrad-level2/2011/04/13/KBHX/KBHX20110413_222137_V03.gz']"
F,MD80,HLX UA /OV PSK212040/TM 2213/FL300/TP MD80/TB MOD/RM ZTL CWSU,MOD,,30000.0,36.5719388079194,-81.12167156774251,2011-04-09 22:13:00+00:00,3.0,1,M,"('KFCX', 'KMRX', 'KGSP', 'KJKL', 'KRAX')","['s3://unidata-nexrad-level2/2011/04/09/KFCX/KFCX20110409_221229_V03.gz', 's3://unidata-nexrad-level2/2011/04/09/KMRX/KMRX20110409_221007_V03.gz', 's3://unidata-nexrad-level2/2011/04/09/KGSP/KGSP20110409_221028_V03.gz', 's3://unidata-nexrad-level2/2011/04/09/KJKL/KJKL20110409_220930_V03.gz', 's3://unidata-nexrad-level2/2011/04/09/KRAX/KRAX20110409_220909_V03.gz']"
F,A320,PUC UA /OV PUC /TM 0310/FL340/TP A320/TB MOD CHOP/RM ZLC,MOD CHOP,201104150315-KWBC-UBUT90-PIREP,34000.0,39.6,-110.75,2011-04-15 03:10:00+00:00,3.0,0,M,"('KGJX', 'KMTX', 'KICX', 'KSFX', 'KRIW')","['s3://unidata-nexrad-level2/2011/04/15/KGJX/KGJX20110415_030531_V03.gz', 's3://unidata-nexrad-level2/2011/04/15/KMTX/KMTX20110415_030629_V03.gz', 's3://unidata-nexrad-level2/2011/04/15/KICX/KICX20110415_030519_V03.gz', 's3://unidata-nexrad-level2/2011/04/15/KSFX/KSFX20110415_030838_V03.gz', 's3://unidata-nexrad-level2/2011/04/15/KRIW/KRIW20110415_030634_V03.gz']"
F,E170,BVI UA /OV EWC/TM 1943/FL350/TP E170/TB CONT MOD CHOP,CONT MOD CHOP,,35000.0,40.83,-80.21,2011-04-30 19:43:00+00:00,3.0,0,U,"('KPBZ', 'KCLE', 'KCCX', 'KBUF', 'KRLX')","['s3://unidata-nexrad-level2/2011/04/30/KPBZ/KPBZ20110430_193839_V03.gz', 's3://unidata-nexrad-level2/2011/04/30/KCLE/KCLE20110430_194250_V03.gz', 's3://unidata-nexrad-level2/2011/04/30/KCCX/KCCX20110430_193408_V03.gz', 's3://unidata-nexrad-level2/2011/04/30/KBUF/KBUF20110430_193752_V03.gz', 's3://unidata-nexrad-level2/2011/04/30/KRLX/KRLX20110430_193457_V03.gz']"
T,E145,ROA UUA /OV PSK/TM 1525/FL260/TP E145/TB SEV,SEV,,26000.0,37.13735,-80.67848,2011-04-16 15:25:00+00:00,5.0,0,M,"('KFCX', 'KRLX', 'KJKL', 'KMRX', 'KRAX')","['s3://unidata-nexrad-level2/2011/04/16/KFCX/KFCX20110416_152041_V03.gz', 's3://unidata-nexrad-level2/2011/04/16/KRLX/KRLX20110416_152229_V03.gz', 's3://unidata-nexrad-level2/2011/04/16/KJKL/KJKL20110416_152339_V03.gz', 's3://unidata-nexrad-level2/2011/04/16/KMRX/KMRX20110416_152236_V03.gz', 's3://unidata-nexrad-level2/2011/04/16/KRAX/KRAX20110416_152153_V03.gz']"
T,C182,BLU UUA /OV SWR270020 /TM 2111 /FL115 /TP C182 /WV 02036KT /TB SEV /RM RETURNING TO SAC,SEV,,11500.0,39.18,-120.70005077239536,2011-04-30 21:11:00+00:00,5.0,0,L,"('KBBX', 'KDAX', 'KRGX', 'KMUX', 'KHNX')","['s3://unidata-nexrad-level2/2011/04/30/KBBX/KBBX20110430_210700_V04.gz', 's3://unidata-nexrad-level2/2011/04/30/KDAX/KDAX20110430_210359_V03.gz', 's3://unidata-nexrad-level2/2011/04/30/KRGX/KRGX20110430_210232_V03.gz', 's3://unidata-nexrad-level2/2011/04/30/KMUX/KMUX20110430_210953_V03.gz', 's3://unidata-nexrad-level2/2011/04/30/KHNX/KHNX20110430_210836_V03.gz']"
F,C5,W45 UA /OV LDN /TM 0623 /FL320 /TP C5 /TB LGT-MOD,LGT-MOD,,32000.0,38.85,-78.21,2011-04-05 06:23:00+00:00,2.0,0,L,"('KLWX', 'KCCX', 'KAKQ', 'KDOX', 'KRLX')","['s3://unidata-nexrad-level2/2011/04/05/KLWX/KLWX20110405_062242_V03.gz', 's3://unidata-nexrad-level2/2011/04/05/KCCX/KCCX20110405_062037_V03.gz', 's3://unidata-nexrad-level2/2011/04/05/KAKQ/KAKQ20110405_062238_V03.gz', 's3://unidata-nexrad-level2/2011/04/05/KDOX/KDOX20110405_062144_V04.gz', 's3://unidata-nexrad-level2/2011/04/05/KRLX/KRLX20110405_062206_V03.gz']"
T,P28,TUL UUA /OV TUL135030/TM 1820/FL040/TP P28/TB CONT SEV 040-050/RM ZME,CONT SEV 040-050,201104191830-KWBC-UBOK90-PIREP,4000.0,35.84641797155345,-95.35183467374348,2011-04-19 18:20:00+00:00,5.0,0,L,"('KINX', 'KSRX', 'KTLX', 'KOUN', 'KSGF')","['s3://unidata-nexrad-level2/2011/04/19/KINX/KINX20110419_181753_V03.gz', 's3://unidata-nexrad-level2/2011/04/19/KSRX/KSRX20110419_181528_V03.gz', 's3://unidata-nexrad-level2/2011/04/19/KTLX/KTLX20110419_181115_V03.gz', 's3://unidata-nexrad-level2/2011/04/19/KSGF/KSGF20110419_181905_V03.gz']"
F,BE20,HIF UA /OV TCH300009 /TM 1020 /FL090 /TP BE20 /TA M02 /TB LGT CHOP /IC MOD RIME /RM DURD,LGT CHOP,201104261030-KWBC-UBUT90-PIREP,9000.0,40.92500607500608,-112.15174790626794,2011-04-26 10:20:00+00:00,1.0,0,M,"('KMTX', 'KSFX', 'KICX', 'KRIW', 'KGJX')","['s3://unidata-nexrad-level2/2011/04/26/KSFX/KSFX20110426_101649_V03.gz', 's3://unidata-nexrad-level2/2011/04/26/KICX/KICX20110426_101803_V03.gz', 's3://unidata-nexrad-level2/2011/04/26/KRIW/KRIW20110426_101905_V03.gz', 's3://unidata-nexrad-level2/2011/04/26/KGJX/KGJX20110426_101506_V03.gz']"
