URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,MD82,ICT UUA /OV ICT100050/TM 0121/FL290/TP MD82/TB SEV FL255-290,SEV FL255-290,,29000.0,37.50528146401384,-96.39339442973063,2011-12-24 01:21:00,5.0,M,"('KICT', 'KVNX', 'KINX', 'KTWX', 'KEAX')","['s3://unidata-nexrad-level2/2011/12/24/KICT/KICT20111224_011354_V06.gz', 's3://unidata-nexrad-level2/2011/12/24/KVNX/KVNX20111224_011447_V06.gz', 's3://unidata-nexrad-level2/2011/12/24/KINX/KINX20111224_011945_V03.gz', 's3://unidata-nexrad-level2/2011/12/24/KTWX/KTWX20111224_011520_V03.gz', 's3://unidata-nexrad-level2/2011/12/24/KEAX/KEAX20111224_011452_V03.gz']"
T,LJ35,GWO UUA /OV SQS135040/TM 0324/FL400/TP LJ35/TB SEV/RM ZME,SEV,201112210335-KWBC-UBMS91-PIREP,40000.0,32.988557295404604,-89.71490456157919,2011-12-21 03:24:00,5.0,M,"('KDGX', 'KGWX', 'KBMX', 'KHDC', 'KLZK')","['s3://unidata-nexrad-level2/2011/12/21/KDGX/KDGX20111221_032212_V03.gz', 's3://unidata-nexrad-level2/2011/12/21/KGWX/KGWX20111221_032109_V04.gz', 's3://unidata-nexrad-level2/2011/12/21/KBMX/KBMX20111221_032112_V03.gz', 's3://unidata-nexrad-level2/2011/12/21/KLZK/KLZK20111221_032050_V03.gz']"
T,PC12,SLC UUA /OV SLC /TM 1724 /FL005 /TP PC12 /TB SEV /RM 500 AGL,SEV,,500.0,40.78,-111.97,2011-12-01 17:24:00,5.0,L,"('KMTX', 'KSFX', 'KICX', 'KGJX', 'KRIW')","['s3://unidata-nexrad-level2/2011/12/01/KMTX/KMTX20111201_172341_V03.gz', 's3://unidata-nexrad-level2/2011/12/01/KSFX/KSFX20111201_171904_V03.gz', 's3://unidata-nexrad-level2/2011/12/01/KICX/KICX20111201_172100_V03.gz', 's3://unidata-nexrad-level2/2011/12/01/KGJX/KGJX20111201_171645_V03.gz', 's3://unidata-nexrad-level2/2011/12/01/KRIW/KRIW20111201_171612_V06.gz']"
F,MD80,NUW UA /OV NUW150010/TM 0058/FL150/TP MD80/TB MOD DURC 150-FL180/RM..ZSE,MOD DURC 150-FL180,,15000.0,48.207490741347954,-122.5305525604216,2011-12-30 00:58:00,3.0,M,"('KLGX', 'KATX', 'KRTX', 'KOTX', 'KPDT')","['s3://unidata-nexrad-level2/2011/12/30/KLGX/KLGX20111230_005432_V06.gz', 's3://unidata-nexrad-level2/2011/12/30/KATX/KATX20111230_005328_V06.gz', 's3://unidata-nexrad-level2/2011/12/30/KRTX/KRTX20111230_005557_V06.gz', 's3://unidata-nexrad-level2/2011/12/30/KOTX/KOTX20111230_005653_V06.gz', 's3://unidata-nexrad-level2/2011/12/30/KPDT/KPDT20111230_005557_V06.gz']"
F,BE20,MCW UA /OV MCW/TM 1750/FL220/TP BE20/TB CONT LGT-MOD CHOP/RM DURGDFL220-200,CONT LGT-MOD CHOP,,22000.0,43.154383,-93.326097,2011-12-06 17:50:00,2.0,M,"('KDMX', 'KARX', 'KMPX', 'KFSD', 'KDVN')","['s3://unidata-nexrad-level2/2011/12/06/KDMX/KDMX20111206_174109_V03.gz', 's3://unidata-nexrad-level2/2011/12/06/KARX/KARX20111206_174946_V03.gz', 's3://unidata-nexrad-level2/2011/12/06/KMPX/KMPX20111206_174124_V03.gz', 's3://unidata-nexrad-level2/2011/12/06/KFSD/KFSD20111206_174747_V03.gz', 's3://unidata-nexrad-level2/2011/12/06/KDVN/KDVN20111206_174622_V03.gz']"
T,P28A,O22 UUA /OV CPU270008 /TM 1720 /FL035 /TP P28A /TB SEV /RM 1000 FT UDDF,SEV,,3500.0,38.1461,-120.81775447486356,2011-12-01 17:20:00,5.0,L,"('KDAX', 'KMUX', 'KBBX', 'KRGX', 'KHNX')","['s3://unidata-nexrad-level2/2011/12/01/KDAX/KDAX20111201_171757_V03.gz', 's3://unidata-nexrad-level2/2011/12/01/KMUX/KMUX20111201_171641_V03.gz', 's3://unidata-nexrad-level2/2011/12/01/KBBX/KBBX20111201_171623_V04.gz', 's3://unidata-nexrad-level2/2011/12/01/KRGX/KRGX20111201_173054_V03.gz', 's3://unidata-nexrad-level2/2011/12/01/KHNX/KHNX20111201_171132_V03.gz']"
F,C182,0CO UA /OV GNB135015 /TM 1653 /FL130 /TP C182 /SK FEW100 /TA M10 /WV 26007KT /TB NEG /RM O/ROLLINS PASS,NEG,,13000.0,39.913608985776726,-105.68020949018847,2011-12-15 16:53:00,0.0,L,"('KFTG', 'KCYS', 'KPUX', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2011/12/15/KFTG/KFTG20111215_164622_V03.gz', 's3://unidata-nexrad-level2/2011/12/15/KCYS/KCYS20111215_165217_V03.gz', 's3://unidata-nexrad-level2/2011/12/15/KPUX/KPUX20111215_164358_V03.gz', 's3://unidata-nexrad-level2/2011/12/15/KGJX/KGJX20111215_164714_V03.gz', 's3://unidata-nexrad-level2/2011/12/15/KGLD/KGLD20111215_164626_V06.gz']"
T,B767,LNS UUA /OV LRP100020/TM 0011/FL210/TP B767/TB SEV CHOP,SEV CHOP,201112080025-KWBC-UBPA90-PIREP,21000.0,40.06211258560553,-75.86068479408175,2011-12-08 00:11:00,5.0,H,"('KDIX', 'KLWX', 'KDOX', 'KCCX', 'KBGM')","['s3://unidata-nexrad-level2/2011/12/08/KDIX/KDIX20111208_000555_V03.gz', 's3://unidata-nexrad-level2/2011/12/08/KLWX/KLWX20111208_000540_V03.gz', 's3://unidata-nexrad-level2/2011/12/08/KDOX/KDOX20111208_000725_V04.gz', 's3://unidata-nexrad-level2/2011/12/08/KCCX/KCCX20111208_000853_V03.gz', 's3://unidata-nexrad-level2/2011/12/08/KBGM/KBGM20111208_000749_V03.gz']"
T,C404,AEG UUA /OV AEG /TM 0245 /FL080 /TP C404 /TB SEV,SEV,,8000.0,35.14517,-106.79517,2011-12-23 02:45:00,5.0,L,"('KABX', 'KHDX', 'KFDX', 'KEPZ', 'KGJX')","['s3://unidata-nexrad-level2/2011/12/23/KABX/KABX20111223_024037_V03.gz', 's3://unidata-nexrad-level2/2011/12/23/KHDX/KHDX20111223_024428_V04.gz', 's3://unidata-nexrad-level2/2011/12/23/KFDX/KFDX20111223_023550_V04.gz', 's3://unidata-nexrad-level2/2011/12/23/KEPZ/KEPZ20111223_023931_V03.gz', 's3://unidata-nexrad-level2/2011/12/23/KGJX/KGJX20111223_024010_V03.gz']"
T,C402,LWM UUA /OV LWM315008 /TM 1850 /FL060 /TP C402 /TB MOD-SEV 064-057,MOD-SEV 064-057,201112081900-KMSC-UBUS01-PIREP,6000.0,42.83428854091908,-71.21838137386082,2011-12-08 18:50:00,4.0,L,"('KBOX', 'KGYX', 'KENX', 'KCXX', 'KOKX')","['s3://unidata-nexrad-level2/2011/12/08/KBOX/KBOX20111208_184804_V03.gz', 's3://unidata-nexrad-level2/2011/12/08/KGYX/KGYX20111208_184525_V03.gz', 's3://unidata-nexrad-level2/2011/12/08/KENX/KENX20111208_184406_V03.gz', 's3://unidata-nexrad-level2/2011/12/08/KCXX/KCXX20111208_184908_V03.gz', 's3://unidata-nexrad-level2/2011/12/08/KOKX/KOKX20111208_185513_V03.gz']"
