URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,C750,ASE UA /OV ASE315007 /TM 1822 /FL180 /TP C750 /SK OVC120 /TA M05 /TB OCNL LGT CHOP /IC TRACE RIME,OCNL LGT CHOP,201109061800-KMSC-UBUS01-PIREP,18000.0,39.3025024733042,-106.97649275393192,2011-09-06 18:22:00+00:00,1.0,0,M,"('KGJX', 'KFTG', 'KPUX', 'KCYS', 'KRIW')","['s3://unidata-nexrad-level2/2011/09/06/KGJX/KGJX20110906_181724_V03.gz', 's3://unidata-nexrad-level2/2011/09/06/KFTG/KFTG20110906_182142_V03.gz', 's3://unidata-nexrad-level2/2011/09/06/KPUX/KPUX20110906_181809_V03.gz', 's3://unidata-nexrad-level2/2011/09/06/KCYS/KCYS20110906_181935_V03.gz', 's3://unidata-nexrad-level2/2011/09/06/KRIW/KRIW20110906_181839_V03.gz']"
T,C560,EKM UUA /OV GIJ090010 /TM 1957 /FL250 /TP C560 /TB SEV,SEV,,25000.0,41.77,-86.09651568319822,2011-09-05 19:57:00+00:00,5.0,0,M,"('KIWX', 'KGRR', 'KLOT', 'KIND', 'KDTX')","['s3://unidata-nexrad-level2/2011/09/05/KIWX/KIWX20110905_194922_V03.gz', 's3://unidata-nexrad-level2/2011/09/05/KGRR/KGRR20110905_195211_V03.gz', 's3://unidata-nexrad-level2/2011/09/05/KLOT/KLOT20110905_195601_V03.gz', 's3://unidata-nexrad-level2/2011/09/05/KIND/KIND20110905_195516_V03.gz', 's3://unidata-nexrad-level2/2011/09/05/KDTX/KDTX20110905_195055_V03.gz']"
T,E145,PSB UUA /OV PSB315025/TM 0128/FL370/TP E145/TB EXTRM,EXTRM,,37000.0,41.17904169037213,-78.4770745079656,2011-09-15 01:28:00+00:00,7.0,0,M,"('KCCX', 'KPBZ', 'KLWX', 'KBUF', 'KBGM')","['s3://unidata-nexrad-level2/2011/09/15/KCCX/KCCX20110915_012748_V03.gz', 's3://unidata-nexrad-level2/2011/09/15/KPBZ/KPBZ20110915_012351_V06.gz', 's3://unidata-nexrad-level2/2011/09/15/KLWX/KLWX20110915_012627_V03.gz', 's3://unidata-nexrad-level2/2011/09/15/KBUF/KBUF20110915_012409_V03.gz', 's3://unidata-nexrad-level2/2011/09/15/KBGM/KBGM20110915_012328_V03.gz']"
T,FA50,CHA UUA /OV GQO040020/TM 1724/FL310/TP FA50/TB SEV/RM RPRTD 300FT UPDFT,SEV,,31000.0,35.21536883092698,-84.88854030062242,2011-09-15 17:24:00+00:00,5.0,0,M,"('KHTX', 'KOHX', 'KMRX', 'KFFC', 'KHPX')","['s3://unidata-nexrad-level2/2011/09/15/KHTX/KHTX20110915_172040_V03.gz', 's3://unidata-nexrad-level2/2011/09/15/KOHX/KOHX20110915_171939_V03.gz', 's3://unidata-nexrad-level2/2011/09/15/KMRX/KMRX20110915_172346_V03.gz', 's3://unidata-nexrad-level2/2011/09/15/KFFC/KFFC20110915_172031_V03.gz']"
F,LJ55,DOV UA /OV ENO270015/TM 2101/FL150/TP LJ55/TB SEV,SEV,201109062115-KWBC-UBDE90-PIREP,15000.0,39.23,-75.84276776131564,2011-09-06 21:01:00+00:00,5.0,0,M,"('KDOX', 'KLWX', 'KDIX', 'KCCX', 'KAKQ')","['s3://unidata-nexrad-level2/2011/09/06/KDOX/KDOX20110906_205647_V04.gz', 's3://unidata-nexrad-level2/2011/09/06/KLWX/KLWX20110906_205636_V03.gz', 's3://unidata-nexrad-level2/2011/09/06/KDIX/KDIX20110906_205523_V03.gz', 's3://unidata-nexrad-level2/2011/09/06/KCCX/KCCX20110906_205858_V03.gz', 's3://unidata-nexrad-level2/2011/09/06/KAKQ/KAKQ20110906_205719_V03.gz']"
T,BE76,SEE UUA /OV SEE090003 /TM 2200 /FL027 /TP BE76 /TB SEV /RM SEV D0WNDRAFT 700FT LOSS OF ALT COR,SEV,,2700.0,32.82622,-116.91293393998107,2011-09-15 22:00:00+00:00,5.0,0,L,"('KNKX', 'KSOX', 'KYUX', 'KEYX', 'KVTX')","['s3://unidata-nexrad-level2/2011/09/15/KNKX/KNKX20110915_215759_V03.gz', 's3://unidata-nexrad-level2/2011/09/15/KSOX/KSOX20110915_215543_V03.gz', 's3://unidata-nexrad-level2/2011/09/15/KYUX/KYUX20110915_215503_V03.gz', 's3://unidata-nexrad-level2/2011/09/15/KVTX/KVTX20110915_215743_V03.gz']"
F,C750,ERV UA /OV CSI270010/TM 2251/FL450/TP C750/TB SEV 450/RM FM ZHU. AWC-WEB:KZHU,SEV 450,201109212300-KWBC-UBTX90-PIREP,45000.0,29.92,-99.4023108375908,2011-09-21 22:51:00+00:00,5.0,0,M,"('KDFX', 'KEWX', 'KSJT', 'KGRK', 'KDYX')","['s3://unidata-nexrad-level2/2011/09/21/KDFX/KDFX20110921_224644_V04.gz', 's3://unidata-nexrad-level2/2011/09/21/KEWX/KEWX20110921_224747_V03.gz', 's3://unidata-nexrad-level2/2011/09/21/KSJT/KSJT20110921_224723_V03.gz', 's3://unidata-nexrad-level2/2011/09/21/KGRK/KGRK20110921_224623_V03.gz', 's3://unidata-nexrad-level2/2011/09/21/KDYX/KDYX20110921_224626_V03.gz']"
F,C172,BMG UA /OV OOM /TM 1300 /FL080 /TP C172 /SK OVCUNKN-TOP060/OVC095 /TA 04 /TB LGT CHOP,LGT CHOP,,8000.0,39.14,-86.61,2011-09-27 13:00:00+00:00,1.0,0,L,"('KIND', 'KVWX', 'KLVX', 'KIWX', 'KHPX')","['s3://unidata-nexrad-level2/2011/09/27/KIND/KIND20110927_125652_V03.gz', 's3://unidata-nexrad-level2/2011/09/27/KVWX/KVWX20110927_125618_V03.gz', 's3://unidata-nexrad-level2/2011/09/27/KLVX/KLVX20110927_125319_V03.gz', 's3://unidata-nexrad-level2/2011/09/27/KIWX/KIWX20110927_125750_V03.gz']"
F,A319,CJR UA /OV LDN200010 /TM 0128 /FL150 /TP A319 /TB MOD 150-185,MOD 150-185,201109010100-KMSC-UBUS01-PIREP,15000.0,38.69337187733928,-78.28320062152515,2011-09-01 01:28:00+00:00,3.0,0,M,"('KLWX', 'KAKQ', 'KDOX', 'KCCX', 'KFCX')","['s3://unidata-nexrad-level2/2011/09/01/KLWX/KLWX20110901_012005_V03.gz', 's3://unidata-nexrad-level2/2011/09/01/KAKQ/KAKQ20110901_012214_V03.gz', 's3://unidata-nexrad-level2/2011/09/01/KDOX/KDOX20110901_012204_V04.gz', 's3://unidata-nexrad-level2/2011/09/01/KCCX/KCCX20110901_011843_V03.gz', 's3://unidata-nexrad-level2/2011/09/01/KFCX/KFCX20110901_012713_V03.gz']"
T,M20P,HLN UUA /OV HLN /TM 2114 /FL115 /TP M20P /TB SEV /RM TB SEV N OF HLN,SEV,201109192120-KWBC-UBMT90-PIREP,11500.0,46.61,-111.95,2011-09-19 21:14:00+00:00,5.0,0,L,"('KTFX', 'KMSX', 'KBLX', 'KSFX', 'KRIW')","['s3://unidata-nexrad-level2/2011/09/19/KTFX/KTFX20110919_211048_V03.gz', 's3://unidata-nexrad-level2/2011/09/19/KMSX/KMSX20110919_210949_V03.gz', 's3://unidata-nexrad-level2/2011/09/19/KBLX/KBLX20110919_211031_V03.gz', 's3://unidata-nexrad-level2/2011/09/19/KSFX/KSFX20110919_211213_V03.gz', 's3://unidata-nexrad-level2/2011/09/19/KRIW/KRIW20110919_211233_V03.gz']"
F,B738,BZN UA /OV BZN/TM 1700/FL350/TP B738/TA M49/WV 337016KT/TB NEG/RM AWC-WEB:ASA,NEG,,35000.0,45.78806,-111.16083,2011-09-22 17:00:00+00:00,0.0,0,M,"('KBLX', 'KTFX', 'KMSX', 'KSFX', 'KRIW')","['s3://unidata-nexrad-level2/2011/09/22/KBLX/KBLX20110922_165219_V03.gz', 's3://unidata-nexrad-level2/2011/09/22/KTFX/KTFX20110922_165514_V03.gz', 's3://unidata-nexrad-level2/2011/09/22/KMSX/KMSX20110922_165032_V03.gz', 's3://unidata-nexrad-level2/2011/09/22/KSFX/KSFX20110922_165616_V03.gz', 's3://unidata-nexrad-level2/2011/09/22/KRIW/KRIW20110922_165337_V03.gz']"
F,SR20,GBN UA /OV GBN090010 /TM 1634 /FL085 /TP SR20 /SK SKC /TA 17 /WV 14923KT /TB NEG,NEG,,8500.0,32.8875,-112.52150940193624,2011-09-30 16:34:00+00:00,0.0,0,L,"('KIWA', 'KYUX', 'KEMX', 'KFSX', 'KFSX')","['s3://unidata-nexrad-level2/2011/09/30/KIWA/KIWA20110930_163239_V06.gz', 's3://unidata-nexrad-level2/2011/09/30/KYUX/KYUX20110930_163303_V03.gz', 's3://unidata-nexrad-level2/2011/09/30/KEMX/KEMX20110930_163211_V03.gz', 's3://unidata-nexrad-level2/2011/09/30/KFSX/KFSX20110930_162755_V03.gz', 's3://unidata-nexrad-level2/2011/09/30/KFSX/KFSX20110930_162755_V03.gz']"
T,PAA6,MMH UUA /OV KMMH300036/TM 1951/FL160/TP PAA6/TB SEV/RM AWC-WEB:KZOA,SEV,,16000.0,37.9240843000243,-119.4948553599444,2011-09-23 19:51:00+00:00,5.0,0,U,"('KHNX', 'KDAX', 'KMUX', 'KBBX', 'KRGX')","['s3://unidata-nexrad-level2/2011/09/23/KHNX/KHNX20110923_195042_V03.gz', 's3://unidata-nexrad-level2/2011/09/23/KDAX/KDAX20110923_194934_V03.gz']"
F,BE20,AKW UA /OV AKW/TM 1818/FL145/TP BE20/WX +RA/TB OCN LGT CHOP/RM IMC AT145 (ZAN),OCN LGT CHOP,,14500.0,55.57,-133.07,2011-09-06 18:18:00+00:00,1.0,0,M,"('PACG', 'KLGX', 'KATX', 'PAIH', 'PAIH')",['s3://unidata-nexrad-level2/2011/09/06/KATX/KATX20110906_181752_V03.gz']
T,A321,VPZ UUA /OV GIJ260030 /TM 1839 /FL330 /TP A321 /TB SEV,SEV,,33000.0,41.68316887840831,-86.98026726358907,2011-09-05 18:39:00+00:00,5.0,0,M,"('KLOT', 'KIWX', 'KMKX', 'KGRR', 'KIND')","['s3://unidata-nexrad-level2/2011/09/05/KLOT/KLOT20110905_183846_V03.gz', 's3://unidata-nexrad-level2/2011/09/05/KIWX/KIWX20110905_183034_V03.gz', 's3://unidata-nexrad-level2/2011/09/05/KMKX/KMKX20110905_183059_V03.gz', 's3://unidata-nexrad-level2/2011/09/05/KGRR/KGRR20110905_183551_V03.gz', 's3://unidata-nexrad-level2/2011/09/05/KIND/KIND20110905_183041_V03.gz']"
