URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,E170,BWI UUA /OV BAL315005 /TM 1655 /FL100 /TP E170 /TB SEV,SEV,,10000.0,39.22893033807443,-76.73601214322805,2011-08-21 16:55:00+00:00,5.0,1,U,"('KLWX', 'KDOX', 'KDIX', 'KCCX', 'KAKQ')","['s3://unidata-nexrad-level2/2011/08/21/KLWX/KLWX20110821_165413_V03.gz', 's3://unidata-nexrad-level2/2011/08/21/KDOX/KDOX20110821_165234_V04.gz', 's3://unidata-nexrad-level2/2011/08/21/KDIX/KDIX20110821_165315_V03.gz', 's3://unidata-nexrad-level2/2011/08/21/KCCX/KCCX20110821_165139_V03.gz', 's3://unidata-nexrad-level2/2011/08/21/KAKQ/KAKQ20110821_164923_V03.gz']"
F,B737,MIE UA /OV MIE162018/TM 1216/FL360/TP B737/WV 32273KT/TB OCNL LGT CHOP 360/RM KCMH-KLAS AWC-WEB:SWA,OCNL LGT CHOP 360,,36000.0,39.95712993441499,-85.27428989704428,2011-08-12 12:16:00+00:00,1.0,0,M,"('KIND', 'KILN', 'KIWX', 'KLVX', 'KLOT')","['s3://unidata-nexrad-level2/2011/08/12/KIND/KIND20110812_120710_V03.gz', 's3://unidata-nexrad-level2/2011/08/12/KILN/KILN20110812_121120_V03.gz', 's3://unidata-nexrad-level2/2011/08/12/KIWX/KIWX20110812_121322_V03.gz', 's3://unidata-nexrad-level2/2011/08/12/KLVX/KLVX20110812_120641_V03.gz', 's3://unidata-nexrad-level2/2011/08/12/KLOT/KLOT20110812_120637_V03.gz']"
T,C560,SGF UUA /OV SGF 010050/TM 1453/FL430/TP C560/TB SEV/RM LOST 700 FEET CWSU ZKC,SEV,201108051510-KWBC-UBMO90-PIREP,43000.0,38.180739602099976,-93.147927108291,2011-08-05 14:53:00+00:00,5.0,1,M,"('KEAX', 'KSGF', 'KLSX', 'KTWX', 'KINX')","['s3://unidata-nexrad-level2/2011/08/05/KEAX/KEAX20110805_144858_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KSGF/KSGF20110805_144853_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KLSX/KLSX20110805_145001_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KTWX/KTWX20110805_145201_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KINX/KINX20110805_145144_V03.gz']"
F,ERCO,CVO UA /OV S21-CVO062016 /TM 1805 /FL075 /TP ERCO /SK SKC /WX FV99SM /TA 09 /TB NEG /RM SCT CLSDS S,NEG,201108021815-KWBC-UBOR90-PIREP,7500.0,44.5,-123.29,2011-08-02 18:05:00+00:00,0.0,0,L,"('KRTX', 'KMAX', 'KLGX', 'KATX', 'KBHX')","['s3://unidata-nexrad-level2/2011/08/02/KRTX/KRTX20110802_175930_V03.gz', 's3://unidata-nexrad-level2/2011/08/02/KMAX/KMAX20110802_175630_V03.gz', 's3://unidata-nexrad-level2/2011/08/02/KATX/KATX20110802_180345_V03.gz', 's3://unidata-nexrad-level2/2011/08/02/KBHX/KBHX20110802_180114_V03.gz']"
F,P28A,IPT UA /OV FQM290040 /TM 1520 /FL070 /TP P28A /SK OVC-TOP070 /TA 15 /TB INTMT LGT /RM TOP BTN 050-070,INTMT LGT,,7000.0,41.56803189798999,-77.6044563600019,2011-08-04 15:20:00+00:00,1.0,0,L,"('KCCX', 'KBGM', 'KBUF', 'KPBZ', 'KLWX')","['s3://unidata-nexrad-level2/2011/08/04/KCCX/KCCX20110804_151739_V03.gz', 's3://unidata-nexrad-level2/2011/08/04/KBGM/KBGM20110804_151105_V03.gz', 's3://unidata-nexrad-level2/2011/08/04/KBUF/KBUF20110804_151553_V03.gz', 's3://unidata-nexrad-level2/2011/08/04/KPBZ/KPBZ20110804_151824_V06.gz', 's3://unidata-nexrad-level2/2011/08/04/KLWX/KLWX20110804_151801_V03.gz']"
F,P28A,MHR UA /OV EHF-RIU /TM 2318 /FL065 /TP P28A /TB NEG,NEG,,6500.0,36.98,-120.1,2011-08-05 23:18:00+00:00,0.0,0,L,"('KHNX', 'KMUX', 'KDAX', 'KVBX', 'KVTX')","['s3://unidata-nexrad-level2/2011/08/05/KHNX/KHNX20110805_231122_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KMUX/KMUX20110805_231504_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KDAX/KDAX20110805_230918_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KVTX/KVTX20110805_231035_V03.gz']"
T,C175,BNA UUA /OV VXV270030 /TM 2024 /FL058 /TP C175 /TB SEV 058,SEV 058,,5800.0,35.9,-84.50730221642101,2011-08-07 20:24:00+00:00,5.0,0,L,"('KMRX', 'KHTX', 'KOHX', 'KJKL', 'KGSP')","['s3://unidata-nexrad-level2/2011/08/07/KMRX/KMRX20110807_202104_V03.gz', 's3://unidata-nexrad-level2/2011/08/07/KHTX/KHTX20110807_201936_V03.gz', 's3://unidata-nexrad-level2/2011/08/07/KOHX/KOHX20110807_202008_V03.gz', 's3://unidata-nexrad-level2/2011/08/07/KJKL/KJKL20110807_202122_V03.gz', 's3://unidata-nexrad-level2/2011/08/07/KGSP/KGSP20110807_202237_V03.gz']"
F,MD88,CAE UA /OV CAE 020030/TM 2135/FL240/TP MD88/TB SEV TURB/RM FORCEDASCENT OF 1000 FEET IN UPDRAFT. CWSU ZJX.,SEV TURB,,24000.0,34.41178436798215,-80.91194877036381,2011-08-05 21:35:00+00:00,5.0,1,M,"('KCAE', 'KGSP', 'KCLX', 'KLTX', 'KRAX')","['s3://unidata-nexrad-level2/2011/08/05/KCAE/KCAE20110805_213206_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KGSP/KGSP20110805_213415_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KCLX/KCLX20110805_213330_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KLTX/KLTX20110805_213343_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KRAX/KRAX20110805_213406_V03.gz']"
F,C82R,BFL UA /OV SAC-BFL135015 /TM 0405 /FL075 /TP C82R /SK SKC /WX FV99SM /WV 15020KT /TB NEG,NEG,,7500.0,35.4344,-119.0542,2011-08-01 04:05:00+00:00,0.0,0,L,"('KHNX', 'KVTX', 'KVBX', 'KEYX', 'KSOX')","['s3://unidata-nexrad-level2/2011/08/01/KHNX/KHNX20110801_040421_V03.gz', 's3://unidata-nexrad-level2/2011/08/01/KVTX/KVTX20110801_040454_V03.gz', 's3://unidata-nexrad-level2/2011/08/01/KSOX/KSOX20110801_035850_V03.gz']"
T,C560,SGF UUA /OV SGF 010050/TM 1453/FL430/TP C560/TB SEV/RM LOST 700 FEETCWSU ZKC,SEV,,43000.0,38.060439602099976,-93.20791809791706,2011-08-05 14:53:00+00:00,5.0,0,M,"('KSGF', 'KEAX', 'KLSX', 'KTWX', 'KINX')","['s3://unidata-nexrad-level2/2011/08/05/KSGF/KSGF20110805_144853_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KEAX/KEAX20110805_144858_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KLSX/KLSX20110805_145001_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KTWX/KTWX20110805_145201_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KINX/KINX20110805_145144_V03.gz']"
T,B744,MOT UUA /OV MOT180040/TM 0300/FL350/TP B744/TB SEV,SEV,201108160325-KWBC-UBND91-PIREP,35000.0,47.59327933327933,-101.29,2011-08-16 03:00:00+00:00,5.0,1,H,"('KMBX', 'KBIS', 'KABR', 'KMVX', 'KUDX')","['s3://unidata-nexrad-level2/2011/08/16/KBIS/KBIS20110816_025600_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KABR/KABR20110816_025859_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KMVX/KMVX20110816_025918_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KUDX/KUDX20110816_025650_V03.gz']"
T,B350,FLY UUA /OV COS360015 /TM 2142 /FL110 /TP B350 /TB SEV 110-100,SEV 110-100,,11000.0,39.05583025002025,-104.70078,2011-08-16 21:42:00+00:00,5.0,1,M,"('KPUX', 'KFTG', 'KCYS', 'KGLD', 'KGJX')","['s3://unidata-nexrad-level2/2011/08/16/KPUX/KPUX20110816_213950_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KFTG/KFTG20110816_213959_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KCYS/KCYS20110816_213850_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KGLD/KGLD20110816_213913_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KGJX/KGJX20110816_213743_V03.gz']"
F,AC11,BLH UA /OV TUS-BLH /TM 2005 /FL100 /TP AC11 /SK SKC /TB NEG /RM SMTH,NEG,,10000.0,32.86972,-112.827435,2011-08-27 20:05:00+00:00,0.0,0,L,"('KIWA', 'KYUX', 'KEMX', 'KFSX', 'KFSX')","['s3://unidata-nexrad-level2/2011/08/27/KIWA/KIWA20110827_200041_V06.gz', 's3://unidata-nexrad-level2/2011/08/27/KYUX/KYUX20110827_200202_V03.gz', 's3://unidata-nexrad-level2/2011/08/27/KEMX/KEMX20110827_200215_V03.gz', 's3://unidata-nexrad-level2/2011/08/27/KFSX/KFSX20110827_200110_V03.gz', 's3://unidata-nexrad-level2/2011/08/27/KFSX/KFSX20110827_200110_V03.gz']"
T,GALX,TUL UUA /OV TUL020005 /TM 1630 /FL105 /TP GALX /TB EXTRM 105-110,EXTRM 105-110,,10500.0,36.27670406133036,-95.85278806330538,2011-08-11 16:30:00+00:00,7.0,1,M,"('KINX', 'KTLX', 'KSRX', 'KOUN', 'KICT')","['s3://unidata-nexrad-level2/2011/08/11/KINX/KINX20110811_162916_V03.gz', 's3://unidata-nexrad-level2/2011/08/11/KTLX/KTLX20110811_162931_V03.gz', 's3://unidata-nexrad-level2/2011/08/11/KSRX/KSRX20110811_162814_V03.gz', 's3://unidata-nexrad-level2/2011/08/11/KOUN/KOUN20110811_162630_V06.gz', 's3://unidata-nexrad-level2/2011/08/11/KICT/KICT20110811_162457_V06.gz']"
F,C210,SLR UA /OV SLR /TM 1633 /FL085 /TP C210 /SK SKC /WX FV15SM HZ /WV 14425KT /TB NEG /RM FV 15-20SM,NEG,,8500.0,33.16,-95.62,2011-08-07 16:33:00+00:00,0.0,0,L,"('KFWS', 'KSHV', 'KSRX', 'KTLX', 'KOUN')","['s3://unidata-nexrad-level2/2011/08/07/KFWS/KFWS20110807_162609_V03.gz', 's3://unidata-nexrad-level2/2011/08/07/KSHV/KSHV20110807_162411_V03.gz', 's3://unidata-nexrad-level2/2011/08/07/KSRX/KSRX20110807_162945_V03.gz', 's3://unidata-nexrad-level2/2011/08/07/KTLX/KTLX20110807_162818_V03.gz']"
T,B777,BOS UUA /OV 4050N 6430W/TM 0014/FL290/TP B777/TB SEV,SEV,,29000.0,40.8333,-64.5,2011-08-03 00:14:00+00:00,5.0,0,H,"('KCBW', 'KGYX', 'KBOX', 'KOKX', 'KCXX')","['s3://unidata-nexrad-level2/2011/08/03/KCBW/KCBW20110803_000959_V03.gz', 's3://unidata-nexrad-level2/2011/08/03/KGYX/KGYX20110803_001343_V03.gz', 's3://unidata-nexrad-level2/2011/08/03/KBOX/KBOX20110803_001307_V03.gz', 's3://unidata-nexrad-level2/2011/08/03/KOKX/KOKX20110803_000853_V03.gz', 's3://unidata-nexrad-level2/2011/08/03/KCXX/KCXX20110803_000950_V03.gz']"
F,B737,DSM UA /OV DSM/TM 1418/FL360/TP B737/SK TOPS 360/TB LGT CHOP,LGT CHOP,201108161440-KWBC-UBIA90-PIREP,36000.0,41.44,-93.65,2011-08-16 14:18:00+00:00,1.0,1,M,"('KDMX', 'KDVN', 'KOAX', 'KEAX', 'KARX')","['s3://unidata-nexrad-level2/2011/08/16/KDMX/KDMX20110816_141710_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KDVN/KDVN20110816_141400_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KOAX/KOAX20110816_141447_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KEAX/KEAX20110816_141322_V03.gz', 's3://unidata-nexrad-level2/2011/08/16/KARX/KARX20110816_140919_V03.gz']"
T,B190,MSV UUA /OV ALB225040 /TM 2238 /FL070 /TP B190 /TB SEV,SEV,201108252250-KWBC-UBNY91-PIREP,7000.0,42.2785572954046,-74.44201042258352,2011-08-25 22:38:00+00:00,5.0,1,M,"('KENX', 'KBGM', 'KTYX', 'KOKX', 'KDIX')","['s3://unidata-nexrad-level2/2011/08/25/KENX/KENX20110825_223614_V03.gz', 's3://unidata-nexrad-level2/2011/08/25/KBGM/KBGM20110825_223748_V03.gz', 's3://unidata-nexrad-level2/2011/08/25/KTYX/KTYX20110825_223438_V04.gz', 's3://unidata-nexrad-level2/2011/08/25/KOKX/KOKX20110825_223605_V03.gz', 's3://unidata-nexrad-level2/2011/08/25/KDIX/KDIX20110825_223445_V03.gz']"
F,BE35,HHR UA /OV BFL/TM 0252/FL085/TP BE35/SK SCT CI/WX 99/TA 12/WV 07015/TB NEG,NEG,201108172100-KMSC-UBUS01-PIREP,8500.0,35.43,-119.05,2011-08-17 02:52:00+00:00,0.0,0,L,"('KHNX', 'KVTX', 'KVBX', 'KEYX', 'KSOX')","['s3://unidata-nexrad-level2/2011/08/17/KHNX/KHNX20110817_024220_V03.gz', 's3://unidata-nexrad-level2/2011/08/17/KVTX/KVTX20110817_024918_V03.gz', 's3://unidata-nexrad-level2/2011/08/17/KSOX/KSOX20110817_025044_V03.gz']"
F,SF34,FOD UA /OV FOD360015/TM 2114/FL080/TP SF34/TB CONT LGT CAT DURGD,CONT LGT CAT DURGD,,8000.0,42.79976125002025,-94.203203,2011-08-09 21:14:00+00:00,1.0,0,M,"('KDMX', 'KFSD', 'KMPX', 'KOAX', 'KARX')","['s3://unidata-nexrad-level2/2011/08/09/KDMX/KDMX20110809_210958_V03.gz', 's3://unidata-nexrad-level2/2011/08/09/KFSD/KFSD20110809_211041_V03.gz', 's3://unidata-nexrad-level2/2011/08/09/KMPX/KMPX20110809_211018_V03.gz', 's3://unidata-nexrad-level2/2011/08/09/KOAX/KOAX20110809_211104_V03.gz', 's3://unidata-nexrad-level2/2011/08/09/KARX/KARX20110809_211020_V03.gz']"
F,SVRL ACFT,CHA UA /OV CHA-CHA320050/TM 2254/FL260/TP SVRL ACFT/TB CONS MOD/RM RPRTD AT FL260 AND ABV,CONS MOD,,26000.0,35.03528,-85.20381,2011-08-11 22:54:00+00:00,3.0,0,U,"('KHTX', 'KFFC', 'KMRX', 'KOHX', 'KHPX')","['s3://unidata-nexrad-level2/2011/08/11/KHTX/KHTX20110811_225025_V03.gz', 's3://unidata-nexrad-level2/2011/08/11/KFFC/KFFC20110811_224925_V03.gz', 's3://unidata-nexrad-level2/2011/08/11/KMRX/KMRX20110811_225149_V03.gz', 's3://unidata-nexrad-level2/2011/08/11/KOHX/KOHX20110811_224835_V03.gz']"
F,C182,UUA /OV CFN7 270030 /TM 1654 /FL125 /TP C182 /TB MDT-SEV /RM ENRT TOCYGE RETURNED TO CFN7 DUE TB. DOWNDRAFTS 010 TO 020 FT.,MDT-SEV,,12500.0,51.77,-115.4880551280786,2011-08-22 16:54:00+00:00,5.0,0,L,"('KOTX', 'KMSX', 'KTFX', 'KPDT', 'KATX')","['s3://unidata-nexrad-level2/2011/08/22/KOTX/KOTX20110822_165017_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KMSX/KMSX20110822_165151_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KPDT/KPDT20110822_165006_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KATX/KATX20110822_164952_V03.gz']"
F,C172,UUA /OV CEC4 /TM 0052 /FL070 /TP C172 /TB SEV,SEV,,7000.0,53.32,-117.75,2011-08-22 00:52:00+00:00,5.0,0,L,"('KOTX', 'KATX', 'KMSX', 'KPDT', 'KTFX')","['s3://unidata-nexrad-level2/2011/08/22/KOTX/KOTX20110822_004822_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KATX/KATX20110822_004738_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KMSX/KMSX20110822_005029_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KPDT/KPDT20110822_004634_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KTFX/KTFX20110822_005118_V03.gz']"
F,C340,GLY UA /OV SGF315035 /TM 2029 /FL095 /TP C340 /TB NEG,NEG,,9500.0,37.65221236652097,-93.90785948874782,2011-08-03 20:29:00+00:00,0.0,0,L,"('KSGF', 'KEAX', 'KINX', 'KTWX', 'KSRX')","['s3://unidata-nexrad-level2/2011/08/03/KSGF/KSGF20110803_202420_V03.gz', 's3://unidata-nexrad-level2/2011/08/03/KEAX/KEAX20110803_202814_V03.gz', 's3://unidata-nexrad-level2/2011/08/03/KINX/KINX20110803_202345_V03.gz', 's3://unidata-nexrad-level2/2011/08/03/KTWX/KTWX20110803_202606_V03.gz', 's3://unidata-nexrad-level2/2011/08/03/KSRX/KSRX20110803_202612_V03.gz']"
F,A320,ELM UA /OV ULW/TM 2145/FL360/TP A320/TB MOD 360,MOD 360,201108202210-KWBC-UBNY90-PIREP,36000.0,42.09,-77.02,2011-08-20 21:45:00+00:00,3.0,0,M,"('KBGM', 'KTYX', 'KCCX', 'KBUF', 'KENX')","['s3://unidata-nexrad-level2/2011/08/20/KBGM/KBGM20110820_213753_V03.gz', 's3://unidata-nexrad-level2/2011/08/20/KTYX/KTYX20110820_214103_V04.gz', 's3://unidata-nexrad-level2/2011/08/20/KCCX/KCCX20110820_214155_V03.gz', 's3://unidata-nexrad-level2/2011/08/20/KBUF/KBUF20110820_214233_V03.gz', 's3://unidata-nexrad-level2/2011/08/20/KENX/KENX20110820_213706_V03.gz']"
F,B737,RHV UA /OV RHV090017 /TM 1505 /FL100 /TP B737 /TB MOD CHOP,MOD CHOP,,10000.0,37.33,-121.46364696248068,2011-08-31 15:05:00+00:00,3.0,0,M,"('KMUX', 'KDAX', 'KHNX', 'KBBX', 'KVBX')","['s3://unidata-nexrad-level2/2011/08/31/KMUX/KMUX20110831_145820_V03.gz', 's3://unidata-nexrad-level2/2011/08/31/KDAX/KDAX20110831_145551_V03.gz', 's3://unidata-nexrad-level2/2011/08/31/KHNX/KHNX20110831_145758_V03.gz', 's3://unidata-nexrad-level2/2011/08/31/KBBX/KBBX20110831_145655_V04.gz']"
F,BE58,DVK UA /OV CVG180075 /TM 2134 /FL095 /TP BE58 /SK SKC /TB NEG /RM SMOOTH,NEG,201108242100-KMSC-UBUS01-PIREP,9500.0,37.76989874989875,-84.7,2011-08-24 21:34:00+00:00,0.0,0,L,"('KLVX', 'KJKL', 'KILN', 'KMRX', 'KOHX')","['s3://unidata-nexrad-level2/2011/08/24/KLVX/KLVX20110824_213232_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KJKL/KJKL20110824_212456_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KILN/KILN20110824_213207_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KMRX/KMRX20110824_213055_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KOHX/KOHX20110824_212639_V03.gz']"
F,C180,UUA /OV CSY4 /TM 1454 /FL022 /TP C180 /SK 025OVC /TB SEV NR CSY4 /MDT BTN CYPP CSM5,SEV NR CSY4,,2200.0,46.31,-74.18,2011-08-22 14:54:00+00:00,5.0,0,L,"('KCXX', 'KTYX', 'KENX', 'KBGM', 'KGYX')","['s3://unidata-nexrad-level2/2011/08/22/KCXX/KCXX20110822_145132_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KTYX/KTYX20110822_145104_V04.gz', 's3://unidata-nexrad-level2/2011/08/22/KENX/KENX20110822_145105_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KBGM/KBGM20110822_144850_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KGYX/KGYX20110822_145316_V03.gz']"
T,CRJ,RDU UUA /OV RDU230025/TM 1925/FL110/TP CRJ/TB SEV CHOP,SEV CHOP,201108221935-KWBC-UBNC90-PIREP,11000.0,35.60215013519375,-79.17391819406848,2011-08-22 19:25:00+00:00,5.0,0,M,"('KRAX', 'KFCX', 'KLTX', 'KMHX', 'KCAE')","['s3://unidata-nexrad-level2/2011/08/22/KFCX/KFCX20110822_192416_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KLTX/KLTX20110822_192030_V03.gz', 's3://unidata-nexrad-level2/2011/08/22/KCAE/KCAE20110822_192249_V03.gz']"
T,B738,CMI UUA /OV CMI320015/TM 1157/FL390/TP B738/TB SEV 390/RM MTN WAVE +/-400 FT. CWSU ZKC. AWC-WEB:KZKC,SEV 390,201108241225-KWBC-UBIL90-PIREP,39000.0,40.22152662319523,-88.48988414126568,2011-08-24 11:57:00+00:00,5.0,0,M,"('KILX', 'KIND', 'KLOT', 'KVWX', 'KDVN')","['s3://unidata-nexrad-level2/2011/08/24/KILX/KILX20110824_115539_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KIND/KIND20110824_115046_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KLOT/KLOT20110824_115607_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KVWX/KVWX20110824_115159_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KDVN/KDVN20110824_115415_V03.gz']"
F,BE55,PIA UA /OV PIA360010 /TM 1915 /FL075 /TP BE55 /SK SKC /TB NEG,NEG,,7500.0,40.83418016668016,-89.6839,2011-08-24 19:15:00+00:00,0.0,0,L,"('KILX', 'KDVN', 'KLOT', 'KLSX', 'KMKX')","['s3://unidata-nexrad-level2/2011/08/24/KILX/KILX20110824_190730_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KDVN/KDVN20110824_191107_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KLOT/KLOT20110824_191332_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KLSX/KLSX20110824_190821_V03.gz', 's3://unidata-nexrad-level2/2011/08/24/KMKX/KMKX20110824_190858_V03.gz']"
F,DH8,UUA /OV CYRQ /TM 0100 /FL045 /TP DH8 /TB SEV,SEV,,4500.0,46.3528,-72.6794,2011-08-29 01:00:00+00:00,5.0,0,M,"('KCXX', 'KGYX', 'KTYX', 'KENX', 'KBOX')","['s3://unidata-nexrad-level2/2011/08/29/KGYX/KGYX20110829_005844_V03.gz', 's3://unidata-nexrad-level2/2011/08/29/KENX/KENX20110829_005918_V03.gz', 's3://unidata-nexrad-level2/2011/08/29/KBOX/KBOX20110829_005509_V03.gz']"
F,C50,ILM UA /OV DIW345025/TM 2041/FL340/TP C50/TB MOD 340-240/RM MOD FROM340 TO 240,MOD 340-240,,34000.0,34.97250169431635,-77.58097596069524,2011-08-20 20:41:00+00:00,3.0,0,U,"('KMHX', 'KRAX', 'KLTX', 'KAKQ', 'KFCX')","['s3://unidata-nexrad-level2/2011/08/20/KMHX/KMHX20110820_204055_V06.gz', 's3://unidata-nexrad-level2/2011/08/20/KRAX/KRAX20110820_203621_V03.gz', 's3://unidata-nexrad-level2/2011/08/20/KLTX/KLTX20110820_203825_V03.gz', 's3://unidata-nexrad-level2/2011/08/20/KAKQ/KAKQ20110820_203617_V03.gz', 's3://unidata-nexrad-level2/2011/08/20/KFCX/KFCX20110820_203849_V03.gz']"
F,MD88,CAE UA /OV CAE 020030/TM 2135/FL240/TP MD88/TB SEV TURB/RM FORCED ASCENT OF 1000 FEET IN UPDRAFT. CWSU ZJX,SEV TURB,,24000.0,34.41178436798215,-80.91194877036381,2011-08-05 21:35:00+00:00,5.0,1,M,"('KCAE', 'KGSP', 'KCLX', 'KLTX', 'KRAX')","['s3://unidata-nexrad-level2/2011/08/05/KCAE/KCAE20110805_213206_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KGSP/KGSP20110805_213415_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KCLX/KCLX20110805_213330_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KLTX/KLTX20110805_213343_V03.gz', 's3://unidata-nexrad-level2/2011/08/05/KRAX/KRAX20110805_213406_V03.gz']"
F,RV10,CXP UA /OV MEV /TM 1618 /FL135 /TP RV10 /WV 21220KT /TB NEG,NEG,,13500.0,38.9963,-119.75,2011-08-04 16:18:00+00:00,0.0,0,U,"('KRGX', 'KBBX', 'KDAX', 'KMUX', 'KHNX')","['s3://unidata-nexrad-level2/2011/08/04/KRGX/KRGX20110804_161658_V03.gz', 's3://unidata-nexrad-level2/2011/08/04/KBBX/KBBX20110804_161050_V04.gz', 's3://unidata-nexrad-level2/2011/08/04/KDAX/KDAX20110804_161544_V03.gz', 's3://unidata-nexrad-level2/2011/08/04/KMUX/KMUX20110804_161344_V03.gz', 's3://unidata-nexrad-level2/2011/08/04/KHNX/KHNX20110804_160844_V03.gz']"
F,C182,VOK UA /OV EAU-VOK /TM 1814 /FL115 /TP C182 /SK BKNUNKN-TOP100 /TB NEG /RM SMOOTH,NEG,,11500.0,44.40252,-90.86871,2011-08-06 18:14:00+00:00,0.0,0,L,"('KARX', 'KGRB', 'KMPX', 'KMKX', 'KDLH')","['s3://unidata-nexrad-level2/2011/08/06/KARX/KARX20110806_181219_V03.gz', 's3://unidata-nexrad-level2/2011/08/06/KGRB/KGRB20110806_181024_V03.gz', 's3://unidata-nexrad-level2/2011/08/06/KMPX/KMPX20110806_181123_V03.gz', 's3://unidata-nexrad-level2/2011/08/06/KMKX/KMKX20110806_181223_V03.gz', 's3://unidata-nexrad-level2/2011/08/06/KDLH/KDLH20110806_181156_V03.gz']"
T,E145,BVI UUA /OV PIT315030 /TM 2223 /FL100 /TP E145 /TB SEV,SEV,,10000.0,40.84505202844655,-80.69779201683555,2011-08-21 22:23:00+00:00,5.0,1,M,"('KPBZ', 'KCLE', 'KCCX', 'KBUF', 'KRLX')","['s3://unidata-nexrad-level2/2011/08/21/KPBZ/KPBZ20110821_215659_V06.gz', 's3://unidata-nexrad-level2/2011/08/21/KCLE/KCLE20110821_222219_V03.gz', 's3://unidata-nexrad-level2/2011/08/21/KCCX/KCCX20110821_222048_V03.gz', 's3://unidata-nexrad-level2/2011/08/21/KBUF/KBUF20110821_222159_V03.gz', 's3://unidata-nexrad-level2/2011/08/21/KRLX/KRLX20110821_222012_V03.gz']"
