label,issue,expire,fl_low,fl_high,polygon
INDIA 6,2011-11-01 01:55:00+00:00,2011-11-01 05:55:00+00:00,0.0,45000.0,"POLYGON ((-71.45 32.3, -73.3 25.45, -76.45 26.15, -76.3 31.15, -71.45 32.3))"
ALFA 2,2011-11-01 02:15:00+00:00,2011-11-01 06:15:00+00:00,32000.0,38000.0,"POLYGON ((-177.45 37.45, 177 32, -175.45 30, -171 37.45, -177.45 37.45))"
BRAVO 1,2011-11-01 02:15:00+00:00,2011-11-01 06:15:00+00:00,0.0,40000.0,"POLYGON ((170 42, 169 36.3, 165 34.45, 165 41.15, 170 42))"
JULIETT 1,2011-11-01 05:25:00+00:00,2011-11-01 09:25:00+00:00,0.0,48000.0,"POLYGON ((-68 18.45, -64.45 17.15, -65 15, -68 16, -68 18.45))"
WHISKEY 1,2011-11-01 05:30:00+00:00,2011-11-01 09:30:00+00:00,0.0,54000.0,"POLYGON ((151.3 13.4, 158 13.3, 160.1 10.1, 151.4 10, 151.3 13.4))"
1E,2011-11-01 06:55:00+00:00,2011-11-01 08:55:00+00:00,0.0,28000.0,"POLYGON ((-74.98318245618972 36.059272546887414, -74.3468188198261 36.059272546887414, -74.3468188198261 35.42290891052377, -74.98318245618972 35.42290891052377, -74.98318245618972 36.059272546887414))"
2E,2011-11-01 07:55:00+00:00,2011-11-01 09:55:00+00:00,0.0,28000.0,"POLYGON ((-74.0228121191242 36.55267601576522, -73.38644848276057 36.55267601576522, -73.38644848276057 35.91631237940158, -74.0228121191242 35.91631237940158, -74.0228121191242 36.55267601576522))"
3E,2011-11-01 08:55:00+00:00,2011-11-01 10:55:00+00:00,0.0,28000.0,"POLYGON ((-73.70437737629756 36.86390153510433, -72.88006515612935 36.21466566920305, -73.70463030094238 36.2344941975834, -73.70437737629756 36.86390153510433))"
JULIETT 2,2011-11-01 09:10:00+00:00,2011-11-01 13:10:00+00:00,0.0,45000.0,"POLYGON ((-68 18.45, -64.3 17.45, -63.3 14.45, -68 15.3, -68 18.45))"
WHISKEY 2,2011-11-01 09:29:00+00:00,2011-11-01 13:30:00+00:00,0.0,54000.0,"POLYGON ((153 14.4, 159.5 13.4, 160.1 8.4, 156 8.5, 151.5 12, 153 14.4))"
KILO 1,2011-11-01 09:45:00+00:00,2011-11-01 13:45:00+00:00,0.0,42000.0,"POLYGON ((-66.15 23.15, -58 22.45, -58 19.3, -66.3 20, -66.15 23.15))"
WHISKEY 3,2011-11-01 10:38:00+00:00,2011-11-01 14:40:00+00:00,0.0,54000.0,"POLYGON ((153.1 14.5, 156.5 14.3, 159.5 12.3, 160.1 9, 157.4 7, 151.5 12.2, 153.1 14.5))"
CHARLIE 1,2011-11-01 13:20:00+00:00,2011-11-01 17:20:00+00:00,0.0,50000.0,"POLYGON ((-129.35 11.05, -125.25 7.15, -140.05 6.15, -140 9.05, -129.35 11.05))"
XRAY 1,2011-11-01 13:42:00+00:00,2011-11-01 17:42:00+00:00,0.0,54000.0,"POLYGON ((-140.1 9.2, -140 6.3, -145.5 5.4, -150 8, -140.1 9.2))"
WHISKEY 4,2011-11-01 14:39:00+00:00,2011-11-01 18:40:00+00:00,0.0,54000.0,"POLYGON ((156.4 11, 159.5 8.5, 160.1 6.3, 155.2 6.4, 152.4 9.2, 156.4 11))"
CHARLIE 2,2011-11-01 16:55:00+00:00,2011-11-01 20:55:00+00:00,0.0,54000.0,"POLYGON ((-131 11.2, -124.45 7.2, -140 6.1, -139.55 9.25, -131 11.2))"
XRAY 2,2011-11-01 17:38:00+00:00,2011-11-01 21:40:00+00:00,0.0,54000.0,"POLYGON ((-140 9.3, -140 6.3, -146 5.3, -150 8, -140 9.3))"
CHARLIE 3,2011-11-01 20:30:00+00:00,2011-11-02 00:30:00+00:00,0.0,48000.0,"POLYGON ((-139.89242575013103 9.803642925491673, -127.19242575013104 8.103642925491673, -127.40757424986896 6.496357074508327, -140.10757424986897 8.196357074508327, -139.89242575013103 9.803642925491673))"
YANKEE 1,2011-11-01 22:14:00+00:00,2011-11-02 02:14:00+00:00,0.0,55000.0,"POLYGON ((145.3 12.15, 145 8.15, 141 12.15, 145.3 12.15))"
YANKEE 2,2011-11-02 01:48:00+00:00,2011-11-02 05:50:00+00:00,0.0,52000.0,"POLYGON ((145 13, 145 8.3, 141 12.3, 145 13))"
1C,2011-11-02 01:55:00+00:00,2011-11-02 03:55:00+00:00,0.0,32000.0,"POLYGON ((-103.59013018608586 40.9073881712952, -103.48893144537695 40.39487149274304, -108.93 38.30910686720918, -109.03760155020535 39.52085370362426, -103.59013018608586 40.9073881712952))"
2C,2011-11-02 02:55:00+00:00,2011-11-02 04:55:00+00:00,0.0,32000.0,"POLYGON ((-103.59013018608586 40.9073881712952, -103.18 40.16, -108.79000000000002 38.39452417705443, -108.79000000000002 39.72547582294557, -103.59013018608586 40.9073881712952))"
LIMA 1,2011-11-02 03:35:00+00:00,2011-11-02 07:35:00+00:00,0.0,45000.0,"POLYGON ((-62.3 29.15, -62.15 22.3, -64 22, -65.15 27.45, -62.3 29.15))"
3C,2011-11-02 03:55:00+00:00,2011-11-02 05:55:00+00:00,0.0,35000.0,"POLYGON ((-103.59013018608586 40.9073881712952, -103.18 40.16, -108.18799255752646 38.58788503531223, -108.37549995092485 39.827794785793365, -103.59013018608586 40.9073881712952))"
LIMA 2,2011-11-02 07:30:00+00:00,2011-11-02 11:30:00+00:00,0.0,45000.0,"POLYGON ((-61 29, -62 24.45, -65.3 22.3, -63.45 29, -61 29))"
4C,2011-11-02 08:55:00+00:00,2011-11-02 10:55:00+00:00,0.0,38000.0,"POLYGON ((-97.78564185968993 40.53486297759459, -97.41827710100027 40.175626125447806, -97.52146011595039 39.57844962984529, -97.91031822064731 40.37847945858308, -97.57915516552858 40.11446055904233, -97.71853988404962 39.612502016045845, -97.6153568690995 40.20967851164836, -97.4544788045712 40.27084407805384, -97.78564185968993 40.53486297759459))"
5C,2011-11-02 08:55:00+00:00,2011-11-02 10:55:00+00:00,0.0,34000.0,"POLYGON ((-88.01033997244397 44.86726941532978, -87.53487411494778 44.08755516547479, -88.36777151708752 44.252451901671904, -88.01033997244397 44.86726941532978))"
6C,2011-11-02 09:55:00+00:00,2011-11-02 11:55:00+00:00,0.0,38000.0,"POLYGON ((-97.51331167641344 40.8693244534194, -96.51173819809668 40.070048218136726, -96.5276645557633 39.242218104051176, -97.63290139818467 40.70901756508743, -96.67151455777989 39.99181828591214, -96.72762755335847 39.246065127933974, -96.71170119569186 40.073895242019525, -96.55192483600865 40.15212517424411, -97.51331167641344 40.8693244534194))"
7C,2011-11-02 09:55:00+00:00,2011-11-02 11:55:00+00:00,0.0,34000.0,"POLYGON ((-86.85572362014614 45.42646464493681, -85.90434891747591 44.054628881073576, -89.49846556142643 43.088585883258176, -86.85572362014614 45.42646464493681))"
8C,2011-11-02 10:55:00+00:00,2011-11-02 12:55:00+00:00,0.0,38000.0,"POLYGON ((-96.54648479509324 40.81433477693401, -95.48803565527291 40.70860976379276, -96.12131409553726 38.83614668254183, -96.54648479509324 40.81433477693401))"
9C,2011-11-02 10:55:00+00:00,2011-11-02 12:55:00+00:00,0.0,34000.0,"POLYGON ((-86.390451400189 45.63967442875844, -85.55 45.33547582294557, -88.19299469899858 42.966262116851844, -89.76 42.88452417705443, -86.390451400189 45.63967442875844))"
