label,issue,expire,fl_low,fl_high,polygon
1W,2011-10-01 00:55:00+00:00,2011-10-01 02:55:00+00:00,0.0,38000.0,"POLYGON ((-110.09125777296917 37.422287226583194, -108.9628031617479 36.03095807215375, -111.59538647138493 33.78219915629363, -116.31126981432283 36.44627096453161, -110.09125777296917 37.422287226583194))"
2W,2011-10-01 00:55:00+00:00,2011-10-01 02:55:00+00:00,0.0,34000.0,"POLYGON ((-114.14804428686593 41.86466928864445, -114.54493039063938 39.53488383705554, -117.92690958576483 40.24728432275978, -117.4428531238156 41.820676508427894, -114.14804428686593 41.86466928864445))"
3W,2011-10-01 00:55:00+00:00,2011-10-01 02:55:00+00:00,0.0,36000.0,"POLYGON ((-118.96261591580831 41.18877047743125, -118.58154255501813 39.52501716533261, -119.90600741359219 39.06862524468133, -120.41814403078664 40.91090742782625, -118.96261591580831 41.18877047743125))"
1E,2011-10-01 00:55:00+00:00,2011-10-01 02:55:00+00:00,0.0,31000.0,"POLYGON ((-72.52275683716594 43.50103209739004, -72.33164701435037 43.44206570337275, -73.04123072063774 41.14230804239653, -73.23234054345332 41.20127443641382, -72.52275683716594 43.50103209739004))"
2E,2011-10-01 00:55:00+00:00,2011-10-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-74.36428699087055 39.985560180342056, -75.59771562196288 37.73254469000114, -75.5463651472143 37.77767768513696, -76.67968553052364 37.33525352497023, -76.73085461625963 37.29045038464021, -79.1369354203458 32.93444551038253, -75.42228437803713 37.6365036641077, -74.18885574694481 39.889519154448614, -76.60695523609505 37.14894650880515, -75.47363485278571 37.591370668971884, -78.96186695444521 32.83774477487749, -76.55578615035905 37.19374964913517, -74.36428699087055 39.985560180342056))"
3E,2011-10-01 00:55:00+00:00,2011-10-01 02:55:00+00:00,0.0,36000.0,"POLYGON ((-77.7624194728931 30.95381883301749, -77.65832824590709 30.783041151616946, -79.10586719336617 29.900747259842785, -79.20995842035218 30.07152494124333, -77.7624194728931 30.95381883301749))"
4E,2011-10-01 00:55:00+00:00,2011-10-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-79.01101730575256 28.966177185256367, -78.89386582456982 27.733742559785618, -79.95820533913952 26.797579782734935, -80.0927484647581 27.32651203576478, -79.01101730575256 28.966177185256367))"
5E,2011-10-01 00:55:00+00:00,2011-10-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-78.70768203712859 27.182633878230448, -78.61698795307112 25.79054288769907, -79.92867945265037 25.031054795294956, -79.88682891835398 26.1523925928314, -78.70768203712859 27.182633878230448))"
BRAVO 6,2011-10-01 01:45:00+00:00,2011-10-01 05:45:00+00:00,0.0,48000.0,"POLYGON ((-71 36, -66 36, -73 22.3, -77.3 23, -71 36))"
6E,2011-10-01 01:55:00+00:00,2011-10-01 03:55:00+00:00,0.0,31000.0,"POLYGON ((-71.84941319798592 44.121196534006394, -71.66082951275037 44.054591776946715, -72.59570815738222 41.40759075426099, -72.78429184261778 41.474195511320666, -71.84941319798592 44.121196534006394))"
7E,2011-10-01 01:55:00+00:00,2011-10-01 03:55:00+00:00,0.0,37000.0,"POLYGON ((-74.89108585843803 38.64216499236373, -74.70891414156196 38.55962127321793, -75.48487519925867 36.84709657027962, -75.66704691613474 36.92964028942542, -74.89108585843803 38.64216499236373))"
8E,2011-10-01 01:55:00+00:00,2011-10-01 03:55:00+00:00,0.0,38000.0,"POLYGON ((-76.87010947848869 36.72881304530638, -78.18983347678304 33.50262668374677, -80.74892189558666 31.466575083316748, -77.10388605540888 35.3825096959891, -78.16534060321518 33.53114208998774, -76.68009311263812 36.666412879369545, -77.09563083878011 35.401048157820014, -80.87344208104399 31.623082985397346, -78.31435366224036 33.659134585827374, -78.33884653580822 33.630619179586404, -77.27739198800191 35.481986785587765, -77.28564720463068 35.46344832375685, -76.87010947848869 36.72881304530638))"
9E,2011-10-01 01:55:00+00:00,2011-10-01 03:55:00+00:00,0.0,40000.0,"POLYGON ((-77.63519874310815 30.829153036350686, -77.51772532388843 30.667288908833722, -79.52515026985172 29.210393697727913, -79.64262368907144 29.372257825244876, -77.63519874310815 30.829153036350686))"
4W,2011-10-01 01:55:00+00:00,2011-10-01 03:55:00+00:00,0.0,34000.0,"POLYGON ((-114.3143914081706 36.38888550212476, -113.61362650405437 35.36912480839734, -113.64412671462237 35.39795718177277, -111.85895359353367 34.31357999794965, -113.77845907552333 35.255854232416944, -114.47922397963956 36.275614926144364, -111.96278574386662 34.1426446752184, -113.74795886495532 35.227021859041514, -114.3143914081706 36.38888550212476))"
5W,2011-10-01 01:55:00+00:00,2011-10-01 03:55:00+00:00,0.0,33000.0,"POLYGON ((-115.78623902306889 37.114451807376135, -115.15999999999998 36.74547582294558, -115.39495561877887 35.618655598599794, -116.18922343099517 36.075600049017176, -115.78623902306889 37.114451807376135))"
