label,issue,expire,fl_low,fl_high,polygon
NOVEMBER 2,2011-02-01 00:47:00+00:00,2011-02-01 04:47:00+00:00,0.0,40000.0,"POLYGON ((-142.15 29.45, -143 26, -145.15 23.45, -146.45 23.45, -144.15 26.45, -143.15 29.45, -142.15 29.45))"
1C,2011-02-01 00:55:00+00:00,2011-02-01 02:55:00+00:00,0.0,38000.0,"POLYGON ((-98.89495167084866 33.37480363990927, -98.94575117331155 32.795030997392566, -100.03509570923327 31.72225441977049, -99.99963681422305 32.597563553116736, -98.89495167084866 33.37480363990927))"
2C,2011-02-01 01:55:00+00:00,2011-02-01 03:55:00+00:00,0.0,35000.0,"POLYGON ((-98.89939670231388 34.604433052536315, -98.02558437379773 33.51814707253503, -100.17374547625303 31.60498530244947, -100.22389573225274 32.35214309648804, -98.89939670231388 34.604433052536315))"
3C,2011-02-01 02:55:00+00:00,2011-02-01 04:55:00+00:00,0.0,35000.0,"POLYGON ((-98.59 34.98821373441836, -97.02605662701379 34.92807751174218, -99.91103920662873 31.17787315193801, -100.9911559800064 31.559864288047677, -98.59 34.98821373441836))"
4C,2011-02-01 03:55:00+00:00,2011-02-01 05:55:00+00:00,0.0,37000.0,"POLYGON ((-96.09266988900575 35.46442038163358, -97.82565865872743 32.12935950199946, -101.27054920329921 30.66154296484334, -102.39803548748212 30.948696402189565, -98.35187700775941 35.14300145890824, -96.09266988900575 35.46442038163358))"
1E,2011-02-01 03:55:00+00:00,2011-02-01 05:55:00+00:00,0.0,27000.0,"POLYGON ((-72.418413134897 37.29047722444652, -71.64414940288277 36.17432560403064, -73.7612320341291 34.23553982536499, -74.85328456059213 35.8069919907005, -72.418413134897 37.29047722444652))"
DELTA 1,2011-02-01 04:15:00+00:00,2011-02-01 08:15:00+00:00,0.0,40000.0,"POLYGON ((-56.45 28.45, -56.15 25, -59.15 24.3, -62.3 28.15, -56.45 28.45))"
ECHO 1,2011-02-01 04:30:00+00:00,2011-02-01 08:30:00+00:00,0.0,28000.0,"POLYGON ((-72 35.15, -66.45 34, -68.3 33, -73.45 34, -72 35.15))"
5C,2011-02-01 04:55:00+00:00,2011-02-01 06:55:00+00:00,0.0,38000.0,"POLYGON ((-95.49930808067495 35.96436692098359, -95.05376835309352 33.03445552378545, -100.74633800428342 30.754839688811508, -101.8161027315283 30.944785814376942, -97.28516275100013 36.01441213547196, -95.49930808067495 35.96436692098359))"
6C,2011-02-01 05:55:00+00:00,2011-02-01 07:55:00+00:00,0.0,35000.0,"POLYGON ((-100.00574949237121 34.134389947873586, -96.6136773314642 34.017743509894764, -101.30006271233552 29.549952084764303, -101.62213768951258 30.942903048752388, -100.00574949237121 34.134389947873586))"
7C,2011-02-01 05:55:00+00:00,2011-02-01 07:55:00+00:00,0.0,30000.0,"POLYGON ((-94.57373928200809 37.1583523586101, -93.91833945825623 36.88797672824774, -94.96535003331196 36.19717157515946, -95.71094774588343 36.35367890128505, -94.57373928200809 37.1583523586101))"
OSCAR 1,2011-02-01 06:21:00+00:00,2011-02-01 10:21:00+00:00,0.0,40000.0,"POLYGON ((-144 29.3, -141.3 28, -146.3 20.3, -150 22, -144 29.3))"
8C,2011-02-01 06:55:00+00:00,2011-02-01 08:55:00+00:00,0.0,35000.0,"POLYGON ((-99.68532905472999 34.36851321096221, -97.59019083274751 33.05979627395309, -100.84293946405168 29.206275289365085, -101.65454068636946 29.675415091848656, -99.68532905472999 34.36851321096221))"
9C,2011-02-01 06:55:00+00:00,2011-02-01 08:55:00+00:00,0.0,30000.0,"POLYGON ((-94.10613633572451 37.61213474549222, -93.4099365603796 37.20626820810348, -94.96535003331196 36.19717157515946, -95.71094774588343 36.35367890128505, -94.10613633572451 37.61213474549222))"
10C,2011-02-01 06:55:00+00:00,2011-02-01 08:55:00+00:00,0.0,30000.0,"POLYGON ((-94.9691054389347 34.847309056890715, -94.27 34.391786265581636, -94.99511292242823 33.82489832260137, -94.9691054389347 34.847309056890715))"
11C,2011-02-01 07:55:00+00:00,2011-02-01 09:55:00+00:00,0.0,34000.0,"POLYGON ((-98.28504832915135 33.37480363990927, -98.35416804982187 31.083258342505104, -100.47954528520262 28.74486603371117, -100.45 31.702737911472784, -98.28504832915135 33.37480363990927))"
12C,2011-02-01 07:55:00+00:00,2011-02-01 09:55:00+00:00,0.0,30000.0,"POLYGON ((-93.33 37.85910686720918, -92.4927753061628 37.35704960400644, -94.73888947804934 36.24840607562531, -95.43821464501731 36.698646392483575, -93.33 37.85910686720918))"
13C,2011-02-01 07:55:00+00:00,2011-02-01 09:55:00+00:00,0.0,30000.0,"POLYGON ((-96.85977915287548 34.82442983641846, -93.81 31.938155221318038, -95.90187011675779 31.65270216974135, -97.6032538314406 33.33930182712991, -96.85977915287548 34.82442983641846))"
DELTA 2,2011-02-01 08:15:00+00:00,2011-02-01 12:15:00+00:00,0.0,40000.0,"POLYGON ((-50 28.45, -51 27.15, -55.45 25.15, -63.45 28, -50 28.45))"
14C,2011-02-01 08:55:00+00:00,2011-02-01 10:55:00+00:00,0.0,34000.0,"POLYGON ((-96.22538701271631 35.84628842029848, -92.74 33.0936310442636, -98.81413744272626 29.766862839455147, -99.31454319328525 32.28782345440256, -96.22538701271631 35.84628842029848))"
15C,2011-02-01 08:55:00+00:00,2011-02-01 10:55:00+00:00,0.0,23000.0,"POLYGON ((-91.62007555013886 38.33789878705725, -91.28087063364445 37.66533816250235, -94.27851964390777 36.55730533533002, -94.61994162044762 37.349587941109924, -91.62007555013886 38.33789878705725))"
16C,2011-02-01 09:55:00+00:00,2011-02-01 11:55:00+00:00,0.0,35000.0,"POLYGON ((-94.35825256352085 36.710878941177, -92.18 34.014524177054426, -97.53 30.38, -98.59 33.324524177054435, -94.35825256352085 36.710878941177))"
OSCAR 2,2011-02-01 10:21:00+00:00,2011-02-01 14:21:00+00:00,0.0,37000.0,"POLYGON ((-143.45 30, -141.15 30, -145.3 20.3, -149.3 21, -143.45 30))"
17C,2011-02-01 10:55:00+00:00,2011-02-01 12:55:00+00:00,0.0,35000.0,"POLYGON ((-92.36705464910406 34.74352380548373, -91.64627385442765 30.36218238358918, -97.16385776636847 29.610965159889634, -97.31205467137534 34.092277473595175, -92.36705464910406 34.74352380548373))"
18C,2011-02-01 11:55:00+00:00,2011-02-01 13:55:00+00:00,0.0,35000.0,"POLYGON ((-94.9691054389347 34.847309056890715, -91.16847914232966 34.67582201304742, -91.58742356478922 31.104482076982755, -95.44040800762237 31.41266170720523, -94.9691054389347 34.847309056890715))"
19C,2011-02-01 11:55:00+00:00,2011-02-01 13:55:00+00:00,0.0,37000.0,"POLYGON ((-95.17160771872497 31.326290906793506, -95.62983108246948 29.765528245307554, -96.76050082780395 28.501321272499034, -94.98783501912195 31.247375794928796, -95.61248242214495 29.79273501902332, -96.90957620675792 28.634649931795273, -95.77890646142345 29.898856904603793, -95.79625512174798 29.87165013088803, -95.17160771872497 31.326290906793506))"
DELTA 3,2011-02-01 12:00:00+00:00,2011-02-01 16:00:00+00:00,0.0,45000.0,"POLYGON ((-49.3 29, -50 26.45, -55 25.15, -61.45 28.15, -49.3 29))"
20C,2011-02-01 12:55:00+00:00,2011-02-01 14:55:00+00:00,0.0,40000.0,"POLYGON ((-93.98346058289701 33.467658518193375, -94.27783889425504 31.230232204293234, -96.09351671295107 28.585692109221007, -93.78812083599331 33.42473552575807, -94.26260875762469 31.265371854643497, -96.25839618659407 28.698894402356842, -94.44271836789804 31.34343449742907, -94.45794850452839 31.308294847078805, -93.98346058289701 33.467658518193375))"
21C,2011-02-01 12:55:00+00:00,2011-02-01 14:55:00+00:00,0.0,36000.0,"POLYGON ((-93.70303549318562 35.57967658583245, -90.28 33.792737911472784, -90.06529338919647 31.299853140618005, -94.63745896920445 33.97927067191303, -93.70303549318562 35.57967658583245))"
PAPA 1,2011-02-01 13:12:00+00:00,2011-02-01 17:12:00+00:00,0.0,54000.0,"POLYGON ((130 14.15, 134.3 13.45, 134 11.15, 130 11, 130 14.15))"
22C,2011-02-01 13:55:00+00:00,2011-02-01 15:55:00+00:00,0.0,41000.0,"POLYGON ((-93.31412839934102 34.23441349206147, -93.73191595615991 31.425840045414215, -96.29723865425059 26.905503075512364, -93.11880133425107 34.191432826136555, -93.72122327778024 31.453706277625578, -96.4711803625812 27.004216205860004, -93.90585766449051 31.524553175761856, -93.91655034287018 31.496686943550493, -93.31412839934102 34.23441349206147))"
23C,2011-02-01 13:55:00+00:00,2011-02-01 15:55:00+00:00,0.0,36000.0,"POLYGON ((-93.01219216111737 36.74475392361326, -90.13607139206438 35.32730996982709, -88.1388533192434 30.268697876454265, -93.8831814328102 34.62085722434349, -93.01219216111737 36.74475392361326))"
24C,2011-02-01 14:55:00+00:00,2011-02-01 16:55:00+00:00,0.0,41000.0,"POLYGON ((-92.53108683922987 33.89524701877986, -92.8265090097369 31.564582939966787, -95.57388478028632 26.498841613242828, -92.33546252662266 33.853640188607905, -92.81660109309969 31.591453885376477, -95.74969325961912 26.594190334234167, -93.0023174890697 31.659931660958126, -93.0122254057069 31.633060715548435, -92.53108683922987 33.89524701877986))"
25C,2011-02-01 14:55:00+00:00,2011-02-01 16:55:00+00:00,0.0,36000.0,"POLYGON ((-93.33 36.69452417705442, -88.50188751348216 34.70581733632313, -87.97065553335092 31.671438286774364, -93.8831814328102 34.62085722434349, -93.33 36.69452417705442))"
PAPA 2,2011-02-01 15:41:00+00:00,2011-02-01 19:41:00+00:00,0.0,56000.0,"POLYGON ((130 15.45, 134.45 13.45, 133.45 10.3, 130 11.15, 130 15.45))"
26C,2011-02-01 15:55:00+00:00,2011-02-01 17:55:00+00:00,0.0,41000.0,"POLYGON ((-91.75198381644582 33.32523516413297, -92.26332461420573 31.518423247270338, -94.63369648169416 27.290134842573394, -91.56640427837381 33.25066818049424, -92.25776318411152 31.530039825854335, -94.80815315957776 27.38793498338012, -92.43778129208933 31.616223388077064, -92.44334272218353 31.604606809493067, -91.75198381644582 33.32523516413297))"
27C,2011-02-01 15:55:00+00:00,2011-02-01 17:55:00+00:00,0.0,36000.0,"POLYGON ((-92.45022110806437 36.65088556358398, -88.58727546766781 36.60598089917474, -87.49986435291882 32.21452021656015, -92.00259521848538 33.51249183378406, -92.45022110806437 36.65088556358398))"
28C,2011-02-01 15:55:00+00:00,2011-02-01 17:55:00+00:00,0.0,41000.0,"POLYGON ((-87.07224878659122 30.929310191095812, -89.58061870032775 30.80986962060902, -89.63591902795297 30.78994030030858, -91.68438225969636 29.251325780807488, -89.57110611669741 30.610095971814502, -87.06273620296088 30.729536542301293, -91.56426902081559 29.09141077261385, -89.51580578907219 30.630025292114944, -87.07224878659122 30.929310191095812))"
29C,2011-02-01 16:55:00+00:00,2011-02-01 18:55:00+00:00,0.0,41000.0,"POLYGON ((-91.84269448798791 32.519846002705115, -88.40600292280716 32.379387328914525, -88.76619753622238 29.173391202068682, -94.59037090046141 27.219809247872945, -91.84269448798791 32.519846002705115))"
30C,2011-02-01 16:55:00+00:00,2011-02-01 18:55:00+00:00,0.0,36000.0,"POLYGON ((-90.62806684086054 36.900803767097244, -86.68 35.30815522131804, -88.40600292280716 32.379387328914525, -91.84269448798791 32.519846002705115, -90.62806684086054 36.900803767097244))"
2E,2011-02-01 17:55:00+00:00,2011-02-01 19:55:00+00:00,0.0,35000.0,"POLYGON ((-86.61185663008573 33.71688968700115, -85.83845815192618 32.26644169748045, -86.014937519146 32.17234051286682, -86.78833599730555 33.622788502387515, -86.61185663008573 33.71688968700115))"
31C,2011-02-01 17:55:00+00:00,2011-02-01 19:55:00+00:00,0.0,40000.0,"POLYGON ((-91.47645738213365 33.454253637344074, -86.8733591844088 31.74823125693894, -90.67654136328716 27.949127622195764, -93.11 27.64446566395412, -91.47645738213365 33.454253637344074))"
32C,2011-02-01 17:55:00+00:00,2011-02-01 19:55:00+00:00,0.0,36000.0,"POLYGON ((-90.31060063383181 37.82367747486619, -85.38437743314 35.42088991178049, -88.95129293037718 32.687319460929565, -91.63228771258481 33.63709410718481, -90.31060063383181 37.82367747486619))"
33C,2011-02-01 18:55:00+00:00,2011-02-01 20:55:00+00:00,0.0,40000.0,"POLYGON ((-90.28 33.46, -85.73005004585707 32.218629997188195, -91.10035908520837 27.02442315501384, -93.94175626817719 26.621887209929668, -90.28 33.46))"
3E,2011-02-01 18:55:00+00:00,2011-02-01 20:55:00+00:00,0.0,35000.0,"POLYGON ((-89.05891349102839 38.04622367236579, -84.32763754379305 36.25212926975614, -84.706211821248 32.012246792286305, -90.83393282566124 33.64976888747607, -89.05891349102839 38.04622367236579))"
