URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,E145,RIC UUA /OV RIC/TM 2249/FL030/TP E145/TB SEV 30-90,SEV 30-90,,3000.0,37.5115,-77.32336,2013-07-28 22:49:00,5.0,M,"('KAKQ', 'KLWX', 'KDOX', 'KRAX', 'KMHX')","['s3://unidata-nexrad-level2/2013/07/28/KAKQ/KAKQ20130728_224649_V06.gz', 's3://unidata-nexrad-level2/2013/07/28/KLWX/KLWX20130728_224530_V06.gz', 's3://unidata-nexrad-level2/2013/07/28/KDOX/KDOX20130728_224700_V07.gz', 's3://unidata-nexrad-level2/2013/07/28/KRAX/KRAX20130728_224631_V06.gz', 's3://unidata-nexrad-level2/2013/07/28/KMHX/KMHX20130728_224648_V06.gz']"
F,E135,DEH UA /OV UKN130020/TM 1550/FL210/TP E135/TB CONT LGT OCNL MOD,CONT LGT OCNL MOD,201307201610-KWBC-UBIA90-PIREP,21000.0,43.065720108155006,-91.1892244734095,2013-07-20 15:50:00,2.0,M,"('KARX', 'KMKX', 'KDVN', 'KDMX', 'KMPX')","['s3://unidata-nexrad-level2/2013/07/20/KARX/KARX20130720_154647_V06.gz', 's3://unidata-nexrad-level2/2013/07/20/KMKX/KMKX20130720_154428_V06.gz', 's3://unidata-nexrad-level2/2013/07/20/KDVN/KDVN20130720_154714_V06.gz', 's3://unidata-nexrad-level2/2013/07/20/KDMX/KDMX20130720_154708_V06.gz', 's3://unidata-nexrad-level2/2013/07/20/KMPX/KMPX20130720_154638_V06.gz']"
F,C30J,GVL UA /OV HRS180025 /TM 1353 /FL240 /TP C30J /SK SKC /TA UNKN /TB NEG /IC NEG,NEG,,24000.0,34.52329958329958,-83.92,2013-07-27 13:53:00,0.0,U,"('KFFC', 'KGSP', 'KMRX', 'KHTX', 'KJGX')","['s3://unidata-nexrad-level2/2013/07/27/KFFC/KFFC20130727_134935_V06.gz', 's3://unidata-nexrad-level2/2013/07/27/KGSP/KGSP20130727_134921_V06.gz', 's3://unidata-nexrad-level2/2013/07/27/KMRX/KMRX20130727_134919_V06.gz', 's3://unidata-nexrad-level2/2013/07/27/KHTX/KHTX20130727_135059_V06.gz', 's3://unidata-nexrad-level2/2013/07/27/KJGX/KJGX20130727_135000_V07.gz']"
F,B732,LEE UA /OV ORL320020 /TM 2105 /FL080 /TP B732 /TB OCNL MOD,OCNL MOD,,8000.0,28.80082883092697,-81.57687278972095,2013-07-20 21:05:00,3.0,M,"('KMLB', 'KTBW', 'KJAX', 'KVAX', 'KTLH')","['s3://unidata-nexrad-level2/2013/07/20/KMLB/KMLB20130720_210046_V06.gz', 's3://unidata-nexrad-level2/2013/07/20/KTBW/KTBW20130720_210409_V06.gz', 's3://unidata-nexrad-level2/2013/07/20/KJAX/KJAX20130720_210310_V06.gz', 's3://unidata-nexrad-level2/2013/07/20/KVAX/KVAX20130720_210336_V06.gz', 's3://unidata-nexrad-level2/2013/07/20/KTLH/KTLH20130720_210428_V06.gz']"
F,PA34,UUA /OV 4900N11430W /TM 1757 /FL130 /TP PA34 /TB MDT-SEV,MDT-SEV,,13000.0,49.0,-114.5,2013-07-04 17:57:00,5.0,L,"('KMSX', 'KOTX', 'KTFX', 'KPDT', 'KCBX')","['s3://unidata-nexrad-level2/2013/07/04/KMSX/KMSX20130704_174838_V06.gz', 's3://unidata-nexrad-level2/2013/07/04/KOTX/KOTX20130704_175336_V06.gz', 's3://unidata-nexrad-level2/2013/07/04/KTFX/KTFX20130704_175334_V06.gz', 's3://unidata-nexrad-level2/2013/07/04/KPDT/KPDT20130704_175028_V06.gz', 's3://unidata-nexrad-level2/2013/07/04/KCBX/KCBX20130704_175132_V06.gz']"
F,B737,SGU UA /OV MMM041019/TM 1432/FL230/TP B737/TA M13/WV 235008KT/TB CONT LGT OCNL MOD/RM DURD FL280-FL230 AWC-WEB:SWA,CONT LGT OCNL MOD,,23000.0,37.00901072539064,-114.02062770839302,2013-07-24 14:32:00,2.0,M,"('KICX', 'KESX', 'KFSX', 'KFSX', 'KEYX')","['s3://unidata-nexrad-level2/2013/07/24/KICX/KICX20130724_143125_V06.gz', 's3://unidata-nexrad-level2/2013/07/24/KESX/KESX20130724_142848_V06.gz', 's3://unidata-nexrad-level2/2013/07/24/KFSX/KFSX20130724_142807_V06.gz', 's3://unidata-nexrad-level2/2013/07/24/KFSX/KFSX20130724_142807_V06.gz', 's3://unidata-nexrad-level2/2013/07/24/KEYX/KEYX20130724_142828_V06.gz']"
T,B737,UES UUA /OV BAE /TM 0336 /FL270 /TP B737 /TB SEV,SEV,,27000.0,43.12,-88.28,2013-07-23 03:36:00,5.0,M,"('KMKX', 'KLOT', 'KGRB', 'KGRR', 'KARX')","['s3://unidata-nexrad-level2/2013/07/23/KMKX/KMKX20130723_033320_V06.gz', 's3://unidata-nexrad-level2/2013/07/23/KLOT/KLOT20130723_033529_V06.gz', 's3://unidata-nexrad-level2/2013/07/23/KGRB/KGRB20130723_033148_V06.gz', 's3://unidata-nexrad-level2/2013/07/23/KGRR/KGRR20130723_033246_V06.gz', 's3://unidata-nexrad-level2/2013/07/23/KARX/KARX20130723_033504_V06.gz']"
F,BE58,CEF UA /OV CEF215004 /TM 1410 /FL080 /TP BE58 /WX +RA /TB MOD,MOD,,8000.0,42.1393954402886,-72.58639671784077,2013-07-23 14:10:00,3.0,L,"('KBOX', 'KENX', 'KOKX', 'KCXX', 'KDIX')","['s3://unidata-nexrad-level2/2013/07/23/KBOX/KBOX20130723_140446_V06.gz', 's3://unidata-nexrad-level2/2013/07/23/KOKX/KOKX20130723_140718_V06.gz', 's3://unidata-nexrad-level2/2013/07/23/KCXX/KCXX20130723_140523_V06.gz', 's3://unidata-nexrad-level2/2013/07/23/KDIX/KDIX20130723_140650_V06.gz']"
F,B737,SIT UA /OV BKA/TM 0338/FL380/TP B737/TB CONT MOD /RM ZAN,CONT MOD,201307210355-KWBC-UBAK90-PIREP,38000.0,56.86,-135.55,2013-07-21 03:38:00,3.0,M,"('PACG', 'PAIH', 'PAIH', 'PAPD', 'KLGX')",['s3://unidata-nexrad-level2/2013/07/21/KLGX/KLGX20130721_033001_V06.gz']
F,B757,MWL UA /OV UKW/TM 1525/FL140/TP B757/TB MOD/RM DURD..REVISED ALTITUDE AWC-WEB:KZFW,MOD,,14000.0,33.54,-97.82,2013-07-29 15:25:00,3.0,M,"('KFWS', 'KFDR', 'KDYX', 'KOUN', 'KTLX')","['s3://unidata-nexrad-level2/2013/07/29/KFWS/KFWS20130729_152014_V06.gz', 's3://unidata-nexrad-level2/2013/07/29/KFDR/KFDR20130729_152306_V06.gz', 's3://unidata-nexrad-level2/2013/07/29/KTLX/KTLX20130729_152257_V06.gz']"
