URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,A330,UUA /OV 5135N07417W /TM 2118 /FL380 /TP A330 /TB MDT-SEV /RM APRX 100 N CYMT. CORR COPY,MDT-SEV,,38000.0,51.5833,-74.2833,2013-09-08 21:18:00+00:00,5.0,0,L,"('KCXX', 'KTYX', 'KCBW', 'KGYX', 'KENX')","['s3://unidata-nexrad-level2/2013/09/08/KCXX/KCXX20130908_210955_V06.gz', 's3://unidata-nexrad-level2/2013/09/08/KTYX/KTYX20130908_211008_V07.gz', 's3://unidata-nexrad-level2/2013/09/08/KCBW/KCBW20130908_211540_V06.gz', 's3://unidata-nexrad-level2/2013/09/08/KGYX/KGYX20130908_211401_V06.gz', 's3://unidata-nexrad-level2/2013/09/08/KENX/KENX20130908_211437_V06.gz']"
T,C206,PAQ UUA /OV 48AK /TM 1920 /FL010 /TP C206 /TB SEV /RM OVERCHICKALOON SEV TB,SEV,,1000.0,61.79,-148.49,2013-09-03 19:20:00+00:00,5.0,0,L,"('PAHG', 'PAIH', 'PAIH', 'PAPD', 'PAKC')","['s3://unidata-nexrad-level2/2013/09/03/PAHG/PAHG20130903_191505_V06.gz', 's3://unidata-nexrad-level2/2013/09/03/PAIH/PAIH20130903_191811_V06.gz', 's3://unidata-nexrad-level2/2013/09/03/PAIH/PAIH20130903_191811_V06.gz', 's3://unidata-nexrad-level2/2013/09/03/PAKC/PAKC20130903_191527_V06.gz']"
F,E170,TTF UA /OV DTW225020 /TM 1316 /FL120 /TP E170 /TB MOD,MOD,,12000.0,41.994278647702295,-83.6483475811186,2013-09-29 13:16:00+00:00,3.0,0,U,"('KDTX', 'KCLE', 'KIWX', 'KGRR', 'KILN')","['s3://unidata-nexrad-level2/2013/09/29/KDTX/KDTX20130929_131514_V06.gz', 's3://unidata-nexrad-level2/2013/09/29/KCLE/KCLE20130929_131412_V06.gz', 's3://unidata-nexrad-level2/2013/09/29/KIWX/KIWX20130929_131542_V06.gz', 's3://unidata-nexrad-level2/2013/09/29/KGRR/KGRR20130929_131424_V06.gz', 's3://unidata-nexrad-level2/2013/09/29/KILN/KILN20130929_131430_V06.gz']"
F,DC9,ANC UA /OV TULLI/TM 1520/FL020/TP DC9/TB SEV 020-016/RM GO-AROUND DUETO LLWS (UNKNOWN INTENSITY),SEV 020-016,,2000.0,36.19839,-95.88811,2013-09-25 15:20:00+00:00,5.0,0,M,"('KINX', 'KTLX', 'KSRX', 'KOUN', 'KICT')","['s3://unidata-nexrad-level2/2013/09/25/KINX/KINX20130925_151339_V06.gz', 's3://unidata-nexrad-level2/2013/09/25/KTLX/KTLX20130925_151304_V06.gz', 's3://unidata-nexrad-level2/2013/09/25/KICT/KICT20130925_151423_V06.gz']"
F,M20P,HLC UA /OV HLC /TM 2219 /FL115 /TP M20P /SK SCT150 /WX FV20SM /TB NEG,NEG,,11500.0,39.37556,-99.82972,2013-09-05 22:19:00+00:00,0.0,0,L,"('KUEX', 'KGLD', 'KDDC', 'KICT', 'KLNX')","['s3://unidata-nexrad-level2/2013/09/05/KUEX/KUEX20130905_221610_V06.gz', 's3://unidata-nexrad-level2/2013/09/05/KGLD/KGLD20130905_221804_V06.gz', 's3://unidata-nexrad-level2/2013/09/05/KDDC/KDDC20130905_221236_V06.gz', 's3://unidata-nexrad-level2/2013/09/05/KICT/KICT20130905_221544_V06.gz', 's3://unidata-nexrad-level2/2013/09/05/KLNX/KLNX20130905_220944_V06.gz']"
F,C185,EIL UA /OV CHP180040 /TM 2326 /FL085 /TP C185 /SK SKC /WX FV99SM/WV 04535KT /TB OCNL MOD /RM MOUNTAIN WAVE TB OTHERWISE SMTH,OCNL MOD,,8500.0,64.81327933327934,-144.61,2013-09-16 23:26:00+00:00,3.0,0,L,"('PAPD', 'PAIH', 'PAIH', 'PAHG', 'PACG')","['s3://unidata-nexrad-level2/2013/09/16/PAIH/PAIH20130916_232528_V06.gz', 's3://unidata-nexrad-level2/2013/09/16/PAIH/PAIH20130916_232528_V06.gz', 's3://unidata-nexrad-level2/2013/09/16/PAHG/PAHG20130916_232123_V06.gz']"
F,PA44,SUA UA /OV PHK025022 /TM 0001 /FL080 /TP PA44 /SK OVC090 /TA 15 /TB NEG /RM LTGCG WEST,NEG,,8000.0,27.11233977261497,-80.51640854642672,2013-09-07 00:01:00+00:00,0.0,0,L,"('KMLB', 'KAMX', 'KAMX', 'KTBW', 'KBYX')","['s3://unidata-nexrad-level2/2013/09/06/KMLB/KMLB20130906_235802_V06.gz', 's3://unidata-nexrad-level2/2013/09/06/KAMX/KAMX20130906_235754_V06.gz', 's3://unidata-nexrad-level2/2013/09/06/KAMX/KAMX20130906_235754_V06.gz', 's3://unidata-nexrad-level2/2013/09/06/KBYX/KBYX20130906_235835_V06.gz']"
T,B752,DAL UUA /OV CQY325013/TM 2345/FL130/TP B752/TB SEV/RM AWC-WEB:KZFW,SEV,,13000.0,32.36749731906203,-96.36685926230662,2013-09-28 23:45:00+00:00,5.0,1,M,"('KFWS', 'KGRK', 'KSHV', 'KDYX', 'KOUN')","['s3://unidata-nexrad-level2/2013/09/28/KFWS/KFWS20130928_234442_V06.gz', 's3://unidata-nexrad-level2/2013/09/28/KGRK/KGRK20130928_234122_V06.gz', 's3://unidata-nexrad-level2/2013/09/28/KSHV/KSHV20130928_234157_V06.gz', 's3://unidata-nexrad-level2/2013/09/28/KDYX/KDYX20130928_234130_V06.gz']"
F,C206,ANC UA /OV TED126008 /TM 1921 /FL010 /TP C206 /TB SEV /RM SEV TB010-012 OV POTTER MARSH TURNAGAIN ARM WAS FINE,SEV,,1000.0,61.0916222849406,-149.7662860084679,2013-09-03 19:21:00+00:00,5.0,0,L,"('PAHG', 'PAIH', 'PAIH', 'PAPD', 'PAKC')","['s3://unidata-nexrad-level2/2013/09/03/PAHG/PAHG20130903_192053_V06.gz', 's3://unidata-nexrad-level2/2013/09/03/PAIH/PAIH20130903_191811_V06.gz', 's3://unidata-nexrad-level2/2013/09/03/PAIH/PAIH20130903_191811_V06.gz', 's3://unidata-nexrad-level2/2013/09/03/PAKC/PAKC20130903_191527_V06.gz']"
F,CL60,MLI UA /OV LAS-MLI /TM 1645 /FL370 /TP CL60 /TB NEG /RM DURC SMTH,NEG,,37000.0,38.760215,-102.83547,2013-09-21 16:45:00+00:00,0.0,0,M,"('KGLD', 'KPUX', 'KFTG', 'KCYS', 'KDDC')","['s3://unidata-nexrad-level2/2013/09/21/KGLD/KGLD20130921_164325_V06.gz', 's3://unidata-nexrad-level2/2013/09/21/KPUX/KPUX20130921_164444_V06.gz', 's3://unidata-nexrad-level2/2013/09/21/KFTG/KFTG20130921_163705_V06.gz', 's3://unidata-nexrad-level2/2013/09/21/KCYS/KCYS20130921_163913_V06.gz', 's3://unidata-nexrad-level2/2013/09/21/KDDC/KDDC20130921_163728_V06.gz']"
