URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,B737,GCN UA /OV GCN180030/TM 1905/FL380/TP B737/TB MOD/RM AWC-WEB:KZLA,MOD,201303231910-KWBC-UBAZ90-PIREP,38000.0,35.4599594999595,-112.15,2013-03-23 19:05:00,3.0,M,"('KFSX', 'KFSX', 'KICX', 'KESX', 'KIWA')","['s3://unidata-nexrad-level2/2013/03/23/KFSX/KFSX20130323_185731_V06.gz', 's3://unidata-nexrad-level2/2013/03/23/KFSX/KFSX20130323_185731_V06.gz', 's3://unidata-nexrad-level2/2013/03/23/KICX/KICX20130323_185809_V06.gz', 's3://unidata-nexrad-level2/2013/03/23/KESX/KESX20130323_185648_V06.gz', 's3://unidata-nexrad-level2/2013/03/23/KIWA/KIWA20130323_190130_V06.gz']"
F,BE36,MCI UA /OV RBA270020/TM 1414/FL100/TP BE36/WX IMC/TA M02/WV 248022/TBNEG/IC NEG/RM ZKC FD,NEG,,10000.0,39.85,-95.85421862516814,2013-03-21 14:14:00,0.0,L,"('KTWX', 'KOAX', 'KEAX', 'KUEX', 'KICT')","['s3://unidata-nexrad-level2/2013/03/21/KTWX/KTWX20130321_140841_V06.gz', 's3://unidata-nexrad-level2/2013/03/21/KEAX/KEAX20130321_141339_V06.gz', 's3://unidata-nexrad-level2/2013/03/21/KUEX/KUEX20130321_140704_V03.gz', 's3://unidata-nexrad-level2/2013/03/21/KICT/KICT20130321_141147_V06.gz']"
F,C130,FVX UA /OV LDN180088 /TM 2247 /FL200 /TP C130 /TB NEG,NEG,,20000.0,37.38321453321453,-78.21,2013-03-29 22:47:00,0.0,M,"('KAKQ', 'KFCX', 'KLWX', 'KRAX', 'KDOX')","['s3://unidata-nexrad-level2/2013/03/29/KAKQ/KAKQ20130329_224005_V06.gz', 's3://unidata-nexrad-level2/2013/03/29/KFCX/KFCX20130329_224121_V06.gz', 's3://unidata-nexrad-level2/2013/03/29/KLWX/KLWX20130329_224637_V06.gz', 's3://unidata-nexrad-level2/2013/03/29/KRAX/KRAX20130329_223845_V06.gz', 's3://unidata-nexrad-level2/2013/03/29/KDOX/KDOX20130329_224655_V07.gz']"
F,E50P,AND UA /OV 20E IRQ/TM 1056/FL270/TP E50P/TB MOD FL240-FL270/RM ZJX,MOD FL240-FL270,201303061705-KWBC-UBSC90-PIREP,27000.0,33.71,-81.75925777528606,2013-03-06 10:56:00,3.0,U,"('KCAE', 'KCLX', 'KGSP', 'KJGX', 'KFFC')","['s3://unidata-nexrad-level2/2013/03/06/KCAE/KCAE20130306_104906_V06.gz', 's3://unidata-nexrad-level2/2013/03/06/KCLX/KCLX20130306_105454_V06.gz', 's3://unidata-nexrad-level2/2013/03/06/KGSP/KGSP20130306_105143_V06.gz', 's3://unidata-nexrad-level2/2013/03/06/KJGX/KJGX20130306_105549_V07.gz', 's3://unidata-nexrad-level2/2013/03/06/KFFC/KFFC20130306_104719_V06.gz']"
F,MD82,GRK UA /OV LZZ225035/TM 0142/FL250/TP MD82/TB OCNL MOD 250/RM FM ZHU AWC-WEB:KZHU,OCNL MOD 250,,25000.0,30.693681533479023,-98.67768117647304,2013-03-05 01:42:00,3.0,M,"('KGRK', 'KEWX', 'KSJT', 'KDYX', 'KDFX')","['s3://unidata-nexrad-level2/2013/03/05/KGRK/KGRK20130305_013624_V06.gz', 's3://unidata-nexrad-level2/2013/03/05/KEWX/KEWX20130305_014117_V06.gz', 's3://unidata-nexrad-level2/2013/03/05/KSJT/KSJT20130305_014150_V06.gz', 's3://unidata-nexrad-level2/2013/03/05/KDYX/KDYX20130305_013548_V03.gz', 's3://unidata-nexrad-level2/2013/03/05/KDFX/KDFX20130305_013903_V07.gz']"
T,B747,CDB UUA /OV CDB174919/TM 1353/FL325/TP B747/TB SEV 320-330/RM ZOA CWSU AWC-WEB:KZOA,SEV 320-330,,32500.0,39.96600578111927,-159.91446425829054,2013-03-05 13:53:00,5.0,H,"('PHKI', 'PAKC', 'PHMO', 'PHKM', 'PABC')","['s3://unidata-nexrad-level2/2013/03/05/PHKI/PHKI20130305_135053_V07.gz', 's3://unidata-nexrad-level2/2013/03/05/PHMO/PHMO20130305_134956_V07.gz', 's3://unidata-nexrad-level2/2013/03/05/PHKM/PHKM20130305_135042_V07.gz']"
T,B752,OGG UUA /OV OGG045040 /TM 0330 /FL330 /TP B752 /TB SEV 280-330,SEV 280-330,,33000.0,21.3614427045954,-155.92538745929636,2013-03-18 03:30:00,5.0,M,"('PHMO', 'PHKM', 'PHWA', 'PHKI', 'KBHX')","['s3://unidata-nexrad-level2/2013/03/18/PHMO/PHMO20130318_032543_V07.gz', 's3://unidata-nexrad-level2/2013/03/18/PHKM/PHKM20130318_032855_V07.gz', 's3://unidata-nexrad-level2/2013/03/18/PHWA/PHWA20130318_032554_V07.gz', 's3://unidata-nexrad-level2/2013/03/18/KBHX/KBHX20130318_032317_V06.gz']"
F,B739,LKV UA /OV LKV/TM 1542/FL350/TP B739/TA M59/WV 31456KT/TB OCNL LGT CHOP 350/RM AWC-WEB:ASA,OCNL LGT CHOP 350,,35000.0,42.16111,-120.39908,2013-03-10 15:42:00,1.0,M,"('KMAX', 'KRGX', 'KBBX', 'KLRX', 'KCBX')","['s3://unidata-nexrad-level2/2013/03/10/KMAX/KMAX20130310_153907_V06.gz', 's3://unidata-nexrad-level2/2013/03/10/KRGX/KRGX20130310_153716_V06.gz', 's3://unidata-nexrad-level2/2013/03/10/KBBX/KBBX20130310_153750_V07.gz', 's3://unidata-nexrad-level2/2013/03/10/KLRX/KLRX20130310_153733_V06.gz', 's3://unidata-nexrad-level2/2013/03/10/KCBX/KCBX20130310_153616_V06.gz']"
F,C162,OJC UA /OV OJC /TM 1430 /FL010 /TP C162 /WV 24032KT /TB LGT,LGT,,1000.0,38.85,-94.73917,2013-03-14 14:30:00,1.0,L,"('KEAX', 'KTWX', 'KSGF', 'KICT', 'KINX')","['s3://unidata-nexrad-level2/2013/03/14/KEAX/KEAX20130314_142446_V06.gz', 's3://unidata-nexrad-level2/2013/03/14/KTWX/KTWX20130314_142937_V06.gz', 's3://unidata-nexrad-level2/2013/03/14/KSGF/KSGF20130314_142706_V06.gz', 's3://unidata-nexrad-level2/2013/03/14/KICT/KICT20130314_142957_V06.gz', 's3://unidata-nexrad-level2/2013/03/14/KINX/KINX20130314_142727_V06.gz']"
F,C25B,RDM UA /OV DSD100095/TM 2350/FL410/TP C25B/TB CONT LGT OCNL MOD/RM ..ZSE,CONT LGT OCNL MOD,,41000.0,43.97503478162631,-119.12297778429246,2013-03-31 23:50:00,2.0,U,"('KPDT', 'KCBX', 'KRTX', 'KMAX', 'KLRX')","['s3://unidata-nexrad-level2/2013/03/31/KPDT/KPDT20130331_234553_V06.gz', 's3://unidata-nexrad-level2/2013/03/31/KCBX/KCBX20130331_234554_V06.gz', 's3://unidata-nexrad-level2/2013/03/31/KRTX/KRTX20130331_234759_V06.gz', 's3://unidata-nexrad-level2/2013/03/31/KMAX/KMAX20130331_234720_V06.gz', 's3://unidata-nexrad-level2/2013/03/31/KLRX/KLRX20130331_234841_V06.gz']"
