URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,LJ55,ALS UUA /OV ALS050055/TM 0314/FL410/TP LJ55/TB MDT-SEV MTN WAVE +/- 500FT,MDT-SEV MTN WAVE +,201304140335-KWBC-UBCO90-PIREP,41000.0,37.93926970257374,-104.93658686289598,2013-04-14 03:14:00+00:00,5.0,0,M,"('KPUX', 'KFTG', 'KGJX', 'KGLD', 'KABX')","['s3://unidata-nexrad-level2/2013/04/14/KPUX/KPUX20130414_030543_V06.gz', 's3://unidata-nexrad-level2/2013/04/14/KFTG/KFTG20130414_030430_V06.gz', 's3://unidata-nexrad-level2/2013/04/14/KGJX/KGJX20130414_030951_V06.gz', 's3://unidata-nexrad-level2/2013/04/14/KGLD/KGLD20130414_030940_V06.gz', 's3://unidata-nexrad-level2/2013/04/14/KABX/KABX20130414_031226_V06.gz']"
T,PA28,SDB UUA /OV LHS/TM 2343/FL075/TP PA28/TB SEV/RM AWC-WEB:KZLA,SEV,201304210015-KWBC-UBCA90-PIREP,7500.0,34.68,-118.58,2013-04-20 23:43:00+00:00,5.0,0,L,"('KVTX', 'KEYX', 'KSOX', 'KVBX', 'KHNX')","['s3://unidata-nexrad-level2/2013/04/20/KVTX/KVTX20130420_233344_V06.gz', 's3://unidata-nexrad-level2/2013/04/20/KSOX/KSOX20130420_234221_V06.gz', 's3://unidata-nexrad-level2/2013/04/20/KHNX/KHNX20130420_233522_V06.gz']"
T,C560,EFT UUA /OV JVL270010 /TM 1245 /FL280 /TP C560 /TB SEV,SEV,,28000.0,42.62025,-89.26807137711208,2013-04-09 12:45:00+00:00,5.0,1,M,"('KMKX', 'KLOT', 'KARX', 'KDVN', 'KILX')","['s3://unidata-nexrad-level2/2013/04/09/KMKX/KMKX20130409_124103_V06.gz', 's3://unidata-nexrad-level2/2013/04/09/KLOT/KLOT20130409_124039_V06.gz', 's3://unidata-nexrad-level2/2013/04/09/KARX/KARX20130409_124047_V06.gz', 's3://unidata-nexrad-level2/2013/04/09/KDVN/KDVN20130409_124134_V06.gz', 's3://unidata-nexrad-level2/2013/04/09/KILX/KILX20130409_123939_V06.gz']"
F,C172,OKV UA /OV LDN059014 /TM 1757 /FL085 /TP C172 /TA 01 /TB MOD 070-077 /RM SMOOTH ABOVE,MOD 070-077,,8500.0,38.970185285041694,-77.95316351670617,2013-04-13 17:57:00+00:00,3.0,0,L,"('KLWX', 'KCCX', 'KDOX', 'KAKQ', 'KPBZ')","['s3://unidata-nexrad-level2/2013/04/13/KLWX/KLWX20130413_175516_V06.gz', 's3://unidata-nexrad-level2/2013/04/13/KCCX/KCCX20130413_175546_V06.gz', 's3://unidata-nexrad-level2/2013/04/13/KDOX/KDOX20130413_174841_V07.gz', 's3://unidata-nexrad-level2/2013/04/13/KAKQ/KAKQ20130413_175607_V06.gz', 's3://unidata-nexrad-level2/2013/04/13/KPBZ/KPBZ20130413_175238_V06.gz']"
T,CRJ9,MKT UUA /OV MKT040020/TM 0124/FL160/TP CRJ9/TB SEV,SEV,,16000.0,44.475368830926975,-93.62100502769248,2013-04-11 01:24:00+00:00,5.0,0,U,"('KMPX', 'KARX', 'KFSD', 'KDLH', 'KDMX')","['s3://unidata-nexrad-level2/2013/04/11/KMPX/KMPX20130411_012142_V06.gz', 's3://unidata-nexrad-level2/2013/04/11/KARX/KARX20130411_012302_V06.gz', 's3://unidata-nexrad-level2/2013/04/11/KFSD/KFSD20130411_012358_V06.gz', 's3://unidata-nexrad-level2/2013/04/11/KDLH/KDLH20130411_012117_V06.gz', 's3://unidata-nexrad-level2/2013/04/11/KDMX/KDMX20130411_011631_V06.gz']"
T,S208,APC UUA /OV STS140020/TM 2140/FL030/TP S208/TB SEV 030-025/LGT-MOD 020/RM BETTER RIDE AT 020...ZOA CWSU AWC-WEB:KZOA,SEV 030-025,201304172150-KWBC-UBCA90-PIREP,3000.0,38.25463116907302,-122.53615970612,2013-04-17 21:40:00+00:00,5.0,0,U,"('KDAX', 'KMUX', 'KBBX', 'KBHX', 'KRGX')","['s3://unidata-nexrad-level2/2013/04/17/KDAX/KDAX20130417_213850_V06.gz', 's3://unidata-nexrad-level2/2013/04/17/KMUX/KMUX20130417_213736_V06.gz', 's3://unidata-nexrad-level2/2013/04/17/KBBX/KBBX20130417_213706_V07.gz', 's3://unidata-nexrad-level2/2013/04/17/KBHX/KBHX20130417_213041_V06.gz', 's3://unidata-nexrad-level2/2013/04/17/KRGX/KRGX20130417_213040_V06.gz']"
F,A330,UUA /OV YUL 360001 /TM 0041 /FL370 /TP A330 /TB MDT-SEV /RM COR COPY,MDT-SEV,,37000.0,45.48493801666801,-73.74139,2013-04-20 00:41:00+00:00,5.0,0,L,"('KCXX', 'KTYX', 'KENX', 'KGYX', 'KBGM')","['s3://unidata-nexrad-level2/2013/04/20/KCXX/KCXX20130420_003957_V06.gz', 's3://unidata-nexrad-level2/2013/04/20/KTYX/KTYX20130420_003954_V07.gz', 's3://unidata-nexrad-level2/2013/04/20/KENX/KENX20130420_003904_V06.gz', 's3://unidata-nexrad-level2/2013/04/20/KGYX/KGYX20130420_003804_V06.gz', 's3://unidata-nexrad-level2/2013/04/20/KBGM/KBGM20130420_004025_V06.gz']"
T,FA50,PSP UUA /OV PSP/TM 1516/FL060/TP FA50/TB SEV 060 / MOD 060-100/RM DURC. COR TURB. ZLA CWSU,SEV 060,201304081530-KWBC-UBCA90-PIREP,6000.0,33.87,-116.43,2013-04-08 15:16:00+00:00,5.0,0,M,"('KNKX', 'KSOX', 'KEYX', 'KYUX', 'KESX')","['s3://unidata-nexrad-level2/2013/04/08/KNKX/KNKX20130408_151056_V06.gz', 's3://unidata-nexrad-level2/2013/04/08/KSOX/KSOX20130408_151111_V06.gz', 's3://unidata-nexrad-level2/2013/04/08/KYUX/KYUX20130408_151010_V06.gz', 's3://unidata-nexrad-level2/2013/04/08/KESX/KESX20130408_151559_V06.gz']"
T,C414,IND UUA /OV VHP180015 /TM 1935 /FL050 /TP C414 /TB SEV,SEV,,5000.0,39.55997974997975,-86.37,2013-04-16 19:35:00+00:00,5.0,1,L,"('KIND', 'KLVX', 'KVWX', 'KIWX', 'KILN')","['s3://unidata-nexrad-level2/2013/04/16/KIND/KIND20130416_193039_V06.gz', 's3://unidata-nexrad-level2/2013/04/16/KLVX/KLVX20130416_193259_V06.gz', 's3://unidata-nexrad-level2/2013/04/16/KVWX/KVWX20130416_193027_V06.gz', 's3://unidata-nexrad-level2/2013/04/16/KIWX/KIWX20130416_193424_V06.gz', 's3://unidata-nexrad-level2/2013/04/16/KILN/KILN20130416_193351_V06.gz']"
F,B777,UUA /OV 5030N07300W /TM 0735 /FL310 /TP B777 /TB MDT-SEV CAT 290-310 /RM CALM AFTER 5140N07250W,MDT-SEV CAT 290-310,,31000.0,50.5,-73.0,2013-04-12 07:35:00+00:00,5.0,0,H,"('KCXX', 'KCBW', 'KGYX', 'KTYX', 'KENX')","['s3://unidata-nexrad-level2/2013/04/12/KCXX/KCXX20130412_072957_V06.gz', 's3://unidata-nexrad-level2/2013/04/12/KCBW/KCBW20130412_072942_V06.gz', 's3://unidata-nexrad-level2/2013/04/12/KGYX/KGYX20130412_073113_V06.gz', 's3://unidata-nexrad-level2/2013/04/12/KTYX/KTYX20130412_073255_V07.gz', 's3://unidata-nexrad-level2/2013/04/12/KENX/KENX20130412_073405_V06.gz']"
